Query,Time,Value,Unit
"text='stolen' and channel=""MSNBC""",2020-07-10,2,seconds
"text='stolen' and channel=""MSNBC""",2020-07-11,11,seconds
"text='stolen' and channel=""MSNBC""",2020-07-12,5,seconds
"text='stolen' and channel=""MSNBC""",2020-07-13,3,seconds
"text='stolen' and channel=""MSNBC""",2020-07-14,2,seconds
"text='stolen' and channel=""MSNBC""",2020-07-15,2,seconds
"text='stolen' and channel=""MSNBC""",2020-07-16,3,seconds
"text='stolen' and channel=""MSNBC""",2020-07-17,4,seconds
"text='stolen' and channel=""MSNBC""",2020-07-19,1,seconds
"text='stolen' and channel=""MSNBC""",2020-07-20,4,seconds
"text='stolen' and channel=""MSNBC""",2020-07-21,2,seconds
"text='stolen' and channel=""MSNBC""",2020-07-22,2,seconds
"text='stolen' and channel=""MSNBC""",2020-07-23,1,seconds
"text='stolen' and channel=""MSNBC""",2020-07-24,4,seconds
"text='stolen' and channel=""MSNBC""",2020-07-25,2,seconds
"text='stolen' and channel=""MSNBC""",2020-07-26,1,seconds
"text='stolen' and channel=""MSNBC""",2020-07-27,4,seconds
"text='stolen' and channel=""MSNBC""",2020-07-28,1,seconds
"text='stolen' and channel=""MSNBC""",2020-07-30,1,seconds
"text='stolen' and channel=""MSNBC""",2020-07-31,4,seconds
"text='stolen' and channel=""MSNBC""",2020-08-02,2,seconds
"text='stolen' and channel=""MSNBC""",2020-08-03,1,seconds
"text='stolen' and channel=""MSNBC""",2020-08-04,11,seconds
"text='stolen' and channel=""MSNBC""",2020-08-05,13,seconds
"text='stolen' and channel=""MSNBC""",2020-08-06,4,seconds
"text='stolen' and channel=""MSNBC""",2020-08-07,3,seconds
"text='stolen' and channel=""MSNBC""",2020-08-08,1,seconds
"text='stolen' and channel=""MSNBC""",2020-08-09,8,seconds
"text='stolen' and channel=""MSNBC""",2020-08-10,4,seconds
"text='stolen' and channel=""MSNBC""",2020-08-12,1,seconds
"text='stolen' and channel=""MSNBC""",2020-08-13,2,seconds
"text='stolen' and channel=""MSNBC""",2020-08-14,1,seconds
"text='stolen' and channel=""MSNBC""",2020-08-15,1,seconds
"text='stolen' and channel=""MSNBC""",2020-08-16,1,seconds
"text='stolen' and channel=""MSNBC""",2020-08-17,1,seconds
"text='stolen' and channel=""MSNBC""",2020-08-18,4,seconds
"text='stolen' and channel=""MSNBC""",2020-08-19,7,seconds
"text='stolen' and channel=""MSNBC""",2020-08-20,4,seconds
"text='stolen' and channel=""MSNBC""",2020-08-21,7,seconds
"text='stolen' and channel=""MSNBC""",2020-08-22,5,seconds
"text='stolen' and channel=""MSNBC""",2020-08-23,4.055,seconds
"text='stolen' and channel=""MSNBC""",2020-08-24,1,seconds
"text='stolen' and channel=""MSNBC""",2020-08-25,2,seconds
"text='stolen' and channel=""MSNBC""",2020-08-27,2,seconds
"text='stolen' and channel=""MSNBC""",2020-08-28,3,seconds
"text='stolen' and channel=""MSNBC""",2020-08-29,2,seconds
"text='stolen' and channel=""MSNBC""",2020-08-30,3,seconds
"text='stolen' and channel=""MSNBC""",2020-08-31,1,seconds
"text='stolen' and channel=""MSNBC""",2020-09-01,1,seconds
"text='stolen' and channel=""MSNBC""",2020-09-03,1,seconds
"text='stolen' and channel=""MSNBC""",2020-09-04,1,seconds
"text='stolen' and channel=""MSNBC""",2020-09-05,2,seconds
"text='stolen' and channel=""MSNBC""",2020-09-06,4,seconds
"text='stolen' and channel=""MSNBC""",2020-09-07,2,seconds
"text='stolen' and channel=""MSNBC""",2020-09-08,4,seconds
"text='stolen' and channel=""MSNBC""",2020-09-11,4,seconds
"text='stolen' and channel=""MSNBC""",2020-09-12,6,seconds
"text='stolen' and channel=""MSNBC""",2020-09-13,1,seconds
"text='stolen' and channel=""MSNBC""",2020-09-14,2,seconds
"text='stolen' and channel=""MSNBC""",2020-09-15,3,seconds
"text='stolen' and channel=""MSNBC""",2020-09-17,2,seconds
"text='stolen' and channel=""MSNBC""",2020-09-18,3,seconds
"text='stolen' and channel=""MSNBC""",2020-09-19,7,seconds
"text='stolen' and channel=""MSNBC""",2020-09-21,4,seconds
"text='stolen' and channel=""MSNBC""",2020-09-22,7,seconds
"text='stolen' and channel=""MSNBC""",2020-09-23,3,seconds
"text='stolen' and channel=""MSNBC""",2020-09-24,1,seconds
"text='stolen' and channel=""MSNBC""",2020-09-25,6,seconds
"text='stolen' and channel=""MSNBC""",2020-09-26,1,seconds
"text='stolen' and channel=""MSNBC""",2020-09-27,2,seconds
"text='stolen' and channel=""MSNBC""",2020-10-01,8,seconds
"text='stolen' and channel=""MSNBC""",2020-10-04,2,seconds
"text='stolen' and channel=""MSNBC""",2020-10-05,4,seconds
"text='stolen' and channel=""MSNBC""",2020-10-06,1,seconds
"text='stolen' and channel=""MSNBC""",2020-10-07,3,seconds
"text='stolen' and channel=""MSNBC""",2020-10-08,3,seconds
"text='stolen' and channel=""MSNBC""",2020-10-10,1,seconds
"text='stolen' and channel=""MSNBC""",2020-10-11,2,seconds
"text='stolen' and channel=""MSNBC""",2020-10-13,3,seconds
"text='stolen' and channel=""MSNBC""",2020-10-14,4,seconds
"text='stolen' and channel=""MSNBC""",2020-10-15,1,seconds
"text='stolen' and channel=""MSNBC""",2020-10-16,4,seconds
"text='stolen' and channel=""MSNBC""",2020-10-17,2,seconds
"text='stolen' and channel=""MSNBC""",2020-10-18,4,seconds
"text='stolen' and channel=""MSNBC""",2020-10-19,7,seconds
"text='stolen' and channel=""MSNBC""",2020-10-20,8,seconds
"text='stolen' and channel=""MSNBC""",2020-10-21,2,seconds
"text='stolen' and channel=""MSNBC""",2020-10-22,4,seconds
"text='stolen' and channel=""MSNBC""",2020-10-23,2,seconds
"text='stolen' and channel=""MSNBC""",2020-10-24,8,seconds
"text='stolen' and channel=""MSNBC""",2020-10-25,2,seconds
"text='stolen' and channel=""MSNBC""",2020-10-26,4,seconds
"text='stolen' and channel=""MSNBC""",2020-10-27,2,seconds
"text='stolen' and channel=""MSNBC""",2020-10-28,1,seconds
"text='stolen' and channel=""MSNBC""",2020-10-29,4,seconds
"text='stolen' and channel=""MSNBC""",2020-10-30,9,seconds
"text='stolen' and channel=""MSNBC""",2020-10-31,11,seconds
"text='stolen' and channel=""MSNBC""",2020-11-01,7,seconds
"text='stolen' and channel=""MSNBC""",2020-11-02,1,seconds
"text='stolen' and channel=""MSNBC""",2020-11-03,2,seconds
"text='stolen' and channel=""MSNBC""",2020-11-04,12.85,seconds
"text='stolen' and channel=""MSNBC""",2020-11-05,13,seconds
"text='stolen' and channel=""MSNBC""",2020-11-06,14,seconds
"text='stolen' and channel=""MSNBC""",2020-11-07,12,seconds
"text='stolen' and channel=""MSNBC""",2020-11-08,11,seconds
"text='stolen' and channel=""MSNBC""",2020-11-09,15,seconds
"text='stolen' and channel=""MSNBC""",2020-11-10,13,seconds
"text='stolen' and channel=""MSNBC""",2020-11-11,7,seconds
"text='stolen' and channel=""MSNBC""",2020-11-12,8,seconds
"text='stolen' and channel=""MSNBC""",2020-11-13,19,seconds
"text='stolen' and channel=""MSNBC""",2020-11-14,7,seconds
"text='stolen' and channel=""MSNBC""",2020-11-15,11,seconds
"text='stolen' and channel=""MSNBC""",2020-11-16,15,seconds
"text='stolen' and channel=""MSNBC""",2020-11-17,3,seconds
"text='stolen' and channel=""MSNBC""",2020-11-18,7,seconds
"text='stolen' and channel=""MSNBC""",2020-11-19,10,seconds
"text='stolen' and channel=""MSNBC""",2020-11-20,13,seconds
"text='stolen' and channel=""MSNBC""",2020-11-21,5,seconds
"text='stolen' and channel=""MSNBC""",2020-11-22,8,seconds
"text='stolen' and channel=""MSNBC""",2020-11-23,6,seconds
"text='stolen' and channel=""MSNBC""",2020-11-24,21,seconds
"text='stolen' and channel=""MSNBC""",2020-11-25,7,seconds
"text='stolen' and channel=""MSNBC""",2020-11-26,8,seconds
"text='stolen' and channel=""MSNBC""",2020-11-27,7,seconds
"text='stolen' and channel=""MSNBC""",2020-11-28,8,seconds
"text='stolen' and channel=""MSNBC""",2020-11-29,8,seconds
"text='stolen' and channel=""MSNBC""",2020-11-30,16,seconds
"text='stolen' and channel=""MSNBC""",2020-12-01,14,seconds
"text='stolen' and channel=""MSNBC""",2020-12-02,5,seconds
"text='stolen' and channel=""MSNBC""",2020-12-03,7,seconds
"text='stolen' and channel=""MSNBC""",2020-12-04,5,seconds
"text='stolen' and channel=""MSNBC""",2020-12-05,10,seconds
"text='stolen' and channel=""MSNBC""",2020-12-06,9,seconds
"text='stolen' and channel=""MSNBC""",2020-12-07,21,seconds
"text='stolen' and channel=""MSNBC""",2020-12-08,9,seconds
"text='stolen' and channel=""MSNBC""",2020-12-09,4,seconds
"text='stolen' and channel=""MSNBC""",2020-12-10,3,seconds
"text='stolen' and channel=""MSNBC""",2020-12-11,5,seconds
"text='stolen' and channel=""MSNBC""",2020-12-12,4,seconds
"text='stolen' and channel=""MSNBC""",2020-12-13,1,seconds
"text='stolen' and channel=""MSNBC""",2020-12-14,4,seconds
"text='stolen' and channel=""MSNBC""",2020-12-15,10,seconds
"text='stolen' and channel=""MSNBC""",2020-12-16,10,seconds
"text='stolen' and channel=""MSNBC""",2020-12-17,6,seconds
"text='stolen' and channel=""MSNBC""",2020-12-18,8,seconds
"text='stolen' and channel=""MSNBC""",2020-12-19,6.654,seconds
"text='stolen' and channel=""MSNBC""",2020-12-20,7,seconds
"text='stolen' and channel=""MSNBC""",2020-12-21,2,seconds
"text='stolen' and channel=""MSNBC""",2020-12-22,9,seconds
"text='stolen' and channel=""MSNBC""",2020-12-23,4,seconds
"text='stolen' and channel=""MSNBC""",2020-12-24,2,seconds
"text='stolen' and channel=""MSNBC""",2020-12-25,7,seconds
"text='stolen' and channel=""MSNBC""",2020-12-26,3,seconds
"text='stolen' and channel=""MSNBC""",2020-12-27,4,seconds
"text='stolen' and channel=""MSNBC""",2020-12-28,2,seconds
"text='stolen' and channel=""MSNBC""",2021-01-01,4,seconds
"text='stolen' and channel=""MSNBC""",2021-01-02,3,seconds
"text='stolen' and channel=""MSNBC""",2021-01-04,27.159,seconds
"text='stolen' and channel=""MSNBC""",2021-01-05,9,seconds
"text='stolen' and channel=""MSNBC""",2021-01-06,11,seconds
"text='stolen' and channel=""MSNBC""",2021-01-07,28.803,seconds
"text='stolen' and channel=""MSNBC""",2021-01-08,16,seconds
"text='stolen' and channel=""MSNBC""",2020-01-02,0,seconds
"text='stolen' and channel=""MSNBC""",2020-01-03,0,seconds
"text='stolen' and channel=""MSNBC""",2020-01-05,0,seconds
"text='stolen' and channel=""MSNBC""",2020-01-07,0,seconds
"text='stolen' and channel=""MSNBC""",2020-01-11,0,seconds
"text='stolen' and channel=""MSNBC""",2020-01-15,0,seconds
"text='stolen' and channel=""MSNBC""",2020-01-16,0,seconds
"text='stolen' and channel=""MSNBC""",2020-01-18,0,seconds
"text='stolen' and channel=""MSNBC""",2020-01-19,0,seconds
"text='stolen' and channel=""MSNBC""",2020-01-21,0,seconds
"text='stolen' and channel=""MSNBC""",2020-01-23,0,seconds
"text='stolen' and channel=""MSNBC""",2020-01-28,0,seconds
"text='stolen' and channel=""MSNBC""",2020-01-30,0,seconds
"text='stolen' and channel=""MSNBC""",2020-02-04,0,seconds
"text='stolen' and channel=""MSNBC""",2020-02-06,0,seconds
"text='stolen' and channel=""MSNBC""",2020-02-14,0,seconds
"text='stolen' and channel=""MSNBC""",2020-02-16,0,seconds
"text='stolen' and channel=""MSNBC""",2020-02-18,0,seconds
"text='stolen' and channel=""MSNBC""",2020-02-22,0,seconds
"text='stolen' and channel=""MSNBC""",2020-02-24,0,seconds
"text='stolen' and channel=""MSNBC""",2020-03-02,0,seconds
"text='stolen' and channel=""MSNBC""",2020-03-03,0,seconds
"text='stolen' and channel=""MSNBC""",2020-03-05,0,seconds
"text='stolen' and channel=""MSNBC""",2020-03-13,0,seconds
"text='stolen' and channel=""MSNBC""",2020-03-15,0,seconds
"text='stolen' and channel=""MSNBC""",2020-03-17,0,seconds
"text='stolen' and channel=""MSNBC""",2020-03-20,0,seconds
"text='stolen' and channel=""MSNBC""",2020-03-24,0,seconds
"text='stolen' and channel=""MSNBC""",2020-03-27,0,seconds
"text='stolen' and channel=""MSNBC""",2020-03-30,0,seconds
"text='stolen' and channel=""MSNBC""",2020-04-01,0,seconds
"text='stolen' and channel=""MSNBC""",2020-04-03,0,seconds
"text='stolen' and channel=""MSNBC""",2020-04-06,0,seconds
"text='stolen' and channel=""MSNBC""",2020-04-07,0,seconds
"text='stolen' and channel=""MSNBC""",2020-04-09,0,seconds
"text='stolen' and channel=""MSNBC""",2020-04-17,0,seconds
"text='stolen' and channel=""MSNBC""",2020-04-21,0,seconds
"text='stolen' and channel=""MSNBC""",2020-04-25,0,seconds
"text='stolen' and channel=""MSNBC""",2020-04-29,0,seconds
"text='stolen' and channel=""MSNBC""",2020-05-04,0,seconds
"text='stolen' and channel=""MSNBC""",2020-05-09,0,seconds
"text='stolen' and channel=""MSNBC""",2020-05-12,0,seconds
"text='stolen' and channel=""MSNBC""",2020-05-15,0,seconds
"text='stolen' and channel=""MSNBC""",2020-05-18,0,seconds
"text='stolen' and channel=""MSNBC""",2020-05-22,0,seconds
"text='stolen' and channel=""MSNBC""",2020-05-27,0,seconds
"text='stolen' and channel=""MSNBC""",2020-06-04,0,seconds
"text='stolen' and channel=""MSNBC""",2020-06-07,0,seconds
"text='stolen' and channel=""MSNBC""",2020-06-16,0,seconds
"text='stolen' and channel=""MSNBC""",2020-06-17,0,seconds
"text='stolen' and channel=""MSNBC""",2020-06-22,0,seconds
"text='stolen' and channel=""MSNBC""",2020-06-24,0,seconds
"text='stolen' and channel=""MSNBC""",2020-06-30,0,seconds
"text='stolen' and channel=""MSNBC""",2020-07-09,0,seconds
"text='stolen' and channel=""MSNBC""",2020-07-18,0,seconds
"text='stolen' and channel=""MSNBC""",2020-07-29,0,seconds
"text='stolen' and channel=""MSNBC""",2020-08-01,0,seconds
"text='stolen' and channel=""MSNBC""",2020-08-11,0,seconds
"text='stolen' and channel=""MSNBC""",2020-08-26,0,seconds
"text='stolen' and channel=""MSNBC""",2020-09-02,0,seconds
"text='stolen' and channel=""MSNBC""",2020-09-09,0,seconds
"text='stolen' and channel=""MSNBC""",2020-09-10,0,seconds
"text='stolen' and channel=""MSNBC""",2020-09-16,0,seconds
"text='stolen' and channel=""MSNBC""",2020-09-20,0,seconds
"text='stolen' and channel=""MSNBC""",2020-09-28,0,seconds
"text='stolen' and channel=""MSNBC""",2020-09-30,0,seconds
"text='stolen' and channel=""MSNBC""",2020-10-02,0,seconds
"text='stolen' and channel=""MSNBC""",2020-10-03,0,seconds
"text='stolen' and channel=""MSNBC""",2020-10-09,0,seconds
"text='stolen' and channel=""MSNBC""",2020-10-12,0,seconds
"text='stolen' and channel=""MSNBC""",2020-12-29,0,seconds
"text='stolen' and channel=""MSNBC""",2020-12-31,0,seconds
"text='stolen' and channel=""MSNBC""",2021-01-03,0,seconds
"text='fraud' and channel=""MSNBC""",2020-01-01,6,seconds
"text='fraud' and channel=""MSNBC""",2020-01-02,1,seconds
"text='fraud' and channel=""MSNBC""",2020-01-08,1,seconds
"text='fraud' and channel=""MSNBC""",2020-01-09,2,seconds
"text='fraud' and channel=""MSNBC""",2020-01-10,1,seconds
"text='fraud' and channel=""MSNBC""",2020-01-11,2,seconds
"text='fraud' and channel=""MSNBC""",2020-01-13,1,seconds
"text='fraud' and channel=""MSNBC""",2020-01-14,2,seconds
"text='fraud' and channel=""MSNBC""",2020-01-16,1,seconds
"text='fraud' and channel=""MSNBC""",2020-01-17,1,seconds
"text='fraud' and channel=""MSNBC""",2020-01-18,3,seconds
"text='fraud' and channel=""MSNBC""",2020-01-20,4.895,seconds
"text='fraud' and channel=""MSNBC""",2020-01-21,2,seconds
"text='fraud' and channel=""MSNBC""",2020-01-23,1,seconds
"text='fraud' and channel=""MSNBC""",2020-01-24,1,seconds
"text='fraud' and channel=""MSNBC""",2020-01-25,1,seconds
"text='fraud' and channel=""MSNBC""",2020-01-26,1,seconds
"text='fraud' and channel=""MSNBC""",2020-01-27,7,seconds
"text='fraud' and channel=""MSNBC""",2020-01-28,20.978,seconds
"text='fraud' and channel=""MSNBC""",2020-01-29,3,seconds
"text='fraud' and channel=""MSNBC""",2020-01-30,1,seconds
"text='fraud' and channel=""MSNBC""",2020-01-31,4,seconds
"text='fraud' and channel=""MSNBC""",2020-02-01,2,seconds
"text='fraud' and channel=""MSNBC""",2020-02-02,10,seconds
"text='fraud' and channel=""MSNBC""",2020-02-04,1,seconds
"text='fraud' and channel=""MSNBC""",2020-02-05,1,seconds
"text='fraud' and channel=""MSNBC""",2020-02-06,3,seconds
"text='fraud' and channel=""MSNBC""",2020-02-07,3,seconds
"text='fraud' and channel=""MSNBC""",2020-02-08,16,seconds
"text='fraud' and channel=""MSNBC""",2020-02-09,6,seconds
"text='fraud' and channel=""MSNBC""",2020-02-10,4,seconds
"text='fraud' and channel=""MSNBC""",2020-02-11,1,seconds
"text='fraud' and channel=""MSNBC""",2020-02-12,3,seconds
"text='fraud' and channel=""MSNBC""",2020-02-13,4,seconds
"text='fraud' and channel=""MSNBC""",2020-02-14,3,seconds
"text='fraud' and channel=""MSNBC""",2020-02-15,7,seconds
"text='fraud' and channel=""MSNBC""",2020-02-16,2,seconds
"text='fraud' and channel=""MSNBC""",2020-02-17,6,seconds
"text='fraud' and channel=""MSNBC""",2020-02-18,17.9,seconds
"text='fraud' and channel=""MSNBC""",2020-02-19,20.003999999999998,seconds
"text='fraud' and channel=""MSNBC""",2020-02-20,3.995,seconds
"text='fraud' and channel=""MSNBC""",2020-02-21,5.906000000000001,seconds
"text='fraud' and channel=""MSNBC""",2020-02-22,3,seconds
"text='fraud' and channel=""MSNBC""",2020-02-24,2,seconds
"text='fraud' and channel=""MSNBC""",2020-02-26,3,seconds
"text='fraud' and channel=""MSNBC""",2020-02-29,1,seconds
"text='fraud' and channel=""MSNBC""",2020-03-04,2,seconds
"text='fraud' and channel=""MSNBC""",2020-03-06,1,seconds
"text='fraud' and channel=""MSNBC""",2020-03-07,2,seconds
"text='fraud' and channel=""MSNBC""",2020-03-08,6,seconds
"text='fraud' and channel=""MSNBC""",2020-03-09,2,seconds
"text='fraud' and channel=""MSNBC""",2020-03-10,1,seconds
"text='fraud' and channel=""MSNBC""",2020-03-15,2,seconds
"text='fraud' and channel=""MSNBC""",2020-03-19,4,seconds
"text='fraud' and channel=""MSNBC""",2020-03-20,1,seconds
"text='fraud' and channel=""MSNBC""",2020-03-22,2,seconds
"text='fraud' and channel=""MSNBC""",2020-03-23,1,seconds
"text='fraud' and channel=""MSNBC""",2020-03-24,2,seconds
"text='fraud' and channel=""MSNBC""",2020-03-28,6,seconds
"text='fraud' and channel=""MSNBC""",2020-03-29,6,seconds
"text='fraud' and channel=""MSNBC""",2020-03-30,1,seconds
"text='fraud' and channel=""MSNBC""",2020-03-31,3,seconds
"text='fraud' and channel=""MSNBC""",2020-04-01,1,seconds
"text='fraud' and channel=""MSNBC""",2020-04-02,1,seconds
"text='fraud' and channel=""MSNBC""",2020-04-03,5,seconds
"text='fraud' and channel=""MSNBC""",2020-04-04,3,seconds
"text='fraud' and channel=""MSNBC""",2020-04-05,5,seconds
"text='fraud' and channel=""MSNBC""",2020-04-07,13,seconds
"text='fraud' and channel=""MSNBC""",2020-04-08,34,seconds
"text='fraud' and channel=""MSNBC""",2020-04-09,5,seconds
"text='fraud' and channel=""MSNBC""",2020-04-10,18,seconds
"text='fraud' and channel=""MSNBC""",2020-04-11,6,seconds
"text='fraud' and channel=""MSNBC""",2020-04-12,9,seconds
"text='fraud' and channel=""MSNBC""",2020-04-13,7,seconds
"text='fraud' and channel=""MSNBC""",2020-04-14,2,seconds
"text='fraud' and channel=""MSNBC""",2020-04-15,2,seconds
"text='fraud' and channel=""MSNBC""",2020-04-16,1,seconds
"text='fraud' and channel=""MSNBC""",2020-04-17,2,seconds
"text='fraud' and channel=""MSNBC""",2020-04-19,5.04,seconds
"text='fraud' and channel=""MSNBC""",2020-04-20,2,seconds
"text='fraud' and channel=""MSNBC""",2020-04-21,4,seconds
"text='fraud' and channel=""MSNBC""",2020-04-22,6,seconds
"text='fraud' and channel=""MSNBC""",2020-04-23,4,seconds
"text='fraud' and channel=""MSNBC""",2020-04-24,3,seconds
"text='fraud' and channel=""MSNBC""",2020-04-25,1,seconds
"text='fraud' and channel=""MSNBC""",2020-04-26,5,seconds
"text='fraud' and channel=""MSNBC""",2020-04-27,2,seconds
"text='fraud' and channel=""MSNBC""",2020-04-28,2,seconds
"text='fraud' and channel=""MSNBC""",2020-04-30,1,seconds
"text='fraud' and channel=""MSNBC""",2020-05-01,4,seconds
"text='fraud' and channel=""MSNBC""",2020-05-02,9,seconds
"text='fraud' and channel=""MSNBC""",2020-05-03,6,seconds
"text='fraud' and channel=""MSNBC""",2020-05-06,1,seconds
"text='fraud' and channel=""MSNBC""",2020-05-07,12,seconds
"text='fraud' and channel=""MSNBC""",2020-05-08,5,seconds
"text='fraud' and channel=""MSNBC""",2020-05-09,2,seconds
"text='fraud' and channel=""MSNBC""",2020-05-10,4,seconds
"text='fraud' and channel=""MSNBC""",2020-05-11,1,seconds
"text='fraud' and channel=""MSNBC""",2020-05-12,4.7,seconds
"text='fraud' and channel=""MSNBC""",2020-05-13,9.699,seconds
"text='fraud' and channel=""MSNBC""",2020-05-14,6,seconds
"text='fraud' and channel=""MSNBC""",2020-05-15,4,seconds
"text='fraud' and channel=""MSNBC""",2020-05-16,2,seconds
"text='fraud' and channel=""MSNBC""",2020-05-17,26,seconds
"text='fraud' and channel=""MSNBC""",2020-05-18,5,seconds
"text='fraud' and channel=""MSNBC""",2020-05-19,11,seconds
"text='fraud' and channel=""MSNBC""",2020-05-20,25,seconds
"text='fraud' and channel=""MSNBC""",2020-05-21,50,seconds
"text='fraud' and channel=""MSNBC""",2020-05-22,29.405,seconds
"text='fraud' and channel=""MSNBC""",2020-05-23,21,seconds
"text='fraud' and channel=""MSNBC""",2020-05-24,17,seconds
"text='fraud' and channel=""MSNBC""",2020-05-25,32,seconds
"text='fraud' and channel=""MSNBC""",2020-05-26,32,seconds
"text='fraud' and channel=""MSNBC""",2020-05-27,18,seconds
"text='fraud' and channel=""MSNBC""",2020-05-28,27,seconds
"text='fraud' and channel=""MSNBC""",2020-05-29,4,seconds
"text='fraud' and channel=""MSNBC""",2020-05-31,4,seconds
"text='fraud' and channel=""MSNBC""",2020-06-05,1,seconds
"text='fraud' and channel=""MSNBC""",2020-06-06,2,seconds
"text='fraud' and channel=""MSNBC""",2020-06-07,2,seconds
"text='fraud' and channel=""MSNBC""",2020-06-09,1,seconds
"text='fraud' and channel=""MSNBC""",2020-06-10,6,seconds
"text='fraud' and channel=""MSNBC""",2020-06-11,8,seconds
"text='fraud' and channel=""MSNBC""",2020-06-12,2,seconds
"text='fraud' and channel=""MSNBC""",2020-06-13,2,seconds
"text='fraud' and channel=""MSNBC""",2020-06-15,1,seconds
"text='fraud' and channel=""MSNBC""",2020-06-16,1,seconds
"text='fraud' and channel=""MSNBC""",2020-06-17,1,seconds
"text='fraud' and channel=""MSNBC""",2020-06-19,2,seconds
"text='fraud' and channel=""MSNBC""",2020-06-20,4,seconds
"text='fraud' and channel=""MSNBC""",2020-06-21,10,seconds
"text='fraud' and channel=""MSNBC""",2020-06-22,3,seconds
"text='fraud' and channel=""MSNBC""",2020-06-23,11,seconds
"text='fraud' and channel=""MSNBC""",2020-06-24,7,seconds
"text='fraud' and channel=""MSNBC""",2020-06-25,4,seconds
"text='fraud' and channel=""MSNBC""",2020-06-26,7,seconds
"text='fraud' and channel=""MSNBC""",2020-06-27,3,seconds
"text='fraud' and channel=""MSNBC""",2020-06-28,7,seconds
"text='fraud' and channel=""MSNBC""",2020-06-29,1,seconds
"text='fraud' and channel=""MSNBC""",2020-06-30,1,seconds
"text='fraud' and channel=""MSNBC""",2020-07-01,2,seconds
"text='fraud' and channel=""MSNBC""",2020-07-02,5,seconds
"text='fraud' and channel=""MSNBC""",2020-07-03,2,seconds
"text='fraud' and channel=""MSNBC""",2020-07-04,3,seconds
"text='fraud' and channel=""MSNBC""",2020-07-05,11,seconds
"text='fraud' and channel=""MSNBC""",2020-07-06,2,seconds
"text='fraud' and channel=""MSNBC""",2020-07-07,10,seconds
"text='fraud' and channel=""MSNBC""",2020-07-08,14,seconds
"text='fraud' and channel=""MSNBC""",2020-07-09,21.96,seconds
"text='fraud' and channel=""MSNBC""",2020-07-10,25,seconds
"text='fraud' and channel=""MSNBC""",2020-07-11,13,seconds
"text='fraud' and channel=""MSNBC""",2020-07-12,2,seconds
"text='fraud' and channel=""MSNBC""",2020-07-13,2,seconds
"text='fraud' and channel=""MSNBC""",2020-07-14,4,seconds
"text='fraud' and channel=""MSNBC""",2020-07-15,9,seconds
"text='fraud' and channel=""MSNBC""",2020-07-16,9,seconds
"text='fraud' and channel=""MSNBC""",2020-07-17,6,seconds
"text='fraud' and channel=""MSNBC""",2020-07-18,1,seconds
"text='fraud' and channel=""MSNBC""",2020-07-19,16,seconds
"text='fraud' and channel=""MSNBC""",2020-07-20,4,seconds
"text='fraud' and channel=""MSNBC""",2020-07-21,6,seconds
"text='fraud' and channel=""MSNBC""",2020-07-22,3,seconds
"text='fraud' and channel=""MSNBC""",2020-07-23,4,seconds
"text='fraud' and channel=""MSNBC""",2020-07-24,12,seconds
"text='fraud' and channel=""MSNBC""",2020-07-25,11,seconds
"text='fraud' and channel=""MSNBC""",2020-07-26,8,seconds
"text='fraud' and channel=""MSNBC""",2020-07-27,4,seconds
"text='fraud' and channel=""MSNBC""",2020-07-28,35,seconds
"text='fraud' and channel=""MSNBC""",2020-07-29,21,seconds
"text='fraud' and channel=""MSNBC""",2020-07-30,25,seconds
"text='fraud' and channel=""MSNBC""",2020-07-31,41.649,seconds
"text='fraud' and channel=""MSNBC""",2020-08-01,44,seconds
"text='fraud' and channel=""MSNBC""",2020-08-02,17,seconds
"text='fraud' and channel=""MSNBC""",2020-08-03,64.88900000000001,seconds
"text='fraud' and channel=""MSNBC""",2020-08-04,79.64399999999999,seconds
"text='fraud' and channel=""MSNBC""",2020-08-05,39.865,seconds
"text='fraud' and channel=""MSNBC""",2020-08-06,47.744,seconds
"text='fraud' and channel=""MSNBC""",2020-08-07,15,seconds
"text='fraud' and channel=""MSNBC""",2020-08-08,15,seconds
"text='fraud' and channel=""MSNBC""",2020-08-09,15,seconds
"text='fraud' and channel=""MSNBC""",2020-08-10,1,seconds
"text='fraud' and channel=""MSNBC""",2020-08-11,8,seconds
"text='fraud' and channel=""MSNBC""",2020-08-12,3,seconds
"text='fraud' and channel=""MSNBC""",2020-08-13,25,seconds
"text='fraud' and channel=""MSNBC""",2020-08-14,41,seconds
"text='fraud' and channel=""MSNBC""",2020-08-15,14,seconds
"text='fraud' and channel=""MSNBC""",2020-08-16,44,seconds
"text='fraud' and channel=""MSNBC""",2020-08-17,32,seconds
"text='fraud' and channel=""MSNBC""",2020-08-18,20,seconds
"text='fraud' and channel=""MSNBC""",2020-08-19,12,seconds
"text='fraud' and channel=""MSNBC""",2020-08-20,50.416,seconds
"text='fraud' and channel=""MSNBC""",2020-08-21,60,seconds
"text='fraud' and channel=""MSNBC""",2020-08-22,38,seconds
"text='fraud' and channel=""MSNBC""",2020-08-23,12,seconds
"text='fraud' and channel=""MSNBC""",2020-08-24,27,seconds
"text='fraud' and channel=""MSNBC""",2020-08-25,7,seconds
"text='fraud' and channel=""MSNBC""",2020-08-26,4,seconds
"text='fraud' and channel=""MSNBC""",2020-08-27,11.97,seconds
"text='fraud' and channel=""MSNBC""",2020-08-28,11,seconds
"text='fraud' and channel=""MSNBC""",2020-08-29,3,seconds
