Query,Time,Value,Unit
"text='riot' and channel=""MSNBC""",2020-11-07,1,seconds
"text='riot' and channel=""MSNBC""",2020-11-12,1,seconds
"text='riot' and channel=""MSNBC""",2020-11-16,2,seconds
"text='riot' and channel=""MSNBC""",2020-11-17,1,seconds
"text='riot' and channel=""MSNBC""",2020-11-18,1,seconds
"text='riot' and channel=""MSNBC""",2020-11-24,2,seconds
"text='riot' and channel=""MSNBC""",2020-12-20,1,seconds
"text='riot' and channel=""MSNBC""",2020-12-21,1,seconds
"text='riot' and channel=""MSNBC""",2020-12-22,2,seconds
"text='riot' and channel=""MSNBC""",2020-12-28,2,seconds
"text='riot' and channel=""MSNBC""",2020-12-29,1,seconds
"text='riot' and channel=""MSNBC""",2021-01-06,15,seconds
"text='riot' and channel=""MSNBC""",2021-01-07,63,seconds
"text='riot' and channel=""MSNBC""",2021-01-08,35,seconds
"text='riot' and channel=""MSNBC""",2020-01-01,0,seconds
"text='riot' and channel=""MSNBC""",2020-01-04,0,seconds
"text='riot' and channel=""MSNBC""",2020-01-07,0,seconds
"text='riot' and channel=""MSNBC""",2020-01-09,0,seconds
"text='riot' and channel=""MSNBC""",2020-01-11,0,seconds
"text='riot' and channel=""MSNBC""",2020-01-14,0,seconds
"text='riot' and channel=""MSNBC""",2020-01-16,0,seconds
"text='riot' and channel=""MSNBC""",2020-01-18,0,seconds
"text='riot' and channel=""MSNBC""",2020-01-20,0,seconds
"text='riot' and channel=""MSNBC""",2020-01-28,0,seconds
"text='riot' and channel=""MSNBC""",2020-01-30,0,seconds
"text='riot' and channel=""MSNBC""",2020-02-08,0,seconds
"text='riot' and channel=""MSNBC""",2020-02-10,0,seconds
"text='riot' and channel=""MSNBC""",2020-02-12,0,seconds
"text='riot' and channel=""MSNBC""",2020-02-14,0,seconds
"text='riot' and channel=""MSNBC""",2020-03-21,0,seconds
"text='riot' and channel=""MSNBC""",2020-03-23,0,seconds
"text='riot' and channel=""MSNBC""",2020-04-28,0,seconds
"text='riot' and channel=""MSNBC""",2020-05-02,0,seconds
"text='riot' and channel=""MSNBC""",2020-05-26,0,seconds
"text='riot' and channel=""MSNBC""",2020-06-18,0,seconds
"text='riot' and channel=""MSNBC""",2020-06-21,0,seconds
"text='riot' and channel=""MSNBC""",2020-06-23,0,seconds
"text='riot' and channel=""MSNBC""",2020-06-25,0,seconds
"text='riot' and channel=""MSNBC""",2020-06-26,0,seconds
"text='riot' and channel=""MSNBC""",2020-07-04,0,seconds
"text='riot' and channel=""MSNBC""",2020-07-06,0,seconds
"text='riot' and channel=""MSNBC""",2020-07-16,0,seconds
"text='riot' and channel=""MSNBC""",2020-07-30,0,seconds
"text='riot' and channel=""MSNBC""",2020-08-05,0,seconds
"text='riot' and channel=""MSNBC""",2020-08-07,0,seconds
"text='riot' and channel=""MSNBC""",2020-08-08,0,seconds
"text='riot' and channel=""MSNBC""",2020-08-10,0,seconds
"text='riot' and channel=""MSNBC""",2020-08-11,0,seconds
"text='riot' and channel=""MSNBC""",2020-08-14,0,seconds
"text='riot' and channel=""MSNBC""",2020-08-15,0,seconds
"text='riot' and channel=""MSNBC""",2020-08-19,0,seconds
"text='riot' and channel=""MSNBC""",2020-08-22,0,seconds
"text='riot' and channel=""MSNBC""",2020-08-29,0,seconds
"text='riot' and channel=""MSNBC""",2020-09-04,0,seconds
"text='riot' and channel=""MSNBC""",2020-09-08,0,seconds
"text='riot' and channel=""MSNBC""",2020-09-10,0,seconds
"text='riot' and channel=""MSNBC""",2020-09-12,0,seconds
"text='riot' and channel=""MSNBC""",2020-09-14,0,seconds
"text='riot' and channel=""MSNBC""",2020-09-22,0,seconds
"text='riot' and channel=""MSNBC""",2020-09-24,0,seconds
"text='riot' and channel=""MSNBC""",2020-09-28,0,seconds
"text='riot' and channel=""MSNBC""",2020-09-29,0,seconds
"text='riot' and channel=""MSNBC""",2020-10-01,0,seconds
"text='riot' and channel=""MSNBC""",2020-10-03,0,seconds
"text='riot' and channel=""MSNBC""",2020-10-05,0,seconds
"text='riot' and channel=""MSNBC""",2020-10-17,0,seconds
"text='riot' and channel=""MSNBC""",2020-10-19,0,seconds
"text='riot' and channel=""MSNBC""",2020-10-20,0,seconds
"text='riot' and channel=""MSNBC""",2020-10-22,0,seconds
"text='riot' and channel=""MSNBC""",2020-10-26,0,seconds
"text='riot' and channel=""MSNBC""",2020-10-29,0,seconds
"text='riot' and channel=""MSNBC""",2020-11-01,0,seconds
"text='riot' and channel=""MSNBC""",2020-11-03,0,seconds
"text='riot' and channel=""MSNBC""",2020-11-06,0,seconds
"text='riot' and channel=""MSNBC""",2020-11-08,0,seconds
"text='riot' and channel=""MSNBC""",2020-11-11,0,seconds
"text='riot' and channel=""MSNBC""",2020-11-13,0,seconds
"text='riot' and channel=""MSNBC""",2020-11-15,0,seconds
"text='riot' and channel=""MSNBC""",2020-11-19,0,seconds
"text='riot' and channel=""MSNBC""",2020-11-23,0,seconds
"text='riot' and channel=""MSNBC""",2020-11-25,0,seconds
"text='riot' and channel=""MSNBC""",2020-12-19,0,seconds
"text='riot' and channel=""MSNBC""",2020-12-23,0,seconds
"text='riot' and channel=""MSNBC""",2020-12-27,0,seconds
"text='riot' and channel=""MSNBC""",2020-12-30,0,seconds
"text='riot' and channel=""MSNBC""",2021-01-05,0,seconds
"text='unrest' and channel=""MSNBC""",2020-01-02,2,seconds
"text='unrest' and channel=""MSNBC""",2020-01-03,7,seconds
"text='unrest' and channel=""MSNBC""",2020-01-04,1,seconds
"text='unrest' and channel=""MSNBC""",2020-01-06,2,seconds
"text='unrest' and channel=""MSNBC""",2020-01-07,1,seconds
"text='unrest' and channel=""MSNBC""",2020-01-08,4,seconds
"text='unrest' and channel=""MSNBC""",2020-01-10,1,seconds
"text='unrest' and channel=""MSNBC""",2020-01-11,2,seconds
"text='unrest' and channel=""MSNBC""",2020-01-12,1,seconds
"text='unrest' and channel=""MSNBC""",2020-01-13,5,seconds
"text='unrest' and channel=""MSNBC""",2020-01-15,3.042,seconds
"text='unrest' and channel=""MSNBC""",2020-02-25,2,seconds
"text='unrest' and channel=""MSNBC""",2020-02-27,1,seconds
"text='unrest' and channel=""MSNBC""",2020-03-10,2,seconds
"text='unrest' and channel=""MSNBC""",2020-03-20,1,seconds
"text='unrest' and channel=""MSNBC""",2020-03-21,2,seconds
"text='unrest' and channel=""MSNBC""",2020-03-31,4,seconds
"text='unrest' and channel=""MSNBC""",2020-04-01,1,seconds
"text='unrest' and channel=""MSNBC""",2020-04-06,1,seconds
"text='unrest' and channel=""MSNBC""",2020-04-07,3,seconds
"text='unrest' and channel=""MSNBC""",2020-04-09,1,seconds
"text='unrest' and channel=""MSNBC""",2020-04-10,1,seconds
"text='unrest' and channel=""MSNBC""",2020-04-15,1,seconds
"text='unrest' and channel=""MSNBC""",2020-04-16,1,seconds
"text='unrest' and channel=""MSNBC""",2020-04-18,2,seconds
"text='unrest' and channel=""MSNBC""",2020-04-20,5,seconds
"text='unrest' and channel=""MSNBC""",2020-04-21,5,seconds
"text='unrest' and channel=""MSNBC""",2020-04-30,1,seconds
"text='unrest' and channel=""MSNBC""",2020-05-01,1,seconds
"text='unrest' and channel=""MSNBC""",2020-05-09,1,seconds
"text='unrest' and channel=""MSNBC""",2020-05-11,1,seconds
"text='unrest' and channel=""MSNBC""",2020-05-12,2,seconds
"text='unrest' and channel=""MSNBC""",2020-05-13,3,seconds
"text='unrest' and channel=""MSNBC""",2020-05-24,2,seconds
"text='unrest' and channel=""MSNBC""",2020-05-25,1,seconds
"text='unrest' and channel=""MSNBC""",2020-05-27,1,seconds
"text='unrest' and channel=""MSNBC""",2020-05-28,19,seconds
"text='unrest' and channel=""MSNBC""",2020-05-29,26.295,seconds
"text='unrest' and channel=""MSNBC""",2020-05-30,41,seconds
"text='unrest' and channel=""MSNBC""",2020-05-31,44,seconds
"text='unrest' and channel=""MSNBC""",2020-06-01,52,seconds
"text='unrest' and channel=""MSNBC""",2020-06-02,60.658,seconds
"text='unrest' and channel=""MSNBC""",2020-06-03,21,seconds
"text='unrest' and channel=""MSNBC""",2020-06-04,24,seconds
"text='unrest' and channel=""MSNBC""",2020-06-05,32,seconds
"text='unrest' and channel=""MSNBC""",2020-06-06,10,seconds
"text='unrest' and channel=""MSNBC""",2020-06-07,24,seconds
"text='unrest' and channel=""MSNBC""",2020-06-08,13,seconds
"text='unrest' and channel=""MSNBC""",2020-06-09,3,seconds
"text='unrest' and channel=""MSNBC""",2020-06-10,14,seconds
"text='unrest' and channel=""MSNBC""",2020-06-11,13,seconds
"text='unrest' and channel=""MSNBC""",2020-06-12,13,seconds
"text='unrest' and channel=""MSNBC""",2020-06-13,11,seconds
"text='unrest' and channel=""MSNBC""",2020-06-14,15,seconds
"text='unrest' and channel=""MSNBC""",2020-06-15,10,seconds
"text='unrest' and channel=""MSNBC""",2020-06-16,13,seconds
"text='unrest' and channel=""MSNBC""",2020-06-17,11,seconds
"text='unrest' and channel=""MSNBC""",2020-06-18,5,seconds
"text='unrest' and channel=""MSNBC""",2020-06-19,1,seconds
"text='unrest' and channel=""MSNBC""",2020-06-20,4,seconds
"text='unrest' and channel=""MSNBC""",2020-06-21,5,seconds
"text='unrest' and channel=""MSNBC""",2020-06-22,8,seconds
"text='unrest' and channel=""MSNBC""",2020-06-23,3,seconds
"text='unrest' and channel=""MSNBC""",2020-06-24,2,seconds
"text='unrest' and channel=""MSNBC""",2020-06-25,1,seconds
"text='unrest' and channel=""MSNBC""",2020-06-26,9,seconds
"text='unrest' and channel=""MSNBC""",2020-06-27,1.859,seconds
"text='unrest' and channel=""MSNBC""",2020-06-28,9,seconds
"text='unrest' and channel=""MSNBC""",2020-06-29,4,seconds
"text='unrest' and channel=""MSNBC""",2020-06-30,1,seconds
"text='unrest' and channel=""MSNBC""",2020-07-01,2,seconds
"text='unrest' and channel=""MSNBC""",2020-07-02,2,seconds
"text='unrest' and channel=""MSNBC""",2020-07-03,3,seconds
"text='unrest' and channel=""MSNBC""",2020-07-04,2,seconds
"text='unrest' and channel=""MSNBC""",2020-07-05,2,seconds
"text='unrest' and channel=""MSNBC""",2020-07-06,4.024,seconds
"text='unrest' and channel=""MSNBC""",2020-07-07,2,seconds
"text='unrest' and channel=""MSNBC""",2020-07-08,1,seconds
"text='unrest' and channel=""MSNBC""",2020-07-10,3,seconds
"text='unrest' and channel=""MSNBC""",2020-07-11,4,seconds
"text='unrest' and channel=""MSNBC""",2020-07-14,1,seconds
"text='unrest' and channel=""MSNBC""",2020-07-15,2,seconds
"text='unrest' and channel=""MSNBC""",2020-07-16,4,seconds
"text='unrest' and channel=""MSNBC""",2020-07-17,1,seconds
"text='unrest' and channel=""MSNBC""",2020-07-18,3,seconds
"text='unrest' and channel=""MSNBC""",2020-07-19,6,seconds
"text='unrest' and channel=""MSNBC""",2020-07-20,2,seconds
"text='unrest' and channel=""MSNBC""",2020-07-21,2,seconds
"text='unrest' and channel=""MSNBC""",2020-07-22,8,seconds
"text='unrest' and channel=""MSNBC""",2020-07-23,9,seconds
"text='unrest' and channel=""MSNBC""",2020-07-24,4,seconds
"text='unrest' and channel=""MSNBC""",2020-07-25,12,seconds
"text='unrest' and channel=""MSNBC""",2020-07-26,7,seconds
"text='unrest' and channel=""MSNBC""",2020-07-27,8,seconds
"text='unrest' and channel=""MSNBC""",2020-07-28,10,seconds
"text='unrest' and channel=""MSNBC""",2020-07-29,6,seconds
"text='unrest' and channel=""MSNBC""",2020-07-31,2,seconds
"text='unrest' and channel=""MSNBC""",2020-08-01,6,seconds
"text='unrest' and channel=""MSNBC""",2020-08-02,3,seconds
"text='unrest' and channel=""MSNBC""",2020-08-04,4,seconds
"text='unrest' and channel=""MSNBC""",2020-08-06,6,seconds
"text='unrest' and channel=""MSNBC""",2020-08-07,5,seconds
"text='unrest' and channel=""MSNBC""",2020-08-09,9,seconds
"text='unrest' and channel=""MSNBC""",2020-08-10,1,seconds
"text='unrest' and channel=""MSNBC""",2020-08-11,7,seconds
"text='unrest' and channel=""MSNBC""",2020-08-12,2,seconds
"text='unrest' and channel=""MSNBC""",2020-08-13,2,seconds
"text='unrest' and channel=""MSNBC""",2020-08-14,1,seconds
"text='unrest' and channel=""MSNBC""",2020-08-15,7,seconds
"text='unrest' and channel=""MSNBC""",2020-08-16,9.011,seconds
"text='unrest' and channel=""MSNBC""",2020-08-17,1,seconds
"text='unrest' and channel=""MSNBC""",2020-08-18,2,seconds
"text='unrest' and channel=""MSNBC""",2020-08-19,1,seconds
"text='unrest' and channel=""MSNBC""",2020-08-21,3,seconds
"text='unrest' and channel=""MSNBC""",2020-08-22,4,seconds
"text='unrest' and channel=""MSNBC""",2020-08-25,10,seconds
"text='unrest' and channel=""MSNBC""",2020-08-26,19,seconds
"text='unrest' and channel=""MSNBC""",2020-08-27,27,seconds
"text='unrest' and channel=""MSNBC""",2020-08-28,34,seconds
"text='unrest' and channel=""MSNBC""",2020-08-29,21.802,seconds
"text='unrest' and channel=""MSNBC""",2020-08-30,30,seconds
"text='unrest' and channel=""MSNBC""",2020-08-31,36,seconds
"text='unrest' and channel=""MSNBC""",2020-09-01,50,seconds
"text='unrest' and channel=""MSNBC""",2020-09-02,22,seconds
"text='unrest' and channel=""MSNBC""",2020-09-03,21,seconds
"text='unrest' and channel=""MSNBC""",2020-09-04,19,seconds
"text='unrest' and channel=""MSNBC""",2020-09-05,13,seconds
"text='unrest' and channel=""MSNBC""",2020-09-06,23,seconds
"text='unrest' and channel=""MSNBC""",2020-09-07,16,seconds
"text='unrest' and channel=""MSNBC""",2020-09-08,12,seconds
"text='unrest' and channel=""MSNBC""",2020-09-09,3,seconds
"text='unrest' and channel=""MSNBC""",2020-09-10,1,seconds
"text='unrest' and channel=""MSNBC""",2020-09-11,3,seconds
"text='unrest' and channel=""MSNBC""",2020-09-12,2,seconds
"text='unrest' and channel=""MSNBC""",2020-09-13,7,seconds
"text='unrest' and channel=""MSNBC""",2020-09-14,6,seconds
"text='unrest' and channel=""MSNBC""",2020-09-15,4,seconds
"text='unrest' and channel=""MSNBC""",2020-09-16,2,seconds
"text='unrest' and channel=""MSNBC""",2020-09-17,9,seconds
"text='unrest' and channel=""MSNBC""",2020-09-18,2,seconds
"text='unrest' and channel=""MSNBC""",2020-09-19,2,seconds
"text='unrest' and channel=""MSNBC""",2020-09-20,7,seconds
"text='unrest' and channel=""MSNBC""",2020-09-21,3,seconds
"text='unrest' and channel=""MSNBC""",2020-09-22,1,seconds
"text='unrest' and channel=""MSNBC""",2020-09-23,3,seconds
"text='unrest' and channel=""MSNBC""",2020-09-24,5,seconds
"text='unrest' and channel=""MSNBC""",2020-09-25,7,seconds
"text='unrest' and channel=""MSNBC""",2020-09-26,3,seconds
"text='unrest' and channel=""MSNBC""",2020-09-27,2,seconds
"text='unrest' and channel=""MSNBC""",2020-09-28,5,seconds
"text='unrest' and channel=""MSNBC""",2020-09-29,2,seconds
"text='unrest' and channel=""MSNBC""",2020-09-30,13,seconds
"text='unrest' and channel=""MSNBC""",2020-10-01,1,seconds
"text='unrest' and channel=""MSNBC""",2020-10-02,1,seconds
"text='unrest' and channel=""MSNBC""",2020-10-03,1,seconds
"text='unrest' and channel=""MSNBC""",2020-10-04,2,seconds
"text='unrest' and channel=""MSNBC""",2020-10-05,2,seconds
"text='unrest' and channel=""MSNBC""",2020-10-06,1,seconds
"text='unrest' and channel=""MSNBC""",2020-10-08,3,seconds
"text='unrest' and channel=""MSNBC""",2020-10-09,3,seconds
"text='unrest' and channel=""MSNBC""",2020-10-10,5,seconds
"text='unrest' and channel=""MSNBC""",2020-10-11,12,seconds
"text='unrest' and channel=""MSNBC""",2020-10-14,3,seconds
"text='unrest' and channel=""MSNBC""",2020-10-17,1,seconds
"text='unrest' and channel=""MSNBC""",2020-10-18,1,seconds
"text='unrest' and channel=""MSNBC""",2020-10-20,2,seconds
"text='unrest' and channel=""MSNBC""",2020-10-21,6,seconds
"text='unrest' and channel=""MSNBC""",2020-10-22,11,seconds
"text='unrest' and channel=""MSNBC""",2020-10-23,3,seconds
"text='unrest' and channel=""MSNBC""",2020-10-24,1,seconds
"text='unrest' and channel=""MSNBC""",2020-10-25,3,seconds
"text='unrest' and channel=""MSNBC""",2020-10-27,5,seconds
"text='unrest' and channel=""MSNBC""",2020-10-28,5,seconds
"text='unrest' and channel=""MSNBC""",2020-10-30,2,seconds
"text='unrest' and channel=""MSNBC""",2020-10-31,12,seconds
"text='unrest' and channel=""MSNBC""",2020-11-01,23,seconds
"text='unrest' and channel=""MSNBC""",2020-11-02,9,seconds
"text='unrest' and channel=""MSNBC""",2020-11-03,21,seconds
"text='unrest' and channel=""MSNBC""",2020-11-05,5,seconds
"text='unrest' and channel=""MSNBC""",2020-11-06,2,seconds
"text='unrest' and channel=""MSNBC""",2020-11-07,3,seconds
"text='unrest' and channel=""MSNBC""",2020-11-08,4,seconds
"text='unrest' and channel=""MSNBC""",2020-11-09,5,seconds
"text='unrest' and channel=""MSNBC""",2020-11-10,2,seconds
"text='unrest' and channel=""MSNBC""",2020-11-11,2,seconds
"text='unrest' and channel=""MSNBC""",2020-11-12,1,seconds
"text='unrest' and channel=""MSNBC""",2020-11-14,1,seconds
"text='unrest' and channel=""MSNBC""",2020-11-15,1,seconds
"text='unrest' and channel=""MSNBC""",2020-11-16,4,seconds
"text='unrest' and channel=""MSNBC""",2020-11-18,1,seconds
"text='unrest' and channel=""MSNBC""",2020-11-22,2,seconds
"text='unrest' and channel=""MSNBC""",2020-11-24,1,seconds
"text='unrest' and channel=""MSNBC""",2020-11-27,2,seconds
"text='unrest' and channel=""MSNBC""",2020-11-28,2,seconds
"text='unrest' and channel=""MSNBC""",2020-12-06,2,seconds
"text='unrest' and channel=""MSNBC""",2020-12-10,1,seconds
"text='unrest' and channel=""MSNBC""",2020-12-12,1,seconds
"text='unrest' and channel=""MSNBC""",2020-12-13,2,seconds
"text='unrest' and channel=""MSNBC""",2020-12-18,1,seconds
"text='unrest' and channel=""MSNBC""",2020-12-19,1,seconds
"text='unrest' and channel=""MSNBC""",2020-12-20,1,seconds
"text='unrest' and channel=""MSNBC""",2020-12-22,1,seconds
"text='unrest' and channel=""MSNBC""",2020-12-27,1,seconds
"text='unrest' and channel=""MSNBC""",2020-12-28,1,seconds
"text='unrest' and channel=""MSNBC""",2021-01-01,2,seconds
"text='unrest' and channel=""MSNBC""",2021-01-02,1,seconds
"text='unrest' and channel=""MSNBC""",2021-01-05,2,seconds
"text='unrest' and channel=""MSNBC""",2021-01-07,3,seconds
"text='unrest' and channel=""MSNBC""",2020-01-01,0,seconds
"text='unrest' and channel=""MSNBC""",2020-01-05,0,seconds
"text='unrest' and channel=""MSNBC""",2020-01-09,0,seconds
"text='unrest' and channel=""MSNBC""",2020-01-14,0,seconds
"text='unrest' and channel=""MSNBC""",2020-01-16,0,seconds
"text='unrest' and channel=""MSNBC""",2020-02-24,0,seconds
"text='unrest' and channel=""MSNBC""",2020-02-26,0,seconds
"text='unrest' and channel=""MSNBC""",2020-02-28,0,seconds
"text='unrest' and channel=""MSNBC""",2020-03-09,0,seconds
"text='unrest' and channel=""MSNBC""",2020-03-11,0,seconds
"text='unrest' and channel=""MSNBC""",2020-03-19,0,seconds
"text='unrest' and channel=""MSNBC""",2020-03-22,0,seconds
"text='unrest' and channel=""MSNBC""",2020-03-30,0,seconds
"text='unrest' and channel=""MSNBC""",2020-04-02,0,seconds
"text='unrest' and channel=""MSNBC""",2020-04-05,0,seconds
"text='unrest' and channel=""MSNBC""",2020-04-08,0,seconds
"text='unrest' and channel=""MSNBC""",2020-04-11,0,seconds
"text='unrest' and channel=""MSNBC""",2020-04-14,0,seconds
"text='unrest' and channel=""MSNBC""",2020-04-17,0,seconds
"text='unrest' and channel=""MSNBC""",2020-04-19,0,seconds
"text='unrest' and channel=""MSNBC""",2020-04-22,0,seconds
"text='unrest' and channel=""MSNBC""",2020-04-29,0,seconds
"text='unrest' and channel=""MSNBC""",2020-05-02,0,seconds
"text='unrest' and channel=""MSNBC""",2020-05-08,0,seconds
"text='unrest' and channel=""MSNBC""",2020-05-10,0,seconds
"text='unrest' and channel=""MSNBC""",2020-05-14,0,seconds
"text='unrest' and channel=""MSNBC""",2020-05-23,0,seconds
"text='unrest' and channel=""MSNBC""",2020-05-26,0,seconds
"text='unrest' and channel=""MSNBC""",2020-07-09,0,seconds
"text='unrest' and channel=""MSNBC""",2020-07-12,0,seconds
"text='unrest' and channel=""MSNBC""",2020-07-13,0,seconds
"text='unrest' and channel=""MSNBC""",2020-07-30,0,seconds
"text='unrest' and channel=""MSNBC""",2020-08-03,0,seconds
"text='unrest' and channel=""MSNBC""",2020-08-05,0,seconds
"text='unrest' and channel=""MSNBC""",2020-08-08,0,seconds
"text='unrest' and channel=""MSNBC""",2020-08-20,0,seconds
"text='unrest' and channel=""MSNBC""",2020-08-23,0,seconds
"text='unrest' and channel=""MSNBC""",2020-08-24,0,seconds
"text='unrest' and channel=""MSNBC""",2020-10-07,0,seconds
"text='unrest' and channel=""MSNBC""",2020-10-12,0,seconds
"text='unrest' and channel=""MSNBC""",2020-10-13,0,seconds
"text='unrest' and channel=""MSNBC""",2020-10-15,0,seconds
"text='unrest' and channel=""MSNBC""",2020-10-16,0,seconds
"text='unrest' and channel=""MSNBC""",2020-10-19,0,seconds
"text='unrest' and channel=""MSNBC""",2020-10-26,0,seconds
"text='unrest' and channel=""MSNBC""",2020-10-29,0,seconds
"text='unrest' and channel=""MSNBC""",2020-11-04,0,seconds
"text='unrest' and channel=""MSNBC""",2020-11-13,0,seconds
"text='unrest' and channel=""MSNBC""",2020-11-17,0,seconds
"text='unrest' and channel=""MSNBC""",2020-11-19,0,seconds
"text='unrest' and channel=""MSNBC""",2020-11-21,0,seconds
"text='unrest' and channel=""MSNBC""",2020-11-23,0,seconds
"text='unrest' and channel=""MSNBC""",2020-11-25,0,seconds
"text='unrest' and channel=""MSNBC""",2020-11-26,0,seconds
"text='unrest' and channel=""MSNBC""",2020-11-29,0,seconds
"text='unrest' and channel=""MSNBC""",2020-12-05,0,seconds
"text='unrest' and channel=""MSNBC""",2020-12-07,0,seconds
"text='unrest' and channel=""MSNBC""",2020-12-09,0,seconds
"text='unrest' and channel=""MSNBC""",2020-12-11,0,seconds
"text='unrest' and channel=""MSNBC""",2020-12-14,0,seconds
"text='unrest' and channel=""MSNBC""",2020-12-17,0,seconds
"text='unrest' and channel=""MSNBC""",2020-12-21,0,seconds
"text='unrest' and channel=""MSNBC""",2020-12-23,0,seconds
"text='unrest' and channel=""MSNBC""",2020-12-26,0,seconds
"text='unrest' and channel=""MSNBC""",2020-12-29,0,seconds
"text='unrest' and channel=""MSNBC""",2020-12-31,0,seconds
"text='unrest' and channel=""MSNBC""",2021-01-03,0,seconds
"text='unrest' and channel=""MSNBC""",2021-01-04,0,seconds
"text='unrest' and channel=""MSNBC""",2021-01-06,0,seconds
"text='unrest' and channel=""MSNBC""",2021-01-08,0,seconds
"text='protest' and channel=""MSNBC""",2020-01-01,5,seconds
"text='protest' and channel=""MSNBC""",2020-01-02,3,seconds
"text='protest' and channel=""MSNBC""",2020-01-03,7.648,seconds
"text='protest' and channel=""MSNBC""",2020-01-04,14,seconds
"text='protest' and channel=""MSNBC""",2020-01-05,7,seconds
"text='protest' and channel=""MSNBC""",2020-01-06,4,seconds
"text='protest' and channel=""MSNBC""",2020-01-07,2,seconds
"text='protest' and channel=""MSNBC""",2020-01-08,2,seconds
"text='protest' and channel=""MSNBC""",2020-01-09,2,seconds
"text='protest' and channel=""MSNBC""",2020-01-10,4,seconds
"text='protest' and channel=""MSNBC""",2020-01-11,5,seconds
"text='protest' and channel=""MSNBC""",2020-01-12,21,seconds
"text='protest' and channel=""MSNBC""",2020-01-13,15,seconds
"text='protest' and channel=""MSNBC""",2020-01-14,4,seconds
"text='protest' and channel=""MSNBC""",2020-01-16,1,seconds
"text='protest' and channel=""MSNBC""",2020-01-17,4,seconds
"text='protest' and channel=""MSNBC""",2020-01-18,6,seconds
"text='protest' and channel=""MSNBC""",2020-01-19,12,seconds
"text='protest' and channel=""MSNBC""",2020-01-20,9,seconds
"text='protest' and channel=""MSNBC""",2020-01-21,2,seconds
"text='protest' and channel=""MSNBC""",2020-01-23,1,seconds
"text='protest' and channel=""MSNBC""",2020-01-25,7,seconds
"text='protest' and channel=""MSNBC""",2020-01-26,1,seconds
"text='protest' and channel=""MSNBC""",2020-01-27,1,seconds
"text='protest' and channel=""MSNBC""",2020-02-01,2,seconds
"text='protest' and channel=""MSNBC""",2020-02-02,3,seconds
"text='protest' and channel=""MSNBC""",2020-02-04,4,seconds
"text='protest' and channel=""MSNBC""",2020-02-05,1,seconds
"text='protest' and channel=""MSNBC""",2020-02-06,1,seconds
"text='protest' and channel=""MSNBC""",2020-02-07,12,seconds
"text='protest' and channel=""MSNBC""",2020-02-08,10,seconds
"text='protest' and channel=""MSNBC""",2020-02-09,10,seconds
"text='protest' and channel=""MSNBC""",2020-02-11,6,seconds
"text='protest' and channel=""MSNBC""",2020-02-12,14,seconds
"text='protest' and channel=""MSNBC""",2020-02-13,17,seconds
"text='protest' and channel=""MSNBC""",2020-02-14,13,seconds
"text='protest' and channel=""MSNBC""",2020-02-15,7,seconds
"text='protest' and channel=""MSNBC""",2020-02-17,2,seconds
"text='protest' and channel=""MSNBC""",2020-02-18,4,seconds
"text='protest' and channel=""MSNBC""",2020-02-19,2,seconds
"text='protest' and channel=""MSNBC""",2020-02-20,6,seconds
"text='protest' and channel=""MSNBC""",2020-02-21,3,seconds
"text='protest' and channel=""MSNBC""",2020-02-22,3,seconds
"text='protest' and channel=""MSNBC""",2020-02-25,2,seconds
"text='protest' and channel=""MSNBC""",2020-02-26,1,seconds
"text='protest' and channel=""MSNBC""",2020-02-27,1,seconds
"text='protest' and channel=""MSNBC""",2020-02-29,3,seconds
"text='protest' and channel=""MSNBC""",2020-03-01,1,seconds
"text='protest' and channel=""MSNBC""",2020-03-02,2,seconds
"text='protest' and channel=""MSNBC""",2020-03-03,1,seconds
"text='protest' and channel=""MSNBC""",2020-03-08,3,seconds
"text='protest' and channel=""MSNBC""",2020-03-09,2,seconds
"text='protest' and channel=""MSNBC""",2020-03-10,2,seconds
"text='protest' and channel=""MSNBC""",2020-03-11,5,seconds
"text='protest' and channel=""MSNBC""",2020-03-13,1,seconds
"text='protest' and channel=""MSNBC""",2020-03-20,2,seconds
"text='protest' and channel=""MSNBC""",2020-03-21,1,seconds
"text='protest' and channel=""MSNBC""",2020-03-22,1,seconds
"text='protest' and channel=""MSNBC""",2020-03-25,1,seconds
"text='protest' and channel=""MSNBC""",2020-03-26,1,seconds
"text='protest' and channel=""MSNBC""",2020-03-30,1,seconds
"text='protest' and channel=""MSNBC""",2020-03-31,3,seconds
"text='protest' and channel=""MSNBC""",2020-04-01,1,seconds
"text='protest' and channel=""MSNBC""",2020-04-02,1,seconds
"text='protest' and channel=""MSNBC""",2020-04-03,6,seconds
"text='protest' and channel=""MSNBC""",2020-04-04,2,seconds
"text='protest' and channel=""MSNBC""",2020-04-05,2,seconds
"text='protest' and channel=""MSNBC""",2020-04-06,2,seconds
"text='protest' and channel=""MSNBC""",2020-04-07,2,seconds
"text='protest' and channel=""MSNBC""",2020-04-10,1,seconds
"text='protest' and channel=""MSNBC""",2020-04-11,2,seconds
"text='protest' and channel=""MSNBC""",2020-04-12,1,seconds
"text='protest' and channel=""MSNBC""",2020-04-13,2,seconds
"text='protest' and channel=""MSNBC""",2020-04-14,2,seconds
"text='protest' and channel=""MSNBC""",2020-04-15,12,seconds
"text='protest' and channel=""MSNBC""",2020-04-16,17,seconds
"text='protest' and channel=""MSNBC""",2020-04-17,11,seconds
