"COU","Country","TAX","Income Tax","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"DEU","Germany","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2007","2007",,,"0","Units",,,6.339451,,
"DEU","Germany","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2008","2008",,,"0","Units",,,6.206878,,
"DEU","Germany","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2009","2009",,,"0","Units",,,6.285172,,
"DEU","Germany","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2010","2010",,,"0","Units",,,6.188371,,
"DEU","Germany","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2011","2011",,,"0","Units",,,5.974804,,
"DEU","Germany","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2012","2012",,,"0","Units",,,5.835653,,
"DEU","Germany","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2013","2013",,,"0","Units",,,5.77971,,
"DEU","Germany","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2014","2014",,,"0","Units",,,5.655649,,
"DEU","Germany","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2015","2015",,,"0","Units",,,5.529533,,
"DEU","Germany","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2016","2016",,,"0","Units",,,5.481573,,
"DEU","Germany","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2017","2017",,,"0","Units",,,5.441752,,
"DEU","Germany","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2018","2018",,,"0","Units",,,5.377903,,
"GRC","Greece","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2000","2000",,,"0","Units",,,3.66476,,
"GRC","Greece","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2001","2001",,,"0","Units",,,3.785228,,
"GRC","Greece","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2002","2002",,,"0","Units",,,1.602914,,
"GRC","Greece","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2003","2003",,,"0","Units",,,1.447921,,
"GRC","Greece","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2004","2004",,,"0","Units",,,1.298974,,
"GRC","Greece","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2005","2005",,,"0","Units",,,1.243913,,
"GRC","Greece","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2006","2006",,,"0","Units",,,1.150504,,
"GRC","Greece","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2007","2007",,,"0","Units",,,3.730391,,
"GRC","Greece","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2008","2008",,,"0","Units",,,3.743794,,
"GRC","Greece","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2009","2009",,,"0","Units",,,3.634098,,
"GRC","Greece","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2010","2010",,,"0","Units",,,4.928344,,
"GRC","Greece","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2011","2011",,,"0","Units",,,4.987451,,
"GRC","Greece","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2012","2012",,,"0","Units",,,5.138026,,
"GRC","Greece","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2013","2013",,,"0","Units",,,5.346351,,
"GRC","Greece","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2014","2014",,,"0","Units",,,5.272871,,
"GRC","Greece","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2015","2015",,,"0","Units",,,24.577888,,
"GRC","Greece","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2016","2016",,,"0","Units",,,11.232552,,
"GRC","Greece","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2017","2017",,,"0","Units",,,11.186065,,
"GRC","Greece","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2018","2018",,,"0","Units",,,10.989387,,
"HUN","Hungary","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2000","2000",,,"0","Units",,,0.920607,,
"HUN","Hungary","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2001","2001",,,"0","Units",,,0.834248,,
"HUN","Hungary","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2002","2002",,,"0","Units",,,0.842411,,
"HUN","Hungary","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2003","2003",,,"0","Units",,,0.867734,,
"HUN","Hungary","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2004","2004",,,"0","Units",,,0.884899,,
"HUN","Hungary","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2005","2005",,,"0","Units",,,0.826059,,
"HUN","Hungary","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2006","2006",,,"0","Units",,,0.780694,,
"HUN","Hungary","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2007","2007",,,"0","Units",,,0.78843,,
"HUN","Hungary","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2008","2008",,,"0","Units",,,0.727701,,
"HUN","Hungary","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2009","2009",,,"0","Units",,,0.779837,,
"HUN","Hungary","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2010","2010",,,"0","Units",,,1.567268,,
"HUN","Hungary","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2011","2011",,,"0","Units",,,0.818439,,
"HUN","Hungary","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2012","2012",,,"0","Units",,,0.853488,,
"HUN","Hungary","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2013","2013",,,"0","Units",,,0,,
"HUN","Hungary","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2014","2014",,,"0","Units",,,0,,
"HUN","Hungary","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2015","2015",,,"0","Units",,,0,,
"HUN","Hungary","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2016","2016",,,"0","Units",,,0,,
"HUN","Hungary","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2017","2017",,,"0","Units",,,0,,
"HUN","Hungary","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2018","2018",,,"0","Units",,,0,,
"ISL","Iceland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2000","2000",,,"0","Units",,,1.208702,,
"ISL","Iceland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2001","2001",,,"0","Units",,,1.298723,,
"ISL","Iceland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2002","2002",,,"0","Units",,,1.265903,,
"ISL","Iceland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2003","2003",,,"0","Units",,,1.217098,,
"ISL","Iceland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2004","2004",,,"0","Units",,,1.164358,,
"ISL","Iceland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2005","2005",,,"0","Units",,,1.012485,,
"ISL","Iceland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2006","2006",,,"0","Units",,,0.215007,,
"ISL","Iceland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2007","2007",,,"0","Units",,,0.221645,,
"ISL","Iceland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2008","2008",,,"0","Units",,,0.218613,,
"ISL","Iceland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2009","2009",,,"0","Units",,,1.723798,,
"ISL","Iceland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2010","2010",,,"0","Units",,,1.545852,,
"ISL","Iceland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2011","2011",,,"0","Units",,,1.511527,,
"ISL","Iceland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2012","2012",,,"0","Units",,,1.438658,,
"ISL","Iceland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2013","2013",,,"0","Units",,,1.387967,,
"ISL","Iceland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2014","2014",,,"0","Units",,,1.366742,,
"ISL","Iceland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2015","2015",,,"0","Units",,,1.363465,,
"ISL","Iceland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2016","2016",,,"0","Units",,,1.261743,,
"ISL","Iceland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2017","2017",,,"0","Units",,,1.191078,,
"ISL","Iceland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2018","2018",,,"0","Units",,,1.220591,,
"IRL","Ireland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2000","2000",,,"0","Units",,,0.746301,,
"IRL","Ireland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2001","2001",,,"0","Units",,,0.80176,,
"IRL","Ireland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2002","2002",,,"0","Units",,,0.849121,,
"IRL","Ireland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2003","2003",,,"0","Units",,,0.802576,,
"IRL","Ireland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2004","2004",,,"0","Units",,,0.761918,,
"IRL","Ireland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2005","2005",,,"0","Units",,,0.772381,,
"IRL","Ireland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2006","2006",,,"0","Units",,,0.813492,,
"IRL","Ireland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2007","2007",,,"0","Units",,,2.442363,,
"IRL","Ireland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2008","2008",,,"0","Units",,,2.339953,,
"IRL","Ireland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2009","2009",,,"0","Units",,,6.005846,,
"IRL","Ireland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2010","2010",,,"0","Units",,,4.170966,,
"IRL","Ireland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2011","2011",,,"0","Units",,,0.784974,,
"IRL","Ireland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2012","2012",,,"0","Units",,,0.770742,,
"IRL","Ireland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2013","2013",,,"0","Units",,,0.762399,,
"IRL","Ireland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2014","2014",,,"0","Units",,,0.756426,,
"IRL","Ireland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2015","2015",,,"0","Units",,,1.601154,,
"IRL","Ireland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2016","2016",,,"0","Units",,,1.566288,,
"IRL","Ireland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2017","2017",,,"0","Units",,,1.539451,,
"IRL","Ireland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2018","2018",,,"0","Units",,,1.497499,,
"ITA","Italy","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2000","2000",,,"0","Units",,,3.571787,,
"ITA","Italy","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2001","2001",,,"0","Units",,,3.478512,,
"ITA","Italy","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2002","2002",,,"0","Units",,,3.411254,,
"ITA","Italy","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2003","2003",,,"0","Units",,,3.354462,,
"ITA","Italy","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2004","2004",,,"0","Units",,,3.267766,,
"ITA","Italy","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2005","2005",,,"0","Units",,,4.424479,,
"ITA","Italy","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2006","2006",,,"0","Units",,,4.291324,,
"ITA","Italy","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2007","2007",,,"0","Units",,,3.22969,,
"ITA","Italy","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2008","2008",,,"0","Units",,,3.104301,,
"ITA","Italy","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2009","2009",,,"0","Units",,,3.03876,,
"ITA","Italy","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2010","2010",,,"0","Units",,,2.95,,
"ITA","Italy","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2011","2011",,,"0","Units",,,10.390718,,
"ITA","Italy","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2012","2012",,,"0","Units",,,10.190217,,
"ITA","Italy","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2013","2013",,,"0","Units",,,10.005698,,
"ITA","Italy","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2014","2014",,,"0","Units",,,9.885683,,
"ITA","Italy","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2015","2015",,,"0","Units",,,9.819967,,
"ITA","Italy","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2016","2016",,,"0","Units",,,9.797844,,
"ITA","Italy","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2017","2017",,,"0","Units",,,2.707691,,
"ITA","Italy","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2018","2018",,,"0","Units",,,2.660988,,
"JPN","Japan","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2000","2000",,,"0","Units",,,4.492335,,
"JPN","Japan","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2001","2001",,,"0","Units",,,4.446718,,
"JPN","Japan","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2002","2002",,,"0","Units",,,4.517275,,
"JPN","Japan","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2003","2003",,,"0","Units",,,4.555634,,
"JPN","Japan","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2004","2004",,,"0","Units",,,4.538961,,
"JPN","Japan","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2005","2005",,,"0","Units",,,4.493507,,
"JPN","Japan","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2006","2006",,,"0","Units",,,4.500043,,
"JPN","Japan","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2007","2007",,,"0","Units",,,4.50715,,
"JPN","Japan","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2008","2008",,,"0","Units",,,4.513042,,
"JPN","Japan","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2009","2009",,,"0","Units",,,4.651849,,
"JPN","Japan","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2010","2010",,,"0","Units",,,4.730516,,
"JPN","Japan","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2011","2011",,,"0","Units",,,4.694951,,
"JPN","Japan","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2012","2012",,,"0","Units",,,4.630381,,
"JPN","Japan","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2013","2013",,,"0","Units",,,4.610718,,
"JPN","Japan","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2014","2014",,,"0","Units",,,4.486476,,
"JPN","Japan","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2015","2015",,,"0","Units",,,8.739852,,
"JPN","Japan","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2016","2016",,,"0","Units",,,8.632352,,
"JPN","Japan","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2017","2017",,,"0","Units",,,8.595115,,
"JPN","Japan","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2018","2018",,,"0","Units",,,8.523732,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2000","2000",,,"0","Units",,,5.412818,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2001","2001",,,"0","Units",,,4.967648,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2002","2002",,,"0","Units",,,4.42238,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2003","2003",,,"0","Units",,,4.055153,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2004","2004",,,"0","Units",,,3.832765,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2005","2005",,,"0","Units",,,3.581755,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2006","2006",,,"0","Units",,,3.390487,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2007","2007",,,"0","Units",,,3.166501,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2008","2008",,,"0","Units",,,3.311673,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2009","2009",,,"0","Units",,,3.224084,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2010","2010",,,"0","Units",,,3.010028,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2011","2011",,,"0","Units",,,3.0304,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2012","2012",,,"0","Units",,,8.858317,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2013","2013",,,"0","Units",,,8.534901,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2014","2014",,,"0","Units",,,4.267112,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2015","2015",,,"0","Units",,,4.1235,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2016","2016",,,"0","Units",,,3.966328,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2017","2017",,,"0","Units",,,11.975707,,
"KOR","Korea","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2018","2018",,,"0","Units",,,11.411545,,
"LUX","Luxembourg","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2000","2000",,,"0","Units",,,2.092111,,
"LUX","Luxembourg","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2001","2001",,,"0","Units",,,1.055337,,
"LUX","Luxembourg","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2002","2002",,,"0","Units",,,1.063133,,
"LUX","Luxembourg","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2003","2003",,,"0","Units",,,1.032396,,
"LUX","Luxembourg","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2004","2004",,,"0","Units",,,1.00724,,
"LUX","Luxembourg","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2005","2005",,,"0","Units",,,0.973154,,
"LUX","Luxembourg","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2006","2006",,,"0","Units",,,0.940262,,
"LUX","Luxembourg","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2007","2007",,,"0","Units",,,0.904411,,
"LUX","Luxembourg","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2008","2008",,,"0","Units",,,0.919554,,
"LUX","Luxembourg","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2009","2009",,,"0","Units",,,0.96257,,
"LUX","Luxembourg","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2010","2010",,,"0","Units",,,0.939129,,
"LUX","Luxembourg","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2011","2011",,,"0","Units",,,3.218974,,
"LUX","Luxembourg","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2012","2012",,,"0","Units",,,3.144266,,
"LUX","Luxembourg","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2013","2013",,,"0","Units",,,3.048602,,
"LUX","Luxembourg","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2014","2014",,,"0","Units",,,2.982644,,
"LUX","Luxembourg","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2015","2015",,,"0","Units",,,2.932785,,
"LUX","Luxembourg","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2016","2016",,,"0","Units",,,2.902134,,
"LUX","Luxembourg","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2017","2017",,,"0","Units",,,3.679296,,
"LUX","Luxembourg","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2018","2018",,,"0","Units",,,3.601462,,
"MEX","Mexico","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2000","2000",,,"0","Units",,,48.589815,,
"MEX","Mexico","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2001","2001",,,"0","Units",,,46.235556,,
"MEX","Mexico","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2002","2002",,,"0","Units",,,10.887304,,
"MEX","Mexico","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2003","2003",,,"0","Units",,,3.566971,,
"MEX","Mexico","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2004","2004",,,"0","Units",,,1.683926,,
"MEX","Mexico","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2005","2005",,,"0","Units",,,1.502346,,
"MEX","Mexico","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2006","2006",,,"0","Units",,,1.425617,,
"MEX","Mexico","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2007","2007",,,"0","Units",,,1.356413,,
"MEX","Mexico","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2008","2008",,,"0","Units",,,4.833993,,
"MEX","Mexico","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2009","2009",,,"0","Units",,,4.64746,,
"MEX","Mexico","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2010","2010",,,"0","Units",,,4.509453,,
"MEX","Mexico","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2011","2011",,,"0","Units",,,4.327297,,
"MEX","Mexico","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2012","2012",,,"0","Units",,,4.154151,,
"MEX","Mexico","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2013","2013",,,"0","Units",,,3.999949,,
"MEX","Mexico","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2014","2014",,,"0","Units",,,29.08548,,
"MEX","Mexico","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2015","2015",,,"0","Units",,,27.92276,,
"MEX","Mexico","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2016","2016",,,"0","Units",,,26.87409,,
"MEX","Mexico","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2017","2017",,,"0","Units",,,25.8299,,
"MEX","Mexico","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2018","2018",,,"0","Units",,,28.657892,,
"NLD","Netherlands","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2000","2000",,,"0","Units",,,1.758683,,
"NLD","Netherlands","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2001","2001",,,"0","Units",,,1.406401,,
"NLD","Netherlands","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2002","2002",,,"0","Units",,,1.394574,,
"NLD","Netherlands","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2003","2003",,,"0","Units",,,1.396148,,
"NLD","Netherlands","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2004","2004",,,"0","Units",,,1.380026,,
"NLD","Netherlands","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2005","2005",,,"0","Units",,,1.380543,,
"NLD","Netherlands","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2006","2006",,,"0","Units",,,1.325588,,
"NLD","Netherlands","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2007","2007",,,"0","Units",,,1.277548,,
"NLD","Netherlands","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2008","2008",,,"0","Units",,,1.251795,,
"NLD","Netherlands","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2009","2009",,,"0","Units",,,1.215519,,
"NLD","Netherlands","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2010","2010",,,"0","Units",,,1.194493,,
"NLD","Netherlands","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2011","2011",,,"0","Units",,,1.18959,,
"NLD","Netherlands","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2012","2012",,,"0","Units",,,1.179464,,
"NLD","Netherlands","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2013","2013",,,"0","Units",,,1.215933,,
"NLD","Netherlands","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2014","2014",,,"0","Units",,,1.2394,,
"NLD","Netherlands","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2015","2015",,,"0","Units",,,1.221825,,
"NLD","Netherlands","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2016","2016",,,"0","Units",,,1.393037,,
"NLD","Netherlands","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2017","2017",,,"0","Units",,,1.391543,,
"NLD","Netherlands","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2018","2018",,,"0","Units",,,1.396044,,
"NZL","New Zealand","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2000","2000",,,"0","Units",,,1.718081,,
"NZL","New Zealand","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2001","2001",,,"0","Units",,,1.723995,,
"NZL","New Zealand","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2002","2002",,,"0","Units",,,1.666833,,
"NZL","New Zealand","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2003","2003",,,"0","Units",,,1.621944,,
"NZL","New Zealand","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2004","2004",,,"0","Units",,,1.553965,,
"NZL","New Zealand","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2005","2005",,,"0","Units",,,1.516739,,
"NZL","New Zealand","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2006","2006",,,"0","Units",,,1.469045,,
"NZL","New Zealand","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2007","2007",,,"0","Units",,,1.394654,,
"NZL","New Zealand","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2008","2008",,,"0","Units",,,1.572296,,
"NZL","New Zealand","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2009","2009",,,"0","Units",,,1.50044,,
"NZL","New Zealand","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2010","2010",,,"0","Units",,,1.458125,,
"NZL","New Zealand","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2011","2011",,,"0","Units",,,1.417166,,
"NZL","New Zealand","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2012","2012",,,"0","Units",,,1.365125,,
"NZL","New Zealand","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2013","2013",,,"0","Units",,,1.314966,,
"NZL","New Zealand","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2014","2014",,,"0","Units",,,1.27894,,
"NZL","New Zealand","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2015","2015",,,"0","Units",,,1.247558,,
"NZL","New Zealand","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2016","2016",,,"0","Units",,,1.214258,,
"NZL","New Zealand","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2017","2017",,,"0","Units",,,1.19,,
"NZL","New Zealand","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2018","2018",,,"0","Units",,,1.159718,,
"NOR","Norway","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2000","2000",,,"0","Units",,,2.556097,,
"NOR","Norway","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2001","2001",,,"0","Units",,,2.426794,,
"NOR","Norway","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2002","2002",,,"0","Units",,,2.412814,,
"NOR","Norway","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2003","2003",,,"0","Units",,,2.467124,,
"NOR","Norway","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2004","2004",,,"0","Units",,,2.47678,,
"NOR","Norway","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2005","2005",,,"0","Units",,,2.11362,,
"NOR","Norway","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2006","2006",,,"0","Units",,,1.885537,,
