"COU","Country","TAX","Income Tax","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"POL","Poland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2010","2010","PC","Percentage","0","Units",,,34.885375,,
"POL","Poland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2011","2011","PC","Percentage","0","Units",,,38.751185,,
"POL","Poland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2012","2012","PC","Percentage","0","Units",,,38.751185,,
"POL","Poland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2013","2013","PC","Percentage","0","Units",,,38.751185,,
"POL","Poland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2014","2014","PC","Percentage","0","Units",,,38.751185,,
"POL","Poland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2015","2015","PC","Percentage","0","Units",,,38.751185,,
"POL","Poland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2016","2016","PC","Percentage","0","Units",,,38.751185,,
"POL","Poland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2017","2017","PC","Percentage","0","Units",,,39.908085,,
"POL","Poland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2018","2018","PC","Percentage","0","Units",,,39.908085,,
"POL","Poland","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2019","2019","PC","Percentage","0","Units",,,39.892022,,
"CZE","Czech Republic","TOP_TRATE","Top tax rates","2000","2000","PC","Percentage","0","Units",,,32,,
"CZE","Czech Republic","TOP_TRATE","Top tax rates","2001","2001","PC","Percentage","0","Units",,,32,,
"CZE","Czech Republic","TOP_TRATE","Top tax rates","2002","2002","PC","Percentage","0","Units",,,32,,
"CZE","Czech Republic","TOP_TRATE","Top tax rates","2003","2003","PC","Percentage","0","Units",,,32,,
"CZE","Czech Republic","TOP_TRATE","Top tax rates","2004","2004","PC","Percentage","0","Units",,,32,,
"CZE","Czech Republic","TOP_TRATE","Top tax rates","2005","2005","PC","Percentage","0","Units",,,32,,
"CZE","Czech Republic","TOP_TRATE","Top tax rates","2006","2006","PC","Percentage","0","Units",,,32,,
"CZE","Czech Republic","TOP_TRATE","Top tax rates","2007","2007","PC","Percentage","0","Units",,,32,,
"CZE","Czech Republic","TOP_TRATE","Top tax rates","2008","2008","PC","Percentage","0","Units",,,15,,
"CZE","Czech Republic","TOP_TRATE","Top tax rates","2009","2009","PC","Percentage","0","Units",,,15,,
"CZE","Czech Republic","TOP_TRATE","Top tax rates","2010","2010","PC","Percentage","0","Units",,,15,,
"CZE","Czech Republic","TOP_TRATE","Top tax rates","2011","2011","PC","Percentage","0","Units",,,15,,
"CZE","Czech Republic","TOP_TRATE","Top tax rates","2012","2012","PC","Percentage","0","Units",,,15,,
"CZE","Czech Republic","TOP_TRATE","Top tax rates","2013","2013","PC","Percentage","0","Units",,,15,,
"CZE","Czech Republic","TOP_TRATE","Top tax rates","2014","2014","PC","Percentage","0","Units",,,15,,
"CZE","Czech Republic","TOP_TRATE","Top tax rates","2015","2015","PC","Percentage","0","Units",,,15,,
"CZE","Czech Republic","TOP_TRATE","Top tax rates","2016","2016","PC","Percentage","0","Units",,,15,,
"CZE","Czech Republic","TOP_TRATE","Top tax rates","2017","2017","PC","Percentage","0","Units",,,15,,
"CZE","Czech Republic","TOP_TRATE","Top tax rates","2018","2018","PC","Percentage","0","Units",,,15,,
"CZE","Czech Republic","TOP_TRATE","Top tax rates","2019","2019","PC","Percentage","0","Units",,,15,,
"ISL","Iceland","PERS_ITAX","Personal income tax","2000","2000","PC","Percentage","0","Units",,,43.0678,,
"ISL","Iceland","PERS_ITAX","Personal income tax","2001","2001","PC","Percentage","0","Units",,,42.6592,,
"ISL","Iceland","PERS_ITAX","Personal income tax","2002","2002","PC","Percentage","0","Units",,,43.9984,,
"ISL","Iceland","PERS_ITAX","Personal income tax","2003","2003","PC","Percentage","0","Units",,,42.008,,
"ISL","Iceland","PERS_ITAX","Personal income tax","2004","2004","PC","Percentage","0","Units",,,41.0368,,
"ISL","Iceland","PERS_ITAX","Personal income tax","2005","2005","PC","Percentage","0","Units",,,38.2208,,
"ISL","Iceland","PERS_ITAX","Personal income tax","2006","2006","PC","Percentage","0","Units",,,0,,
"ISL","Iceland","PERS_ITAX","Personal income tax","2007","2007","PC","Percentage","0","Units",,,0,,
"ISL","Iceland","PERS_ITAX","Personal income tax","2008","2008","PC","Percentage","0","Units",,,0,,
"ISL","Iceland","PERS_ITAX","Personal income tax","2009","2009","PC","Percentage","0","Units",,,39.552,,
"ISL","Iceland","PERS_ITAX","Personal income tax","2010","2010","PC","Percentage","0","Units",,,44.2752,,
"ISL","Iceland","PERS_ITAX","Personal income tax","2011","2011","PC","Percentage","0","Units",,,44.3616,,
"ISL","Iceland","PERS_ITAX","Personal income tax","2012","2012","PC","Percentage","0","Units",,,44.3904,,
"ISL","Iceland","PERS_ITAX","Personal income tax","2013","2013","PC","Percentage","0","Units",,,44.3712,,
"ISL","Iceland","PERS_ITAX","Personal income tax","2014","2014","PC","Percentage","0","Units",,,44.3904,,
"ISL","Iceland","PERS_ITAX","Personal income tax","2015","2015","PC","Percentage","0","Units",,,44.3904,,
"ISL","Iceland","PERS_ITAX","Personal income tax","2016","2016","PC","Percentage","0","Units",,,44.399998,,
"ISL","Iceland","PERS_ITAX","Personal income tax","2017","2017","PC","Percentage","0","Units",,,44.3904,,
"ISL","Iceland","PERS_ITAX","Personal income tax","2018","2018","PC","Percentage","0","Units",,,44.3904,,
"ISL","Iceland","PERS_ITAX","Personal income tax","2019","2019","PC","Percentage","0","Units",,,44.3904,,
"SVK","Slovak Republic","PERS_ITAX","Personal income tax","2000","2000","PC","Percentage","0","Units",,,42,,
"SVK","Slovak Republic","PERS_ITAX","Personal income tax","2001","2001","PC","Percentage","0","Units",,,42,,
"SVK","Slovak Republic","PERS_ITAX","Personal income tax","2002","2002","PC","Percentage","0","Units",,,38,,
"SVK","Slovak Republic","PERS_ITAX","Personal income tax","2003","2003","PC","Percentage","0","Units",,,38,,
"SVK","Slovak Republic","PERS_ITAX","Personal income tax","2004","2004","PC","Percentage","0","Units",,,11.459842,,
"SVK","Slovak Republic","PERS_ITAX","Personal income tax","2005","2005","PC","Percentage","0","Units",,,6.565448,,
"SVK","Slovak Republic","PERS_ITAX","Personal income tax","2006","2006","PC","Percentage","0","Units",,,0.134207,,
"SVK","Slovak Republic","PERS_ITAX","Personal income tax","2007","2007","PC","Percentage","0","Units",,,0.384806,,
"SVK","Slovak Republic","PERS_ITAX","Personal income tax","2008","2008","PC","Percentage","0","Units",,,10.407565,,
"SVK","Slovak Republic","PERS_ITAX","Personal income tax","2009","2009","PC","Percentage","0","Units",,,16.454,,
"SVK","Slovak Republic","PERS_ITAX","Personal income tax","2010","2010","PC","Percentage","0","Units",,,16.454,,
"SVK","Slovak Republic","PERS_ITAX","Personal income tax","2011","2011","PC","Percentage","0","Units",,,16.454,,
"SVK","Slovak Republic","PERS_ITAX","Personal income tax","2012","2012","PC","Percentage","0","Units",,,16.454,,
"SVK","Slovak Republic","PERS_ITAX","Personal income tax","2013","2013","PC","Percentage","0","Units",,,21.65,,
"SVK","Slovak Republic","PERS_ITAX","Personal income tax","2014","2014","PC","Percentage","0","Units",,,21.65,,
"SVK","Slovak Republic","PERS_ITAX","Personal income tax","2015","2015","PC","Percentage","0","Units",,,21.65,,
"SVK","Slovak Republic","PERS_ITAX","Personal income tax","2016","2016","PC","Percentage","0","Units",,,21.65,,
"SVK","Slovak Republic","PERS_ITAX","Personal income tax","2017","2017","PC","Percentage","0","Units",,,21.65,,
"SVK","Slovak Republic","PERS_ITAX","Personal income tax","2018","2018","PC","Percentage","0","Units",,,21.65,,
"SVK","Slovak Republic","PERS_ITAX","Personal income tax","2019","2019","PC","Percentage","0","Units",,,21.65,,
"CHL","Chile","AVG_NAT","Average wage in national currency units ","2000","2000","NATCUR","National currency","0","Units",,,3690623.439788,,
"CHL","Chile","AVG_NAT","Average wage in national currency units ","2001","2001","NATCUR","National currency","0","Units",,,3884315.178458,,
"CHL","Chile","AVG_NAT","Average wage in national currency units ","2002","2002","NATCUR","National currency","0","Units",,,4061360.239285,,
"CHL","Chile","AVG_NAT","Average wage in national currency units ","2003","2003","NATCUR","National currency","0","Units",,,4214372.647161,,
"CHL","Chile","AVG_NAT","Average wage in national currency units ","2004","2004","NATCUR","National currency","0","Units",,,4336425.787948,,
"CHL","Chile","AVG_NAT","Average wage in national currency units ","2005","2005","NATCUR","National currency","0","Units",,,4606926.291276,,
"CHL","Chile","AVG_NAT","Average wage in national currency units ","2006","2006","NATCUR","National currency","0","Units",,,4787930.162903,,
"CHL","Chile","AVG_NAT","Average wage in national currency units ","2007","2007","NATCUR","National currency","0","Units",,,5137033.335036,,
"CHL","Chile","AVG_NAT","Average wage in national currency units ","2008","2008","NATCUR","National currency","0","Units",,,5619935.876749,,
"CHL","Chile","AVG_NAT","Average wage in national currency units ","2009","2009","NATCUR","National currency","0","Units",,,5966388,,
"CHL","Chile","AVG_NAT","Average wage in national currency units ","2010","2010","NATCUR","National currency","0","Units",,,6181738,,
"CHL","Chile","AVG_NAT","Average wage in national currency units ","2011","2011","NATCUR","National currency","0","Units",,,6513881,,
"CHL","Chile","AVG_NAT","Average wage in national currency units ","2012","2012","NATCUR","National currency","0","Units",,,6979141,,
"CHL","Chile","AVG_NAT","Average wage in national currency units ","2013","2013","NATCUR","National currency","0","Units",,,7412107,,
"CHL","Chile","AVG_NAT","Average wage in national currency units ","2014","2014","NATCUR","National currency","0","Units",,,7877707,,
"CHL","Chile","AVG_NAT","Average wage in national currency units ","2015","2015","NATCUR","National currency","0","Units",,,8481551,,
"CHL","Chile","AVG_NAT","Average wage in national currency units ","2016","2016","NATCUR","National currency","0","Units",,,8975814.5015,,
"CHL","Chile","AVG_NAT","Average wage in national currency units ","2017","2017","NATCUR","National currency","0","Units",,,9348496,,
"CHL","Chile","AVG_NAT","Average wage in national currency units ","2018","2018","NATCUR","National currency","0","Units",,,9669328,,
"CHL","Chile","AVG_NAT","Average wage in national currency units ","2019","2019","NATCUR","National currency","0","Units",,,10043045,,
"CZE","Czech Republic","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2000","2000","USD","US Dollar","0","Units",,,11232.03774,,
"CZE","Czech Republic","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2001","2001","USD","US Dollar","0","Units",,,12157.395026,,
"CZE","Czech Republic","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2002","2002","USD","US Dollar","0","Units",,,12942.65081,,
"CZE","Czech Republic","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2003","2003","USD","US Dollar","0","Units",,,13820.440325,,
"CZE","Czech Republic","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2004","2004","USD","US Dollar","0","Units",,,14480.006538,,
"CZE","Czech Republic","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2005","2005","USD","US Dollar","0","Units",,,15042.067316,,
"CZE","Czech Republic","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2006","2006","USD","US Dollar","0","Units",,,16184.911821,,
"CZE","Czech Republic","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2007","2007","USD","US Dollar","0","Units",,,17564.583701,,
"CZE","Czech Republic","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2008","2008","USD","US Dollar","0","Units",,,19591.623396,,
"CZE","Czech Republic","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2009","2009","USD","US Dollar","0","Units",,,20688.466716,,
"CZE","Czech Republic","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2010","2010","USD","US Dollar","0","Units",,,21029.256664,,
"CZE","Czech Republic","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2011","2011","USD","US Dollar","0","Units",,,22125.608969,,
"CZE","Czech Republic","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2012","2012","USD","US Dollar","0","Units",,,22748.296529,,
"CZE","Czech Republic","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2013","2013","USD","US Dollar","0","Units",,,23610.606298,,
"CZE","Czech Republic","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2014","2014","USD","US Dollar","0","Units",,,24452.087307,,
"CZE","Czech Republic","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2015","2015","USD","US Dollar","0","Units",,,24788.26216,,
"CZE","Czech Republic","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2016","2016","USD","US Dollar","0","Units",,,26611.486089,,
"CZE","Czech Republic","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2017","2017","USD","US Dollar","0","Units",,,28873.227432,,
"CZE","Czech Republic","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2018","2018","USD","US Dollar","0","Units",,,30994.286791,,
"CZE","Czech Republic","AVG_PPP","Average wage in US dollars based on Purchasing Power Parities","2019","2019","USD","US Dollar","0","Units",,,32532.023043,,
"ITA","Italy","TOP_TRATE","Top tax rates","2000","2000","PC","Percentage","0","Units",,,46.4,,
"ITA","Italy","TOP_TRATE","Top tax rates","2001","2001","PC","Percentage","0","Units",,,45.9,,
"ITA","Italy","TOP_TRATE","Top tax rates","2002","2002","PC","Percentage","0","Units",,,46.1,,
"ITA","Italy","TOP_TRATE","Top tax rates","2003","2003","PC","Percentage","0","Units",,,46.1,,
"ITA","Italy","TOP_TRATE","Top tax rates","2004","2004","PC","Percentage","0","Units",,,46.1,,
"ITA","Italy","TOP_TRATE","Top tax rates","2005","2005","PC","Percentage","0","Units",,,44.1,,
"ITA","Italy","TOP_TRATE","Top tax rates","2006","2006","PC","Percentage","0","Units",,,44.6,,
"ITA","Italy","TOP_TRATE","Top tax rates","2007","2007","PC","Percentage","0","Units",,,44.9,,
"ITA","Italy","TOP_TRATE","Top tax rates","2008","2008","PC","Percentage","0","Units",,,44.9,,
"ITA","Italy","TOP_TRATE","Top tax rates","2009","2009","PC","Percentage","0","Units",,,44.9,,
"ITA","Italy","TOP_TRATE","Top tax rates","2010","2010","PC","Percentage","0","Units",,,45.2,,
"ITA","Italy","TOP_TRATE","Top tax rates","2011","2011","PC","Percentage","0","Units",,,47.2611,,
"ITA","Italy","TOP_TRATE","Top tax rates","2012","2012","PC","Percentage","0","Units",,,47.2611,,
"ITA","Italy","TOP_TRATE","Top tax rates","2013","2013","PC","Percentage","0","Units",,,47.2611,,
"ITA","Italy","TOP_TRATE","Top tax rates","2014","2014","PC","Percentage","0","Units",,,47.8431,,
"ITA","Italy","TOP_TRATE","Top tax rates","2015","2015","PC","Percentage","0","Units",,,48.8131,,
"ITA","Italy","TOP_TRATE","Top tax rates","2016","2016","PC","Percentage","0","Units",,,48.8131,,
"ITA","Italy","TOP_TRATE","Top tax rates","2017","2017","PC","Percentage","0","Units",,,47.23,,
"ITA","Italy","TOP_TRATE","Top tax rates","2018","2018","PC","Percentage","0","Units",,,47.23,,
"ITA","Italy","TOP_TRATE","Top tax rates","2019","2019","PC","Percentage","0","Units",,,47.23,,
"AUS","Australia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2000","2000","RATIO","Ratio","0","Units",,,1.210029,,
"AUS","Australia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2001","2001","RATIO","Ratio","0","Units",,,1.397113,,
"AUS","Australia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2002","2002","RATIO","Ratio","0","Units",,,1.324723,,
"AUS","Australia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2003","2003","RATIO","Ratio","0","Units",,,1.252817,,
"AUS","Australia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2004","2004","RATIO","Ratio","0","Units",,,1.243435,,
"AUS","Australia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2005","2005","RATIO","Ratio","0","Units",,,1.331535,,
"AUS","Australia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2006","2006","RATIO","Ratio","0","Units",,,1.725967,,
"AUS","Australia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2007","2007","RATIO","Ratio","0","Units",,,2.626061,,
"AUS","Australia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2008","2008","RATIO","Ratio","0","Units",,,2.486701,,
"AUS","Australia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2009","2009","RATIO","Ratio","0","Units",,,2.832619,,
"AUS","Australia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2010","2010","RATIO","Ratio","0","Units",,,2.697692,,
"AUS","Australia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2011","2011","RATIO","Ratio","0","Units",,,2.575007,,
"AUS","Australia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2012","2012","RATIO","Ratio","0","Units",,,2.430561,,
"AUS","Australia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2013","2013","RATIO","Ratio","0","Units",,,2.32037,,
"AUS","Australia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2014","2014","RATIO","Ratio","0","Units",,,2.266751,,
"AUS","Australia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2015","2015","RATIO","Ratio","0","Units",,,2.229938,,
"AUS","Australia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2016","2016","RATIO","Ratio","0","Units",,,2.194088,,
"AUS","Australia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2017","2017","RATIO","Ratio","0","Units",,,2.15994,,
"AUS","Australia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2018","2018","RATIO","Ratio","0","Units",,,2.098449,,
"AUS","Australia","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2019","2019","RATIO","Ratio","0","Units",,,2.049488,,
"BEL","Belgium","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2000","2000","PC","Percentage","0","Units",,,65.66265,,
"BEL","Belgium","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2001","2001","PC","Percentage","0","Units",,,65.184535,,
"BEL","Belgium","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2002","2002","PC","Percentage","0","Units",,,61.521479,,
"BEL","Belgium","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2003","2003","PC","Percentage","0","Units",,,59.278511,,
"BEL","Belgium","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2004","2004","PC","Percentage","0","Units",,,59.278511,,
"BEL","Belgium","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2005","2005","PC","Percentage","0","Units",,,59.278511,,
"BEL","Belgium","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2006","2006","PC","Percentage","0","Units",,,59.278511,,
"BEL","Belgium","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2007","2007","PC","Percentage","0","Units",,,59.447155,,
"BEL","Belgium","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2008","2008","PC","Percentage","0","Units",,,59.447155,,
"BEL","Belgium","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2009","2009","PC","Percentage","0","Units",,,59.447155,,
"BEL","Belgium","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2010","2010","PC","Percentage","0","Units",,,59.447155,,
"BEL","Belgium","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2011","2011","PC","Percentage","0","Units",,,59.447155,,
"BEL","Belgium","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2012","2012","PC","Percentage","0","Units",,,59.447155,,
"BEL","Belgium","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2013","2013","PC","Percentage","0","Units",,,59.447155,,
"BEL","Belgium","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2014","2014","PC","Percentage","0","Units",,,58.39317,,
"BEL","Belgium","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2015","2015","PC","Percentage","0","Units",,,58.435331,,
"BEL","Belgium","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2016","2016","PC","Percentage","0","Units",,,60.533822,,
"BEL","Belgium","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2017","2017","PC","Percentage","0","Units",,,60.215738,,
"BEL","Belgium","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2018","2018","PC","Percentage","0","Units",,,60.215738,,
"BEL","Belgium","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2019","2019","PC","Percentage","0","Units",,,60.215738,,
"KOR","Korea","AVG_NAT","Average wage in national currency units ","2000","2000","NATCUR","National currency","0","Units",,,19849729,,
"KOR","Korea","AVG_NAT","Average wage in national currency units ","2001","2001","NATCUR","National currency","0","Units",,,20916769,,
"KOR","Korea","AVG_NAT","Average wage in national currency units ","2002","2002","NATCUR","National currency","0","Units",,,23195599,,
"KOR","Korea","AVG_NAT","Average wage in national currency units ","2003","2003","NATCUR","National currency","0","Units",,,25356260,,
"KOR","Korea","AVG_NAT","Average wage in national currency units ","2004","2004","NATCUR","National currency","0","Units",,,26937234,,
"KOR","Korea","AVG_NAT","Average wage in national currency units ","2005","2005","NATCUR","National currency","0","Units",,,28840599,,
"KOR","Korea","AVG_NAT","Average wage in national currency units ","2006","2006","NATCUR","National currency","0","Units",,,30495639,,
"KOR","Korea","AVG_NAT","Average wage in national currency units ","2007","2007","NATCUR","National currency","0","Units",,,32361506,,
"KOR","Korea","AVG_NAT","Average wage in national currency units ","2008","2008","NATCUR","National currency","0","Units",,,33658172,,
"KOR","Korea","AVG_NAT","Average wage in national currency units ","2009","2009","NATCUR","National currency","0","Units",,,34410564,,
"KOR","Korea","AVG_NAT","Average wage in national currency units ","2010","2010","NATCUR","National currency","0","Units",,,36929183,,
"KOR","Korea","AVG_NAT","Average wage in national currency units ","2011","2011","NATCUR","National currency","0","Units",,,36816740,,
"KOR","Korea","AVG_NAT","Average wage in national currency units ","2012","2012","NATCUR","National currency","0","Units",,,38811570,,
"KOR","Korea","AVG_NAT","Average wage in national currency units ","2013","2013","NATCUR","National currency","0","Units",,,40353852,,
"KOR","Korea","AVG_NAT","Average wage in national currency units ","2014","2014","NATCUR","National currency","0","Units",,,41428224,,
"KOR","Korea","AVG_NAT","Average wage in national currency units ","2015","2015","NATCUR","National currency","0","Units",,,42908652,,
"KOR","Korea","AVG_NAT","Average wage in national currency units ","2016","2016","NATCUR","National currency","0","Units",,,44640408,,
"KOR","Korea","AVG_NAT","Average wage in national currency units ","2017","2017","NATCUR","National currency","0","Units",,,45853704,,
"KOR","Korea","AVG_NAT","Average wage in national currency units ","2018","2018","NATCUR","National currency","0","Units",,,48394860,,
"KOR","Korea","AVG_NAT","Average wage in national currency units ","2019","2019","NATCUR","National currency","0","Units",,,49754252.311098,,
"NZL","New Zealand","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2000","2000","PC","Percentage","0","Units",,,39,,
"NZL","New Zealand","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2001","2001","PC","Percentage","0","Units",,,39,,
"NZL","New Zealand","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2002","2002","PC","Percentage","0","Units",,,39,,
"NZL","New Zealand","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2003","2003","PC","Percentage","0","Units",,,39,,
"NZL","New Zealand","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2004","2004","PC","Percentage","0","Units",,,39,,
"NZL","New Zealand","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2005","2005","PC","Percentage","0","Units",,,39,,
"NZL","New Zealand","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2006","2006","PC","Percentage","0","Units",,,39,,
"NZL","New Zealand","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2007","2007","PC","Percentage","0","Units",,,39,,
"NZL","New Zealand","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2008","2008","PC","Percentage","0","Units",,,39,,
"NZL","New Zealand","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2009","2009","PC","Percentage","0","Units",,,38,,
"NZL","New Zealand","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2010","2010","PC","Percentage","0","Units",,,35.5,,
"NZL","New Zealand","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2011","2011","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2012","2012","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2013","2013","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2014","2014","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2015","2015","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2016","2016","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2017","2017","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2018","2018","PC","Percentage","0","Units",,,33,,
"NZL","New Zealand","PER_ARATE","Personal income tax & employee social security contributions (All-in rate)","2019","2019","PC","Percentage","0","Units",,,33,,
"CHE","Switzerland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2000","2000","RATIO","Ratio","0","Units",,,3.620166,,
"CHE","Switzerland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2001","2001","RATIO","Ratio","0","Units",,,3.528143,,
"CHE","Switzerland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2002","2002","RATIO","Ratio","0","Units",,,3.453228,,
"CHE","Switzerland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2003","2003","RATIO","Ratio","0","Units",,,3.397071,,
"CHE","Switzerland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2004","2004","RATIO","Ratio","0","Units",,,3.326002,,
"CHE","Switzerland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2005","2005","RATIO","Ratio","0","Units",,,3.304888,,
"CHE","Switzerland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2006","2006","RATIO","Ratio","0","Units",,,3.261329,,
"CHE","Switzerland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2007","2007","RATIO","Ratio","0","Units",,,3.157373,,
"CHE","Switzerland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2008","2008","RATIO","Ratio","0","Units",,,3.316775,,
"CHE","Switzerland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2009","2009","RATIO","Ratio","0","Units",,,3.296473,,
"CHE","Switzerland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2010","2010","RATIO","Ratio","0","Units",,,3.241513,,
"CHE","Switzerland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2011","2011","RATIO","Ratio","0","Units",,,3.233697,,
"CHE","Switzerland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2012","2012","RATIO","Ratio","0","Units",,,3.360835,,
"CHE","Switzerland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2013","2013","RATIO","Ratio","0","Units",,,3.325717,,
"CHE","Switzerland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2014","2014","RATIO","Ratio","0","Units",,,3.461304,,
"CHE","Switzerland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2015","2015","RATIO","Ratio","0","Units",,,3.473149,,
"CHE","Switzerland","THRESHOLD","Threshold (expressed as a multiple of the average wage)","2016","2016","RATIO","Ratio","0","Units",,,3.371824,,
