"Country","Indicator","Year","value","last_value","diff_value","pct_change","lag_pct_change","lag_diff_value"
"United States","GC.XPN.INTP.RV.ZS",1982,14.6844347417413,12.2649619406368,2.4194728011045,0.197267045166133,0.0918456334238166,1.0317238663348
"United States","GC.XPN.INTP.RV.ZS",1983,16.3748239759995,14.6844347417413,1.6903892342582,0.11511435502881,0.197267045166133,2.4194728011045
"United States","GC.XPN.INTP.RV.ZS",1984,17.2040316293574,16.3748239759995,0.829207653357898,0.0506391796683289,0.11511435502881,1.6903892342582
"United States","GC.XPN.INTP.RV.ZS",1985,19.2292627455935,17.2040316293574,2.0252311162361,0.117718402283113,0.0506391796683289,0.829207653357898
"United States","GC.XPN.INTP.RV.ZS",1986,18.7954851956699,19.2292627455935,-0.433777549923597,-0.0225581997428893,0.117718402283113,2.0252311162361
"United States","GC.XPN.INTP.RV.ZS",1987,17.1726275527027,18.7954851956699,-1.6228576429672,-0.0863429502389794,-0.0225581997428893,-0.433777549923597
"United States","GC.XPN.INTP.RV.ZS",1988,17.4771704914967,17.1726275527027,0.304542938794,0.0177342074099819,-0.0863429502389794,-1.6228576429672
"United States","GC.XPN.INTP.RV.ZS",1989,17.2758109980412,17.4771704914967,-0.201359493455499,-0.0115212867868668,0.0177342074099819,0.304542938794
"United States","GC.XPN.INTP.RV.ZS",1990,18.0851847758005,17.2758109980412,0.809373777759298,0.0468501176501102,-0.0115212867868668,-0.201359493455499
"United States","GC.XPN.INTP.RV.ZS",1991,18.8798827282918,18.0851847758005,0.794697952491301,0.0439419316055136,0.0468501176501102,0.809373777759298
"United States","GC.XPN.INTP.RV.ZS",1992,18.7393998130906,18.8798827282918,-0.140482915201201,-0.00744087859140591,0.0439419316055136,0.794697952491301
"United States","GC.XPN.INTP.RV.ZS",1993,17.0468041786848,18.7393998130906,-1.6925956344058,-0.0903228305755781,-0.00744087859140591,-0.140482915201201
"United States","GC.XPN.INTP.RV.ZS",1994,16.1088353564583,17.0468041786848,-0.937968822226498,-0.0550231475879407,-0.0903228305755781,-1.6925956344058
"United States","GC.XPN.INTP.RV.ZS",1995,16.3209690684286,16.1088353564583,0.212133711970299,0.0131687801927438,-0.0550231475879407,-0.937968822226498
"United States","GC.XPN.INTP.RV.ZS",1996,16.491179911505,16.3209690684286,0.170210843076401,0.0104289667091924,0.0131687801927438,0.212133711970299
"United States","GC.XPN.INTP.RV.ZS",1997,15.2779195513417,16.491179911505,-1.2132603601633,-0.0735702579605522,0.0104289667091924,0.170210843076401
"United States","GC.XPN.INTP.RV.ZS",1998,14.0898366202199,15.2779195513417,-1.1880829311218,-0.0777647065838531,-0.0735702579605522,-1.2132603601633
"United States","GC.XPN.INTP.RV.ZS",1999,12.652407820496,14.0898366202199,-1.4374287997239,-0.102018840847387,-0.0777647065838531,-1.1880829311218
"United States","GC.XPN.INTP.RV.ZS",2000,11.2058257398329,12.652407820496,-1.4465820806631,-0.114332552442685,-0.102018840847387,-1.4374287997239
"United States","GC.XPN.INTP.RV.ZS",2001,16.0353731447912,11.2058257398329,4.8295474049583,0.430985410364798,-0.114332552442685,-1.4465820806631
"United States","GC.XPN.INTP.RV.ZS",2002,15.8429377255914,16.0353731447912,-0.192435419199802,-0.012000682332878,0.430985410364798,4.8295474049583
"United States","GC.XPN.INTP.RV.ZS",2003,15.165064309754,15.8429377255914,-0.6778734158374,-0.0427871034765489,-0.012000682332878,-0.192435419199802
"United States","GC.XPN.INTP.RV.ZS",2004,14.8644330897913,15.165064309754,-0.3006312199627,-0.0198239330755318,-0.0427871034765489,-0.6778734158374
"United States","GC.XPN.INTP.RV.ZS",2005,14.7240902433607,14.8644330897913,-0.140342846430599,-0.00944152027748603,-0.0198239330755318,-0.3006312199627
"United States","GC.XPN.INTP.RV.ZS",2006,14.4540800628907,14.7240902433607,-0.270010180470001,-0.0183379873396084,-0.00944152027748603,-0.140342846430599
"United States","GC.XPN.INTP.RV.ZS",2007,15.0994051512844,14.4540800628907,0.645325088393699,0.0446465693828902,-0.0183379873396084,-0.270010180470001
"United States","GC.XPN.INTP.RV.ZS",2008,14.8347471061641,15.0994051512844,-0.264658045120299,-0.0175277133415939,0.0446465693828902,0.645325088393699
"United States","GC.XPN.INTP.RV.ZS",2009,15.6179249526153,14.8347471061641,0.783177846451201,0.0527934747283812,-0.0175277133415939,-0.264658045120299
"United States","GC.XPN.INTP.RV.ZS",2010,15.4432327886975,15.6179249526153,-0.174692163917801,-0.011185363257143,0.0527934747283812,0.783177846451201
"United States","GC.XPN.INTP.RV.ZS",2011,16.3898042343246,15.4432327886975,0.9465714456271,0.0612936072763127,-0.011185363257143,-0.174692163917801
"United States","GC.XPN.INTP.RV.ZS",2012,15.5166781193243,16.3898042343246,-0.8731261150003,-0.0532725164082035,0.0612936072763127,0.9465714456271
"United States","GC.XPN.INTP.RV.ZS",2013,13.1394954880176,15.5166781193243,-2.3771826313067,-0.153201775085234,-0.0532725164082035,-0.8731261150003
"United States","GC.XPN.INTP.RV.ZS",2014,13.2206406754731,13.1394954880176,0.0811451874554994,0.0061756699509124,-0.153201775085234,-2.3771826313067
"United States","GC.XPN.INTP.RV.ZS",2015,12.3495564290707,13.2206406754731,-0.871084246402399,-0.0658882022274784,0.0061756699509124,0.0811451874554994
"United States","GC.XPN.INTP.RV.ZS",2016,13.0053219239719,12.3495564290707,0.6557654949012,0.0531003278269603,-0.0658882022274784,-0.871084246402399
"United States","GC.XPN.INTP.RV.ZS",2017,12.4870716973362,13.0053219239719,-0.518250226635701,-0.0398490886781082,0.0531003278269603,0.6557654949012
"United States","GC.XPN.INTP.RV.ZS",2018,15.3085482373413,12.4870716973362,2.8214765400051,0.225951817078698,-0.0398490886781082,-0.518250226635701
"United States","GGDEBT",1995,93.49174,NA,NA,NA,NA,NA
"United States","GGDEBT",1996,90.96343,93.49174,-2.52830999999999,-0.0270431377146258,NA,NA
"United States","GGDEBT",1997,85.88384,90.96343,-5.07959,-0.0558421114946962,-0.0270431377146258,-2.52830999999999
"United States","GGDEBT",1998,81.34588,85.88384,-4.53796000000001,-0.0528383453744035,-0.0558421114946962,-5.07959
"United States","GGDEBT",1999,75.94872,81.34588,-5.39716,-0.0663482895507431,-0.0528383453744035,-4.53796000000001
"United States","GGDEBT",2000,71.92059,75.94872,-4.02812999999999,-0.0530374968794733,-0.0663482895507431,-5.39716
"United States","GGDEBT",2001,74.57932,71.92059,2.65872999999999,0.0369675777131416,-0.0530374968794733,-4.02812999999999
"United States","GGDEBT",2002,80.19633,74.57932,5.61701000000001,0.0753159186755793,0.0369675777131416,2.65872999999999
"United States","GGDEBT",2003,81.63837,80.19633,1.44203999999999,0.0179813714667491,0.0753159186755793,5.61701000000001
"United States","GGDEBT",2004,88.62297,81.63837,6.9846,0.0855553583443668,0.0179813714667491,1.44203999999999
"United States","GGDEBT",2005,88.34906,88.62297,-0.273910000000001,-0.00309073370030367,0.0855553583443668,6.9846
"United States","GGDEBT",2006,85.71587,88.34906,-2.63319,-0.0298043918067719,-0.00309073370030367,-0.273910000000001
"United States","GGDEBT",2007,86.15976,85.71587,0.44389000000001,0.00517862094848959,-0.0298043918067719,-2.63319
"United States","GGDEBT",2008,102.1767,86.15976,16.01694,0.185898150134123,0.00517862094848959,0.44389000000001
"United States","GGDEBT",2009,115.5607,102.1767,13.384,0.130988767497874,0.185898150134123,16.01694
"United States","GGDEBT",2010,125.6718,115.5607,10.1111,0.0874960085911561,0.130988767497874,13.384
"United States","GGDEBT",2011,130.8258,125.6718,5.15399999999998,0.0410115873250799,0.0874960085911561,10.1111
"United States","GGDEBT",2012,132.5382,130.8258,1.7124,0.0130891613122183,0.0410115873250799,5.15399999999998
"United States","GGDEBT",2013,136.1509,132.5382,3.61270000000002,0.0272578019016406,0.0130891613122183,1.7124
"United States","GGDEBT",2014,135.4471,136.1509,-0.703800000000001,-0.00516926439707707,0.0272578019016406,3.61270000000002
"United States","GGDEBT",2015,136.4583,135.4471,1.0112,0.00746564525929313,-0.00516926439707707,-0.703800000000001
"United States","GGDEBT",2016,138.2588,136.4583,1.8005,0.0131945070398796,0.00746564525929313,1.0112
"United States","GGDEBT",2017,134.9322,138.2588,-3.32660000000001,-0.0240606746189032,0.0131945070398796,1.8005
"United States","GGDEBT",2018,136.2601,134.9322,1.3279,0.00984123878510837,-0.0240606746189032,-3.32660000000001
"United States","GGEXP",1970,34.2404707710684,NA,NA,NA,NA,NA
"United States","GGEXP",1971,34.5513928832038,34.2404707710684,0.310922112135401,0.00908054431302141,NA,NA
"United States","GGEXP",1972,34.4065717569247,34.5513928832038,-0.144821126279105,-0.0041914699870032,0.00908054431302141,0.310922112135401
"United States","GGEXP",1973,33.3795854567497,34.4065717569247,-1.026986300175,-0.0298485506614969,-0.0041914699870032,-0.144821126279105
"United States","GGEXP",1974,34.5615608677729,33.3795854567497,1.1819754110232,0.0354101285216587,-0.0298485506614969,-1.026986300175
"United States","GGEXP",1975,36.8740118131359,34.5615608677729,2.312450945363,0.0669081744950721,0.0354101285216587,1.1819754110232
"United States","GGEXP",1976,35.509514191219,36.8740118131359,-1.3644976219169,-0.0370043169924575,0.0669081744950721,2.312450945363
"United States","GGEXP",1977,34.550903869968,35.509514191219,-0.958610321250994,-0.0269958726016039,-0.0370043169924575,-1.3644976219169
"United States","GGEXP",1978,33.7401614816131,34.550903869968,-0.810742388354903,-0.0234651571318112,-0.0269958726016039,-0.958610321250994
"United States","GGEXP",1979,33.5679475848902,33.7401614816131,-0.172213896722901,-0.00510412188799838,-0.0234651571318112,-0.810742388354903
"United States","GGEXP",1980,35.40340957412,33.5679475848902,1.8354619892298,0.0546790054586473,-0.00510412188799838,-0.172213896722901
"United States","GGEXP",1981,35.5978655720754,35.40340957412,0.194455997955401,0.00549257826561285,0.0546790054586473,1.8354619892298
"United States","GGEXP",1982,37.8484168708014,35.5978655720754,2.250551298726,0.0632215236098716,0.00549257826561285,0.194455997955401
"United States","GGEXP",1983,37.9222259095805,37.8484168708014,0.0738090387790962,0.00195012222125563,0.0632215236098716,2.250551298726
"United States","GGEXP",1984,36.7285324274516,37.9222259095805,-1.1936934821289,-0.0314774107663161,0.00195012222125563,0.0738090387790962
"United States","GGEXP",1985,37.3245641428548,36.7285324274516,0.5960317154032,0.0162280297090693,-0.0314774107663161,-1.1936934821289
"United States","GGEXP",1986,37.767307016657,37.3245641428548,0.442742873802203,0.0118619703664231,0.0162280297090693,0.5960317154032
"United States","GGEXP",1987,37.5517644429752,37.767307016657,-0.215542573681802,-0.00570712054176217,0.0118619703664231,0.442742873802203
"United States","GGEXP",1988,36.6914914298613,37.5517644429752,-0.860273013113897,-0.0229089904529061,-0.00570712054176217,-0.215542573681802
"United States","GGEXP",1989,36.7023316163203,36.6914914298613,0.0108401864589993,0.00029544142351698,-0.0229089904529061,-0.860273013113897
"United States","GGEXP",1990,37.6636502489291,36.7023316163203,0.961318632608801,0.0261923041472748,0.00029544142351698,0.0108401864589993
"United States","GGEXP",1991,38.5801288021086,37.6636502489291,0.916478553179495,0.0243332376740503,0.0261923041472748,0.961318632608801
"United States","GGEXP",1992,39.3677525682378,38.5801288021086,0.787623766129201,0.0204152705183854,0.0243332376740503,0.916478553179495
"United States","GGEXP",1993,38.8085135667711,39.3677525682378,-0.5592390014667,-0.0142055099664973,0.0204152705183854,0.787623766129201
"United States","GGEXP",1994,37.8446121410093,38.8085135667711,-0.963901425761797,-0.0248373703904783,-0.0142055099664973,-0.5592390014667
"United States","GGEXP",1995,37.8085968531165,37.8446121410093,-0.036015287892802,-0.00095166222760082,-0.0248373703904783,-0.963901425761797
"United States","GGEXP",1996,37.1235279238936,37.8085968531165,-0.685068929222901,-0.018119395752356,-0.00095166222760082,-0.036015287892802
"United States","GGEXP",1997,35.9684441435039,37.1235279238936,-1.1550837803897,-0.031114601574444,-0.018119395752356,-0.685068929222901
"United States","GGEXP",1998,35.1194292017592,35.9684441435039,-0.849014941744699,-0.0236044388897493,-0.031114601574444,-1.1550837803897
"United States","GGEXP",1999,34.6569078369786,35.1194292017592,-0.462521364780606,-0.0131699567815709,-0.0236044388897493,-0.849014941744699
"United States","GGEXP",2000,34.2989502793848,34.6569078369786,-0.357957557593799,-0.0103286063279962,-0.0131699567815709,-0.462521364780606
"United States","GGEXP",2001,35.6083848320261,34.2989502793848,1.3094345526413,0.0381771028551952,-0.0103286063279962,-0.357957557593799
"United States","GGEXP",2002,36.7101348906013,35.6083848320261,1.10175005857521,0.0309407479101466,0.0381771028551952,1.3094345526413
"United States","GGEXP",2003,37.2569143654273,36.7101348906013,0.546779474825996,0.0148945100979726,0.0309407479101466,1.10175005857521
"United States","GGEXP",2004,36.8764709879783,37.2569143654273,-0.380443377448998,-0.0102113495958761,0.0148945100979726,0.546779474825996
"United States","GGEXP",2005,36.9591467492728,36.8764709879783,0.0826757612944959,0.00224196510890232,-0.0102113495958761,-0.380443377448998
"United States","GGEXP",2006,36.6691587145174,36.9591467492728,-0.289988034755396,-0.00784617774654394,0.00224196510890232,0.0826757612944959
"United States","GGEXP",2007,37.4257154442404,36.6691587145174,0.756556729723002,0.0206319631059187,-0.00784617774654394,-0.289988034755396
"United States","GGEXP",2008,39.8233611514292,37.4257154442404,2.39764570718879,0.0640641248598436,0.0206319631059187,0.756556729723002
"United States","GGEXP",2009,43.2625304070917,39.8233611514292,3.43916925566251,0.0863605973033012,0.0640641248598436,2.39764570718879
"United States","GGEXP",2010,43.1672842383418,43.2625304070917,-0.0952461687499024,-0.00220158571062892,0.0863605973033012,3.43916925566251
"United States","GGEXP",2011,42.048698215007,43.1672842383418,-1.1185860233348,-0.0259128190033612,-0.00220158571062892,-0.0952461687499024
"United States","GGEXP",2012,40.2290460206629,42.048698215007,-1.8196521943441,-0.0432748758365764,-0.0259128190033612,-1.1185860233348
"United States","GGEXP",2013,39.010023870334,40.2290460206629,-1.2190221503289,-0.0303020397178389,-0.0432748758365764,-1.8196521943441
"United States","GGEXP",2014,38.3500017173251,39.010023870334,-0.660022153008903,-0.0169192963122186,-0.0303020397178389,-1.2190221503289
"United States","GGEXP",2015,37.9359396651153,38.3500017173251,-0.4140620522098,-0.0107969239548363,-0.0169192963122186,-0.660022153008903
"United States","GGEXP",2016,38.2588834856885,37.9359396651153,0.322943820573201,0.00851287258003971,-0.0107969239548363,-0.4140620522098
"United States","GGEXP",2017,37.9863415672512,38.2588834856885,-0.272541918437298,-0.00712362446591647,0.00851287258003971,0.322943820573201
"United States","GGEXP",2018,37.8300772693279,37.9863415672512,-0.1562642979233,-0.00411369696254243,-0.00712362446591647,-0.272541918437298
"United States","GGNLEND",1970,-4.43330764937767,NA,NA,NA,NA,NA
"United States","GGNLEND",1971,-5.27789002875907,-4.43330764937767,-0.8445823793814,0.190508407306215,NA,NA
"United States","GGNLEND",1972,-4.00046774710541,-5.27789002875907,1.27742228165366,-0.242032758297923,0.190508407306215,-0.8445823793814
"United States","GGNLEND",1973,-2.74160972262757,-4.00046774710541,1.25885802447784,-0.314677708722612,-0.242032758297923,1.27742228165366
"United States","GGNLEND",1974,-3.32815434206788,-2.74160972262757,-0.58654461944031,0.213941690751725,-0.314677708722612,1.25885802447784
"United States","GGNLEND",1975,-7.2612355956185,-3.32815434206788,-3.93308125355062,1.18176047421734,0.213941690751725,-0.58654461944031
"United States","GGNLEND",1976,-5.24570452201651,-7.2612355956185,2.01553107360199,-0.277574119040867,1.18176047421734,-3.93308125355062
"United States","GGNLEND",1977,-3.96954366022905,-5.24570452201651,1.27616086178746,-0.243277305542343,-0.277574119040867,2.01553107360199
"United States","GGNLEND",1978,-3.12312294740727,-3.96954366022905,0.84642071282178,-0.213228719790158,-0.243277305542343,1.27616086178746
"United States","GGNLEND",1979,-2.62148398338392,-3.12312294740727,0.50163896402335,-0.160620946556009,-0.213228719790158,0.84642071282178
"United States","GGNLEND",1980,-4.04849429900252,-2.62148398338392,-1.4270103156186,0.544352101582004,-0.160620946556009,0.50163896402335
"United States","GGNLEND",1981,-3.61572495776482,-4.04849429900252,0.4327693412377,-0.106896369187015,0.544352101582004,-1.4270103156186
"United States","GGNLEND",1982,-6.21298045420928,-3.61572495776482,-2.59725549644446,0.718322197286278,-0.106896369187015,0.4327693412377
"United States","GGNLEND",1983,-6.94370788087521,-6.21298045420928,-0.73072742666593,0.117613025190006,0.718322197286278,-2.59725549644446
"United States","GGNLEND",1984,-5.83184777738728,-6.94370788087521,1.11186010348793,-0.160124838567919,0.117613025190006,-0.73072742666593
"United States","GGNLEND",1985,-5.98767578732232,-5.83184777738728,-0.15582800993504,0.0267201778721413,-0.160124838567919,1.11186010348793
"United States","GGNLEND",1986,-6.18164175235952,-5.98767578732232,-0.193965965037201,0.0323941996739176,0.0267201778721413,-0.15582800993504
"United States","GGNLEND",1987,-5.17381106706912,-6.18164175235952,1.0078306852904,-0.163036087444846,0.0323941996739176,-0.193965965037201
"United States","GGNLEND",1988,-4.51714455513462,-5.17381106706912,0.6566665119345,-0.126921239183651,-0.163036087444846,1.0078306852904
"United States","GGNLEND",1989,-4.30163307087731,-4.51714455513462,0.21551148425731,-0.0477096718129906,-0.126921239183651,0.6566665119345
"United States","GGNLEND",1990,-5.24079106592093,-4.30163307087731,-0.93915799504362,0.218325919382073,-0.0477096718129906,0.21551148425731
"United States","GGNLEND",1991,-6.12652266621891,-5.24079106592093,-0.88573160029798,0.169007233670808,0.218325919382073,-0.93915799504362
"United States","GGNLEND",1992,-7.14633167937743,-6.12652266621891,-1.01980901315852,0.166458049487298,0.169007233670808,-0.88573160029798
"United States","GGNLEND",1993,-6.32803619535824,-7.14633167937743,0.81829548401919,-0.114505668185062,0.166458049487298,-1.01980901315852
"United States","GGNLEND",1994,-4.99449065461857,-6.32803619535824,1.33354554073967,-0.210736079815387,-0.114505668185062,0.81829548401919
"United States","GGNLEND",1995,-4.64307807756511,-4.99449065461857,0.35141257705346,-0.0703600429662427,-0.210736079815387,1.33354554073967
"United States","GGNLEND",1996,-3.49933460685965,-4.64307807756511,1.14374347070546,-0.246333025548701,-0.0703600429662427,0.35141257705346
"United States","GGNLEND",1997,-2.07376166300129,-3.49933460685965,1.42557294385836,-0.407384004108623,-0.246333025548701,1.14374347070546
"United States","GGNLEND",1998,-0.910456759746997,-2.07376166300129,1.16330490325429,-0.560963645923842,-0.407384004108623,1.42557294385836
"United States","GGNLEND",1999,-0.482229655424554,-0.910456759746997,0.428227104322443,-0.470343154398064,-0.560963645923842,1.16330490325429
"United States","GGNLEND",2000,0.335520491064144,-0.482229655424554,0.817750146488698,-1.69576909526386,-0.470343154398064,0.428227104322443
"United States","GGNLEND",2001,-1.84744748116156,0.335520491064144,-2.1829679722257,-6.50621357074841,-1.69576909526386,0.817750146488698
"United States","GGNLEND",2002,-5.29964399678213,-1.84744748116156,-3.45219651562057,1.86863039454309,-6.50621357074841,-2.1829679722257
"United States","GGNLEND",2003,-6.41336742115678,-5.29964399678213,-1.11372342437465,0.210150611069515,1.86863039454309,-3.45219651562057
"United States","GGNLEND",2004,-5.77670799174372,-6.41336742115678,0.63665942941306,-0.0992706931639082,0.210150611069515,-1.11372342437465
"United States","GGNLEND",2005,-4.44861672531037,-5.77670799174372,1.32809126643335,-0.2299045179939,-0.0992706931639082,0.63665942941306
"United States","GGNLEND",2006,-3.33366612113307,-4.44861672531037,1.1149506041773,-0.250628605029918,-0.2299045179939,1.32809126643335
"United States","GGNLEND",2007,-3.98550219833295,-3.33366612113307,-0.65183607719988,0.195531302030429,-0.250628605029918,1.1149506041773
"United States","GGNLEND",2008,-7.37100063923735,-3.98550219833295,-3.3854984409044,0.849453411999241,0.195531302030429,-0.65183607719988
"United States","GGNLEND",2009,-13.1263684125581,-7.37100063923735,-5.75536777332075,0.780812274344917,0.849453411999241,-3.3854984409044
"United States","GGNLEND",2010,-12.4270115725319,-13.1263684125581,0.699356840026201,-0.0532787758232598,0.780812274344917,-5.75536777332075
"United States","GGNLEND",2011,-10.9962904040011,-12.4270115725319,1.4307211685308,-0.115129945778211,-0.0532787758232598,0.699356840026201
"United States","GGNLEND",2012,-9.21937286932086,-10.9962904040011,1.77691753468024,-0.161592452490495,-0.115129945778211,1.4307211685308
"United States","GGNLEND",2013,-5.82318169520838,-9.21937286932086,3.39619117411248,-0.368375509077621,-0.161592452490495,1.77691753468024
"United States","GGNLEND",2014,-5.19732067046654,-5.82318169520838,0.62586102474184,-0.107477502420512,-0.368375509077621,3.39619117411248
"United States","GGNLEND",2015,-4.62157682561875,-5.19732067046654,0.575743844847789,-0.110777048666521,-0.107477502420512,0.62586102474184
"United States","GGNLEND",2016,-5.39371990121314,-4.62157682561875,-0.772143075594389,0.167073512943499,-0.110777048666521,0.575743844847789
"United States","GGNLEND",2017,-4.26146578403133,-5.39371990121314,1.13225411718181,-0.209920822348811,0.167073512943499,-0.772143075594389
"United States","GGNLEND",2018,-6.59807928223129,-4.26146578403133,-2.33661349819996,0.548312157510633,-0.209920822348811,1.13225411718181
"United States","GGREV",1970,29.8071047038907,NA,NA,NA,NA,NA
"United States","GGREV",1971,29.273490664034,29.8071047038907,-0.533614039856701,-0.0179022432791686,NA,NA
"United States","GGREV",1972,30.4060936901439,29.273490664034,1.1326030261099,0.0386903987333988,-0.0179022432791686,-0.533614039856701
"United States","GGREV",1973,30.6379849246795,30.4060936901439,0.231891234535599,0.00762647240710063,0.0386903987333988,1.1326030261099
"United States","GGREV",1974,31.2334203099448,30.6379849246795,0.595435385265301,0.0194345478897885,0.00762647240710063,0.231891234535599
"United States","GGREV",1975,29.6127329509574,31.2334203099448,-1.6206873589874,-0.0518895254795828,0.0194345478897885,0.595435385265301
"United States","GGREV",1976,30.2638265902001,29.6127329509574,0.651093639242699,0.0219869486656634,-0.0518895254795828,-1.6206873589874
"United States","GGREV",1977,30.5813680394039,30.2638265902001,0.317541449203798,0.0104924421324375,0.0219869486656634,0.651093639242699
"United States","GGREV",1978,30.6170347920713,30.5813680394039,0.035666752667403,0.00116629029222783,0.0104924421324375,0.317541449203798
"United States","GGREV",1979,30.9464654284533,30.6170347920713,0.329430636382,0.0107597172168779,0.00116629029222783,0.035666752667403
"United States","GGREV",1980,31.3549246895766,30.9464654284533,0.408459261123298,0.0131988986615494,0.0107597172168779,0.329430636382
"United States","GGREV",1981,31.9821514030686,31.3549246895766,0.627226713492,0.0200040893002212,0.0131988986615494,0.408459261123298
"United States","GGREV",1982,31.6354528350922,31.9821514030686,-0.3466985679764,-0.0108403766715686,0.0200040893002212,0.627226713492
"United States","GGREV",1983,30.9784977482349,31.6354528350922,-0.656955086857298,-0.0207664195698997,-0.0108403766715686,-0.3466985679764
"United States","GGREV",1984,30.8966960429343,30.9784977482349,-0.0818017053006024,-0.00264059626019997,-0.0207664195698997,-0.656955086857298
"United States","GGREV",1985,31.3368850828732,30.8966960429343,0.4401890399389,0.0142471233599609,-0.00264059626019997,-0.0818017053006024
"United States","GGREV",1986,31.585661923417,31.3368850828732,0.248776840543801,0.0079387865094405,0.0142471233599609,0.4401890399389
"United States","GGREV",1987,32.3779545910943,31.585661923417,0.792292667677302,0.0250839342736684,0.0079387865094405,0.248776840543801
"United States","GGREV",1988,32.17435649959,32.3779545910943,-0.203598091504304,-0.0062881702712717,0.0250839342736684,0.792292667677302
"United States","GGREV",1989,32.4007009561151,32.17435649959,0.226344456525105,0.0070349334423515,-0.0062881702712717,-0.203598091504304
"United States","GGREV",1990,32.422857841434,32.4007009561151,0.0221568853188998,0.000683839690657003,0.0070349334423515,0.226344456525105
"United States","GGREV",1991,32.4536033590722,32.422857841434,0.030745517638195,0.00094826673788467,0.000683839690657003,0.0221568853188998
"United States","GGREV",1992,32.2214248150438,32.4536033590722,-0.2321785440284,-0.00715416841265783,0.00094826673788467,0.030745517638195
"United States","GGREV",1993,32.4804867611403,32.2214248150438,0.259061946096502,0.00804005246768444,-0.00715416841265783,-0.2321785440284
"United States","GGREV",1994,32.850127606681,32.4804867611403,0.369640845540701,0.0113803973523864,0.00804005246768444,0.259061946096502
"United States","GGREV",1995,33.1655086574179,32.850127606681,0.315381050736903,0.00960060352011422,0.0113803973523864,0.369640845540701
"United States","GGREV",1996,33.6241929082702,33.1655086574179,0.458684250852301,0.0138301587830377,0.00960060352011422,0.315381050736903
"United States","GGREV",1997,33.8946922618481,33.6241929082702,0.270499353577897,0.00804478353772961,0.0138301587830377,0.458684250852301
"United States","GGREV",1998,34.2089741081609,33.8946922618481,0.314281846312802,0.00927230269225835,0.00804478353772961,0.270499353577897
"United States","GGREV",1999,34.1746809227984,34.2089741081609,-0.0342931853625004,-0.00100246167143374,0.00927230269225835,0.314281846312802
"United States","GGREV",2000,34.6344801146508,34.1746809227984,0.459799191852397,0.0134543814144482,-0.00100246167143374,-0.0342931853625004
"United States","GGREV",2001,33.7609309531005,34.6344801146508,-0.873549161550301,-0.0252219510343041,0.0134543814144482,0.459799191852397
"United States","GGREV",2002,31.4104926128464,33.7609309531005,-2.3504383402541,-0.069620068934688,-0.0252219510343041,-0.873549161550301
"United States","GGREV",2003,30.8435526781324,31.4104926128464,-0.566939934714,-0.0180493805589706,-0.069620068934688,-2.3504383402541
"United States","GGREV",2004,31.0997618417961,30.8435526781324,0.256209163663698,0.00830673322030591,-0.0180493805589706,-0.566939934714
"United States","GGREV",2005,32.5105253371709,31.0997618417961,1.4107634953748,0.0453625176472838,0.00830673322030591,0.256209163663698
"United States","GGREV",2006,33.3354954888698,32.5105253371709,0.824970151698906,0.0253754789608299,0.0453625176472838,1.4107634953748
"United States","GGREV",2007,33.440220165432,33.3354954888698,0.104724676562199,0.00314153652214844,0.0253754789608299,0.824970151698906
"United States","GGREV",2008,32.4523612122604,33.440220165432,-0.987858953171603,-0.029541042142802,0.00314153652214844,0.104724676562199
"United States","GGREV",2009,30.1361618145895,32.4523612122604,-2.3161993976709,-0.0713722919118701,-0.029541042142802,-0.987858953171603
"United States","GGREV",2010,30.74026669598,30.1361618145895,0.604104881390501,0.0200458467507313,-0.0713722919118701,-2.3161993976709
"United States","GGREV",2011,31.0524042401706,30.74026669598,0.312137544190598,0.0101540285020174,0.0200458467507313,0.604104881390501
"United States","GGREV",2012,31.0096754295408,31.0524042401706,-0.0427288106298001,-0.00137602261967608,0.0101540285020174,0.312137544190598
"United States","GGREV",2013,33.1868434101679,31.0096754295408,2.1771679806271,0.0702093121088609,-0.00137602261967608,-0.0427288106298001
"United States","GGREV",2014,33.1526731505864,33.1868434101679,-0.0341702595815008,-0.00102963271195089,0.0702093121088609,2.1771679806271
"United States","GGREV",2015,33.3143665053844,33.1526731505864,0.161693354797997,0.00487723430516603,-0.00102963271195089,-0.0341702595815008
"United States","GGREV",2016,32.8651635102036,33.3143665053844,-0.449202995180798,-0.0134837621813459,0.00487723430516603,0.161693354797997
"United States","GGREV",2017,33.7248768611205,32.8651635102036,0.859713350916898,0.0261588033983152,-0.0134837621813459,-0.449202995180798
"United States","GGREV",2018,31.2319954501951,33.7248768611205,-2.4928814109254,-0.0739181768162155,0.0261588033983152,0.859713350916898
"United States","NY.GDP.MKTP.KD.ZG",1975,-0.2054640121342,NA,NA,NA,NA,NA
"United States","NY.GDP.MKTP.KD.ZG",1976,5.38813922657351,-0.2054640121342,5.59360323870771,-27.224248084157,NA,NA
"United States","NY.GDP.MKTP.KD.ZG",1977,4.62415920683689,5.38813922657351,-0.76398001973662,-0.141789212863837,-27.224248084157,5.59360323870771
"United States","NY.GDP.MKTP.KD.ZG",1978,5.53530269328533,4.62415920683689,0.91114348644844,0.19703981755241,-0.141789212863837,-0.76398001973662
"United States","NY.GDP.MKTP.KD.ZG",1979,3.16615027095321,5.53530269328533,-2.36915242233212,-0.42800774476273,0.19703981755241,0.91114348644844
