"province_state","country_region","lat","long","date","cases","deaths","date_upd","is_country"
"St Martin","France",18.0708,-63.0501,"3/24/20",8,0,2020-03-24,FALSE
"St Martin","France",18.0708,-63.0501,"3/25/20",11,0,2020-03-25,FALSE
"St Martin","France",18.0708,-63.0501,"3/26/20",11,0,2020-03-26,FALSE
"St Martin","France",18.0708,-63.0501,"3/27/20",11,0,2020-03-27,FALSE
"St Martin","France",18.0708,-63.0501,"3/28/20",11,0,2020-03-28,FALSE
"St Martin","France",18.0708,-63.0501,"3/29/20",11,0,2020-03-29,FALSE
"St Martin","France",18.0708,-63.0501,"3/30/20",15,1,2020-03-30,FALSE
"St Martin","France",18.0708,-63.0501,"3/31/20",15,1,2020-03-31,FALSE
"St Martin","France",18.0708,-63.0501,"4/1/20",15,1,2020-04-01,FALSE
"St Martin","France",18.0708,-63.0501,"4/2/20",22,1,2020-04-02,FALSE
"St Martin","France",18.0708,-63.0501,"4/3/20",22,1,2020-04-03,FALSE
"St Martin","France",18.0708,-63.0501,"4/4/20",24,2,2020-04-04,FALSE
"St Martin","France",18.0708,-63.0501,"4/5/20",32,2,2020-04-05,FALSE
"St Martin","France",18.0708,-63.0501,"4/6/20",32,2,2020-04-06,FALSE
"St Martin","France",18.0708,-63.0501,"4/7/20",32,2,2020-04-07,FALSE
"St Martin","France",18.0708,-63.0501,"4/8/20",32,2,2020-04-08,FALSE
"St Martin","France",18.0708,-63.0501,"4/9/20",32,2,2020-04-09,FALSE
"St Martin","France",18.0708,-63.0501,"4/10/20",32,2,2020-04-10,FALSE
"St Martin","France",18.0708,-63.0501,"4/11/20",32,2,2020-04-11,FALSE
"St Martin","France",18.0708,-63.0501,"4/12/20",32,2,2020-04-12,FALSE
"St Martin","France",18.0708,-63.0501,"4/13/20",32,2,2020-04-13,FALSE
"St Martin","France",18.0708,-63.0501,"4/14/20",32,2,2020-04-14,FALSE
"St Martin","France",18.0708,-63.0501,"4/15/20",35,2,2020-04-15,FALSE
"Martinique","France",14.6415,-61.0242,"1/22/20",0,0,2020-01-22,FALSE
"Martinique","France",14.6415,-61.0242,"1/23/20",0,0,2020-01-23,FALSE
"Martinique","France",14.6415,-61.0242,"1/24/20",0,0,2020-01-24,FALSE
"Martinique","France",14.6415,-61.0242,"1/25/20",0,0,2020-01-25,FALSE
"Martinique","France",14.6415,-61.0242,"1/26/20",0,0,2020-01-26,FALSE
"Martinique","France",14.6415,-61.0242,"1/27/20",0,0,2020-01-27,FALSE
"Martinique","France",14.6415,-61.0242,"1/28/20",0,0,2020-01-28,FALSE
"Martinique","France",14.6415,-61.0242,"1/29/20",0,0,2020-01-29,FALSE
"Martinique","France",14.6415,-61.0242,"1/30/20",0,0,2020-01-30,FALSE
"Martinique","France",14.6415,-61.0242,"1/31/20",0,0,2020-01-31,FALSE
"Martinique","France",14.6415,-61.0242,"2/1/20",0,0,2020-02-01,FALSE
"Martinique","France",14.6415,-61.0242,"2/2/20",0,0,2020-02-02,FALSE
"Martinique","France",14.6415,-61.0242,"2/3/20",0,0,2020-02-03,FALSE
"Martinique","France",14.6415,-61.0242,"2/4/20",0,0,2020-02-04,FALSE
"Martinique","France",14.6415,-61.0242,"2/5/20",0,0,2020-02-05,FALSE
"Martinique","France",14.6415,-61.0242,"2/6/20",0,0,2020-02-06,FALSE
"Martinique","France",14.6415,-61.0242,"2/7/20",0,0,2020-02-07,FALSE
"Martinique","France",14.6415,-61.0242,"2/8/20",0,0,2020-02-08,FALSE
"Martinique","France",14.6415,-61.0242,"2/9/20",0,0,2020-02-09,FALSE
"Martinique","France",14.6415,-61.0242,"2/10/20",0,0,2020-02-10,FALSE
"Martinique","France",14.6415,-61.0242,"2/11/20",0,0,2020-02-11,FALSE
"Martinique","France",14.6415,-61.0242,"2/12/20",0,0,2020-02-12,FALSE
"Martinique","France",14.6415,-61.0242,"2/13/20",0,0,2020-02-13,FALSE
"Martinique","France",14.6415,-61.0242,"2/14/20",0,0,2020-02-14,FALSE
"Martinique","France",14.6415,-61.0242,"2/15/20",0,0,2020-02-15,FALSE
"Martinique","France",14.6415,-61.0242,"2/16/20",0,0,2020-02-16,FALSE
"Martinique","France",14.6415,-61.0242,"2/17/20",0,0,2020-02-17,FALSE
"Martinique","France",14.6415,-61.0242,"2/18/20",0,0,2020-02-18,FALSE
"Martinique","France",14.6415,-61.0242,"2/19/20",0,0,2020-02-19,FALSE
"Martinique","France",14.6415,-61.0242,"2/20/20",0,0,2020-02-20,FALSE
"Martinique","France",14.6415,-61.0242,"2/21/20",0,0,2020-02-21,FALSE
"Martinique","France",14.6415,-61.0242,"2/22/20",0,0,2020-02-22,FALSE
"Martinique","France",14.6415,-61.0242,"2/23/20",0,0,2020-02-23,FALSE
"Martinique","France",14.6415,-61.0242,"2/24/20",0,0,2020-02-24,FALSE
"Martinique","France",14.6415,-61.0242,"2/25/20",0,0,2020-02-25,FALSE
"Martinique","France",14.6415,-61.0242,"2/26/20",0,0,2020-02-26,FALSE
"Martinique","France",14.6415,-61.0242,"2/27/20",0,0,2020-02-27,FALSE
"Martinique","France",14.6415,-61.0242,"2/28/20",0,0,2020-02-28,FALSE
"Martinique","France",14.6415,-61.0242,"2/29/20",0,0,2020-02-29,FALSE
"Martinique","France",14.6415,-61.0242,"3/1/20",0,0,2020-03-01,FALSE
"Martinique","France",14.6415,-61.0242,"3/2/20",0,0,2020-03-02,FALSE
"Martinique","France",14.6415,-61.0242,"3/3/20",0,0,2020-03-03,FALSE
"Martinique","France",14.6415,-61.0242,"3/4/20",0,0,2020-03-04,FALSE
"Martinique","France",14.6415,-61.0242,"3/5/20",0,0,2020-03-05,FALSE
"Martinique","France",14.6415,-61.0242,"3/6/20",0,0,2020-03-06,FALSE
"Martinique","France",14.6415,-61.0242,"3/7/20",2,0,2020-03-07,FALSE
"Martinique","France",14.6415,-61.0242,"3/8/20",2,0,2020-03-08,FALSE
"Martinique","France",14.6415,-61.0242,"3/9/20",2,0,2020-03-09,FALSE
"Martinique","France",14.6415,-61.0242,"3/10/20",2,0,2020-03-10,FALSE
"Martinique","France",14.6415,-61.0242,"3/11/20",3,0,2020-03-11,FALSE
"Martinique","France",14.6415,-61.0242,"3/12/20",3,0,2020-03-12,FALSE
"Martinique","France",14.6415,-61.0242,"3/13/20",3,0,2020-03-13,FALSE
"Martinique","France",14.6415,-61.0242,"3/14/20",9,0,2020-03-14,FALSE
"Martinique","France",14.6415,-61.0242,"3/15/20",9,0,2020-03-15,FALSE
"Martinique","France",14.6415,-61.0242,"3/16/20",15,1,2020-03-16,FALSE
"Martinique","France",14.6415,-61.0242,"3/17/20",16,1,2020-03-17,FALSE
"Martinique","France",14.6415,-61.0242,"3/18/20",19,1,2020-03-18,FALSE
"Martinique","France",14.6415,-61.0242,"3/19/20",23,1,2020-03-19,FALSE
"Martinique","France",14.6415,-61.0242,"3/20/20",32,1,2020-03-20,FALSE
"Martinique","France",14.6415,-61.0242,"3/21/20",32,1,2020-03-21,FALSE
"Martinique","France",14.6415,-61.0242,"3/22/20",44,1,2020-03-22,FALSE
"Martinique","France",14.6415,-61.0242,"3/23/20",53,1,2020-03-23,FALSE
"Martinique","France",14.6415,-61.0242,"3/24/20",57,1,2020-03-24,FALSE
"Martinique","France",14.6415,-61.0242,"3/25/20",66,1,2020-03-25,FALSE
"Martinique","France",14.6415,-61.0242,"3/26/20",66,1,2020-03-26,FALSE
"Martinique","France",14.6415,-61.0242,"3/27/20",81,1,2020-03-27,FALSE
"Martinique","France",14.6415,-61.0242,"3/28/20",93,1,2020-03-28,FALSE
"Martinique","France",14.6415,-61.0242,"3/29/20",93,1,2020-03-29,FALSE
"Martinique","France",14.6415,-61.0242,"3/30/20",93,1,2020-03-30,FALSE
"Martinique","France",14.6415,-61.0242,"3/31/20",128,3,2020-03-31,FALSE
"Martinique","France",14.6415,-61.0242,"4/1/20",135,3,2020-04-01,FALSE
"Martinique","France",14.6415,-61.0242,"4/2/20",138,3,2020-04-02,FALSE
"Martinique","France",14.6415,-61.0242,"4/3/20",143,3,2020-04-03,FALSE
"Martinique","France",14.6415,-61.0242,"4/4/20",145,3,2020-04-04,FALSE
"Martinique","France",14.6415,-61.0242,"4/5/20",149,4,2020-04-05,FALSE
"Martinique","France",14.6415,-61.0242,"4/6/20",151,4,2020-04-06,FALSE
"Martinique","France",14.6415,-61.0242,"4/7/20",152,4,2020-04-07,FALSE
"Martinique","France",14.6415,-61.0242,"4/8/20",154,6,2020-04-08,FALSE
"Martinique","France",14.6415,-61.0242,"4/9/20",154,6,2020-04-09,FALSE
"Martinique","France",14.6415,-61.0242,"4/10/20",155,6,2020-04-10,FALSE
"Martinique","France",14.6415,-61.0242,"4/11/20",155,6,2020-04-11,FALSE
"Martinique","France",14.6415,-61.0242,"4/12/20",155,6,2020-04-12,FALSE
"Martinique","France",14.6415,-61.0242,"4/13/20",157,6,2020-04-13,FALSE
"Martinique","France",14.6415,-61.0242,"4/14/20",157,6,2020-04-14,FALSE
"Martinique","France",14.6415,-61.0242,"4/15/20",158,8,2020-04-15,FALSE
NA,"France",46.2276,2.2137,"1/22/20",0,0,2020-01-22,TRUE
NA,"France",46.2276,2.2137,"1/23/20",0,0,2020-01-23,TRUE
NA,"France",46.2276,2.2137,"1/24/20",2,0,2020-01-24,TRUE
NA,"France",46.2276,2.2137,"1/25/20",3,0,2020-01-25,TRUE
NA,"France",46.2276,2.2137,"1/26/20",3,0,2020-01-26,TRUE
NA,"France",46.2276,2.2137,"1/27/20",3,0,2020-01-27,TRUE
NA,"France",46.2276,2.2137,"1/28/20",4,0,2020-01-28,TRUE
NA,"France",46.2276,2.2137,"1/29/20",5,0,2020-01-29,TRUE
NA,"France",46.2276,2.2137,"1/30/20",5,0,2020-01-30,TRUE
NA,"France",46.2276,2.2137,"1/31/20",5,0,2020-01-31,TRUE
NA,"France",46.2276,2.2137,"2/1/20",6,0,2020-02-01,TRUE
NA,"France",46.2276,2.2137,"2/2/20",6,0,2020-02-02,TRUE
NA,"France",46.2276,2.2137,"2/3/20",6,0,2020-02-03,TRUE
NA,"France",46.2276,2.2137,"2/4/20",6,0,2020-02-04,TRUE
NA,"France",46.2276,2.2137,"2/5/20",6,0,2020-02-05,TRUE
NA,"France",46.2276,2.2137,"2/6/20",6,0,2020-02-06,TRUE
NA,"France",46.2276,2.2137,"2/7/20",6,0,2020-02-07,TRUE
NA,"France",46.2276,2.2137,"2/8/20",11,0,2020-02-08,TRUE
NA,"France",46.2276,2.2137,"2/9/20",11,0,2020-02-09,TRUE
NA,"France",46.2276,2.2137,"2/10/20",11,0,2020-02-10,TRUE
NA,"France",46.2276,2.2137,"2/11/20",11,0,2020-02-11,TRUE
NA,"France",46.2276,2.2137,"2/12/20",11,0,2020-02-12,TRUE
NA,"France",46.2276,2.2137,"2/13/20",11,0,2020-02-13,TRUE
NA,"France",46.2276,2.2137,"2/14/20",11,0,2020-02-14,TRUE
NA,"France",46.2276,2.2137,"2/15/20",12,1,2020-02-15,TRUE
NA,"France",46.2276,2.2137,"2/16/20",12,1,2020-02-16,TRUE
NA,"France",46.2276,2.2137,"2/17/20",12,1,2020-02-17,TRUE
NA,"France",46.2276,2.2137,"2/18/20",12,1,2020-02-18,TRUE
NA,"France",46.2276,2.2137,"2/19/20",12,1,2020-02-19,TRUE
NA,"France",46.2276,2.2137,"2/20/20",12,1,2020-02-20,TRUE
NA,"France",46.2276,2.2137,"2/21/20",12,1,2020-02-21,TRUE
NA,"France",46.2276,2.2137,"2/22/20",12,1,2020-02-22,TRUE
NA,"France",46.2276,2.2137,"2/23/20",12,1,2020-02-23,TRUE
NA,"France",46.2276,2.2137,"2/24/20",12,1,2020-02-24,TRUE
NA,"France",46.2276,2.2137,"2/25/20",14,1,2020-02-25,TRUE
NA,"France",46.2276,2.2137,"2/26/20",18,2,2020-02-26,TRUE
NA,"France",46.2276,2.2137,"2/27/20",38,2,2020-02-27,TRUE
NA,"France",46.2276,2.2137,"2/28/20",57,2,2020-02-28,TRUE
NA,"France",46.2276,2.2137,"2/29/20",100,2,2020-02-29,TRUE
NA,"France",46.2276,2.2137,"3/1/20",130,2,2020-03-01,TRUE
NA,"France",46.2276,2.2137,"3/2/20",191,3,2020-03-02,TRUE
NA,"France",46.2276,2.2137,"3/3/20",204,4,2020-03-03,TRUE
NA,"France",46.2276,2.2137,"3/4/20",285,4,2020-03-04,TRUE
NA,"France",46.2276,2.2137,"3/5/20",377,6,2020-03-05,TRUE
NA,"France",46.2276,2.2137,"3/6/20",653,9,2020-03-06,TRUE
NA,"France",46.2276,2.2137,"3/7/20",949,11,2020-03-07,TRUE
NA,"France",46.2276,2.2137,"3/8/20",1126,19,2020-03-08,TRUE
NA,"France",46.2276,2.2137,"3/9/20",1209,19,2020-03-09,TRUE
NA,"France",46.2276,2.2137,"3/10/20",1784,33,2020-03-10,TRUE
NA,"France",46.2276,2.2137,"3/11/20",2281,48,2020-03-11,TRUE
NA,"France",46.2276,2.2137,"3/12/20",2281,48,2020-03-12,TRUE
NA,"France",46.2276,2.2137,"3/13/20",3661,79,2020-03-13,TRUE
NA,"France",46.2276,2.2137,"3/14/20",4469,91,2020-03-14,TRUE
NA,"France",46.2276,2.2137,"3/15/20",4499,91,2020-03-15,TRUE
NA,"France",46.2276,2.2137,"3/16/20",6633,148,2020-03-16,TRUE
NA,"France",46.2276,2.2137,"3/17/20",7652,148,2020-03-17,TRUE
NA,"France",46.2276,2.2137,"3/18/20",9043,148,2020-03-18,TRUE
NA,"France",46.2276,2.2137,"3/19/20",10871,243,2020-03-19,TRUE
NA,"France",46.2276,2.2137,"3/20/20",12612,450,2020-03-20,TRUE
NA,"France",46.2276,2.2137,"3/21/20",14282,562,2020-03-21,TRUE
NA,"France",46.2276,2.2137,"3/22/20",16018,674,2020-03-22,TRUE
NA,"France",46.2276,2.2137,"3/23/20",19856,860,2020-03-23,TRUE
NA,"France",46.2276,2.2137,"3/24/20",22304,1100,2020-03-24,TRUE
NA,"France",46.2276,2.2137,"3/25/20",25233,1331,2020-03-25,TRUE
NA,"France",46.2276,2.2137,"3/26/20",29155,1696,2020-03-26,TRUE
NA,"France",46.2276,2.2137,"3/27/20",32964,1995,2020-03-27,TRUE
NA,"France",46.2276,2.2137,"3/28/20",37575,2314,2020-03-28,TRUE
NA,"France",46.2276,2.2137,"3/29/20",40174,2606,2020-03-29,TRUE
NA,"France",46.2276,2.2137,"3/30/20",44550,3024,2020-03-30,TRUE
NA,"France",46.2276,2.2137,"3/31/20",52128,3523,2020-03-31,TRUE
NA,"France",46.2276,2.2137,"4/1/20",56989,4403,2020-04-01,TRUE
NA,"France",46.2276,2.2137,"4/2/20",59105,5387,2020-04-02,TRUE
NA,"France",46.2276,2.2137,"4/3/20",64338,6507,2020-04-03,TRUE
NA,"France",46.2276,2.2137,"4/4/20",68605,7560,2020-04-04,TRUE
NA,"France",46.2276,2.2137,"4/5/20",70478,8078,2020-04-05,TRUE
NA,"France",46.2276,2.2137,"4/6/20",74390,8911,2020-04-06,TRUE
NA,"France",46.2276,2.2137,"4/7/20",78167,10328,2020-04-07,TRUE
NA,"France",46.2276,2.2137,"4/8/20",82048,10869,2020-04-08,TRUE
NA,"France",46.2276,2.2137,"4/9/20",86334,12210,2020-04-09,TRUE
NA,"France",46.2276,2.2137,"4/10/20",90676,13197,2020-04-10,TRUE
NA,"France",46.2276,2.2137,"4/11/20",93790,13832,2020-04-11,TRUE
NA,"France",46.2276,2.2137,"4/12/20",120633,14393,2020-04-12,TRUE
NA,"France",46.2276,2.2137,"4/13/20",124298,14967,2020-04-13,TRUE
NA,"France",46.2276,2.2137,"4/14/20",130253,15729,2020-04-14,TRUE
NA,"France",46.2276,2.2137,"4/15/20",133470,17167,2020-04-15,TRUE
NA,"Gabon",-0.8037,11.6094,"1/22/20",0,0,2020-01-22,TRUE
NA,"Gabon",-0.8037,11.6094,"1/23/20",0,0,2020-01-23,TRUE
NA,"Gabon",-0.8037,11.6094,"1/24/20",0,0,2020-01-24,TRUE
NA,"Gabon",-0.8037,11.6094,"1/25/20",0,0,2020-01-25,TRUE
NA,"Gabon",-0.8037,11.6094,"1/26/20",0,0,2020-01-26,TRUE
NA,"Gabon",-0.8037,11.6094,"1/27/20",0,0,2020-01-27,TRUE
NA,"Gabon",-0.8037,11.6094,"1/28/20",0,0,2020-01-28,TRUE
NA,"Gabon",-0.8037,11.6094,"1/29/20",0,0,2020-01-29,TRUE
NA,"Gabon",-0.8037,11.6094,"1/30/20",0,0,2020-01-30,TRUE
NA,"Gabon",-0.8037,11.6094,"1/31/20",0,0,2020-01-31,TRUE
NA,"Gabon",-0.8037,11.6094,"2/1/20",0,0,2020-02-01,TRUE
NA,"Gabon",-0.8037,11.6094,"2/2/20",0,0,2020-02-02,TRUE
NA,"Gabon",-0.8037,11.6094,"2/3/20",0,0,2020-02-03,TRUE
NA,"Gabon",-0.8037,11.6094,"2/4/20",0,0,2020-02-04,TRUE
NA,"Gabon",-0.8037,11.6094,"2/5/20",0,0,2020-02-05,TRUE
NA,"Gabon",-0.8037,11.6094,"2/6/20",0,0,2020-02-06,TRUE
NA,"Gabon",-0.8037,11.6094,"2/7/20",0,0,2020-02-07,TRUE
NA,"Gabon",-0.8037,11.6094,"2/8/20",0,0,2020-02-08,TRUE
NA,"Gabon",-0.8037,11.6094,"2/9/20",0,0,2020-02-09,TRUE
NA,"Gabon",-0.8037,11.6094,"2/10/20",0,0,2020-02-10,TRUE
NA,"Gabon",-0.8037,11.6094,"2/11/20",0,0,2020-02-11,TRUE
NA,"Gabon",-0.8037,11.6094,"2/12/20",0,0,2020-02-12,TRUE
NA,"Gabon",-0.8037,11.6094,"2/13/20",0,0,2020-02-13,TRUE
NA,"Gabon",-0.8037,11.6094,"2/14/20",0,0,2020-02-14,TRUE
NA,"Gabon",-0.8037,11.6094,"2/15/20",0,0,2020-02-15,TRUE
NA,"Gabon",-0.8037,11.6094,"2/16/20",0,0,2020-02-16,TRUE
NA,"Gabon",-0.8037,11.6094,"2/17/20",0,0,2020-02-17,TRUE
NA,"Gabon",-0.8037,11.6094,"2/18/20",0,0,2020-02-18,TRUE
NA,"Gabon",-0.8037,11.6094,"2/19/20",0,0,2020-02-19,TRUE
NA,"Gabon",-0.8037,11.6094,"2/20/20",0,0,2020-02-20,TRUE
NA,"Gabon",-0.8037,11.6094,"2/21/20",0,0,2020-02-21,TRUE
NA,"Gabon",-0.8037,11.6094,"2/22/20",0,0,2020-02-22,TRUE
NA,"Gabon",-0.8037,11.6094,"2/23/20",0,0,2020-02-23,TRUE
NA,"Gabon",-0.8037,11.6094,"2/24/20",0,0,2020-02-24,TRUE
NA,"Gabon",-0.8037,11.6094,"2/25/20",0,0,2020-02-25,TRUE
NA,"Gabon",-0.8037,11.6094,"2/26/20",0,0,2020-02-26,TRUE
NA,"Gabon",-0.8037,11.6094,"2/27/20",0,0,2020-02-27,TRUE
NA,"Gabon",-0.8037,11.6094,"2/28/20",0,0,2020-02-28,TRUE
NA,"Gabon",-0.8037,11.6094,"2/29/20",0,0,2020-02-29,TRUE
NA,"Gabon",-0.8037,11.6094,"3/1/20",0,0,2020-03-01,TRUE
NA,"Gabon",-0.8037,11.6094,"3/2/20",0,0,2020-03-02,TRUE
NA,"Gabon",-0.8037,11.6094,"3/3/20",0,0,2020-03-03,TRUE
NA,"Gabon",-0.8037,11.6094,"3/4/20",0,0,2020-03-04,TRUE
NA,"Gabon",-0.8037,11.6094,"3/5/20",0,0,2020-03-05,TRUE
NA,"Gabon",-0.8037,11.6094,"3/6/20",0,0,2020-03-06,TRUE
NA,"Gabon",-0.8037,11.6094,"3/7/20",0,0,2020-03-07,TRUE
NA,"Gabon",-0.8037,11.6094,"3/8/20",0,0,2020-03-08,TRUE
NA,"Gabon",-0.8037,11.6094,"3/9/20",0,0,2020-03-09,TRUE
NA,"Gabon",-0.8037,11.6094,"3/10/20",0,0,2020-03-10,TRUE
NA,"Gabon",-0.8037,11.6094,"3/11/20",0,0,2020-03-11,TRUE
NA,"Gabon",-0.8037,11.6094,"3/12/20",0,0,2020-03-12,TRUE
NA,"Gabon",-0.8037,11.6094,"3/13/20",0,0,2020-03-13,TRUE
NA,"Gabon",-0.8037,11.6094,"3/14/20",1,0,2020-03-14,TRUE
NA,"Gabon",-0.8037,11.6094,"3/15/20",1,0,2020-03-15,TRUE
NA,"Gabon",-0.8037,11.6094,"3/16/20",1,0,2020-03-16,TRUE
NA,"Gabon",-0.8037,11.6094,"3/17/20",1,0,2020-03-17,TRUE
NA,"Gabon",-0.8037,11.6094,"3/18/20",1,0,2020-03-18,TRUE
NA,"Gabon",-0.8037,11.6094,"3/19/20",1,0,2020-03-19,TRUE
NA,"Gabon",-0.8037,11.6094,"3/20/20",3,1,2020-03-20,TRUE
NA,"Gabon",-0.8037,11.6094,"3/21/20",4,1,2020-03-21,TRUE
NA,"Gabon",-0.8037,11.6094,"3/22/20",5,1,2020-03-22,TRUE
NA,"Gabon",-0.8037,11.6094,"3/23/20",5,1,2020-03-23,TRUE
NA,"Gabon",-0.8037,11.6094,"3/24/20",6,1,2020-03-24,TRUE
NA,"Gabon",-0.8037,11.6094,"3/25/20",6,1,2020-03-25,TRUE
NA,"Gabon",-0.8037,11.6094,"3/26/20",7,1,2020-03-26,TRUE
NA,"Gabon",-0.8037,11.6094,"3/27/20",7,1,2020-03-27,TRUE
NA,"Gabon",-0.8037,11.6094,"3/28/20",7,1,2020-03-28,TRUE
NA,"Gabon",-0.8037,11.6094,"3/29/20",7,1,2020-03-29,TRUE
NA,"Gabon",-0.8037,11.6094,"3/30/20",7,1,2020-03-30,TRUE
NA,"Gabon",-0.8037,11.6094,"3/31/20",16,1,2020-03-31,TRUE
NA,"Gabon",-0.8037,11.6094,"4/1/20",18,1,2020-04-01,TRUE
NA,"Gabon",-0.8037,11.6094,"4/2/20",21,1,2020-04-02,TRUE
NA,"Gabon",-0.8037,11.6094,"4/3/20",21,1,2020-04-03,TRUE
NA,"Gabon",-0.8037,11.6094,"4/4/20",21,1,2020-04-04,TRUE
NA,"Gabon",-0.8037,11.6094,"4/5/20",21,1,2020-04-05,TRUE
NA,"Gabon",-0.8037,11.6094,"4/6/20",24,1,2020-04-06,TRUE
NA,"Gabon",-0.8037,11.6094,"4/7/20",30,1,2020-04-07,TRUE
NA,"Gabon",-0.8037,11.6094,"4/8/20",34,1,2020-04-08,TRUE
NA,"Gabon",-0.8037,11.6094,"4/9/20",44,1,2020-04-09,TRUE
NA,"Gabon",-0.8037,11.6094,"4/10/20",44,1,2020-04-10,TRUE
NA,"Gabon",-0.8037,11.6094,"4/11/20",46,1,2020-04-11,TRUE
NA,"Gabon",-0.8037,11.6094,"4/12/20",49,1,2020-04-12,TRUE
NA,"Gabon",-0.8037,11.6094,"4/13/20",57,1,2020-04-13,TRUE
NA,"Gabon",-0.8037,11.6094,"4/14/20",57,1,2020-04-14,TRUE
NA,"Gabon",-0.8037,11.6094,"4/15/20",80,1,2020-04-15,TRUE
NA,"Gambia",13.4432,-15.3101,"1/22/20",0,0,2020-01-22,TRUE
NA,"Gambia",13.4432,-15.3101,"1/23/20",0,0,2020-01-23,TRUE
NA,"Gambia",13.4432,-15.3101,"1/24/20",0,0,2020-01-24,TRUE
NA,"Gambia",13.4432,-15.3101,"1/25/20",0,0,2020-01-25,TRUE
NA,"Gambia",13.4432,-15.3101,"1/26/20",0,0,2020-01-26,TRUE
NA,"Gambia",13.4432,-15.3101,"1/27/20",0,0,2020-01-27,TRUE
NA,"Gambia",13.4432,-15.3101,"1/28/20",0,0,2020-01-28,TRUE
NA,"Gambia",13.4432,-15.3101,"1/29/20",0,0,2020-01-29,TRUE
NA,"Gambia",13.4432,-15.3101,"1/30/20",0,0,2020-01-30,TRUE
NA,"Gambia",13.4432,-15.3101,"1/31/20",0,0,2020-01-31,TRUE
NA,"Gambia",13.4432,-15.3101,"2/1/20",0,0,2020-02-01,TRUE
NA,"Gambia",13.4432,-15.3101,"2/2/20",0,0,2020-02-02,TRUE
NA,"Gambia",13.4432,-15.3101,"2/3/20",0,0,2020-02-03,TRUE
NA,"Gambia",13.4432,-15.3101,"2/4/20",0,0,2020-02-04,TRUE
NA,"Gambia",13.4432,-15.3101,"2/5/20",0,0,2020-02-05,TRUE
NA,"Gambia",13.4432,-15.3101,"2/6/20",0,0,2020-02-06,TRUE
NA,"Gambia",13.4432,-15.3101,"2/7/20",0,0,2020-02-07,TRUE
NA,"Gambia",13.4432,-15.3101,"2/8/20",0,0,2020-02-08,TRUE
NA,"Gambia",13.4432,-15.3101,"2/9/20",0,0,2020-02-09,TRUE
NA,"Gambia",13.4432,-15.3101,"2/10/20",0,0,2020-02-10,TRUE
NA,"Gambia",13.4432,-15.3101,"2/11/20",0,0,2020-02-11,TRUE
NA,"Gambia",13.4432,-15.3101,"2/12/20",0,0,2020-02-12,TRUE
NA,"Gambia",13.4432,-15.3101,"2/13/20",0,0,2020-02-13,TRUE
NA,"Gambia",13.4432,-15.3101,"2/14/20",0,0,2020-02-14,TRUE
NA,"Gambia",13.4432,-15.3101,"2/15/20",0,0,2020-02-15,TRUE
NA,"Gambia",13.4432,-15.3101,"2/16/20",0,0,2020-02-16,TRUE
NA,"Gambia",13.4432,-15.3101,"2/17/20",0,0,2020-02-17,TRUE
NA,"Gambia",13.4432,-15.3101,"2/18/20",0,0,2020-02-18,TRUE
NA,"Gambia",13.4432,-15.3101,"2/19/20",0,0,2020-02-19,TRUE
NA,"Gambia",13.4432,-15.3101,"2/20/20",0,0,2020-02-20,TRUE
NA,"Gambia",13.4432,-15.3101,"2/21/20",0,0,2020-02-21,TRUE
NA,"Gambia",13.4432,-15.3101,"2/22/20",0,0,2020-02-22,TRUE
NA,"Gambia",13.4432,-15.3101,"2/23/20",0,0,2020-02-23,TRUE
NA,"Gambia",13.4432,-15.3101,"2/24/20",0,0,2020-02-24,TRUE
NA,"Gambia",13.4432,-15.3101,"2/25/20",0,0,2020-02-25,TRUE
NA,"Gambia",13.4432,-15.3101,"2/26/20",0,0,2020-02-26,TRUE
NA,"Gambia",13.4432,-15.3101,"2/27/20",0,0,2020-02-27,TRUE
NA,"Gambia",13.4432,-15.3101,"2/28/20",0,0,2020-02-28,TRUE
NA,"Gambia",13.4432,-15.3101,"2/29/20",0,0,2020-02-29,TRUE
NA,"Gambia",13.4432,-15.3101,"3/1/20",0,0,2020-03-01,TRUE
NA,"Gambia",13.4432,-15.3101,"3/2/20",0,0,2020-03-02,TRUE
NA,"Gambia",13.4432,-15.3101,"3/3/20",0,0,2020-03-03,TRUE
NA,"Gambia",13.4432,-15.3101,"3/4/20",0,0,2020-03-04,TRUE
NA,"Gambia",13.4432,-15.3101,"3/5/20",0,0,2020-03-05,TRUE
NA,"Gambia",13.4432,-15.3101,"3/6/20",0,0,2020-03-06,TRUE
NA,"Gambia",13.4432,-15.3101,"3/7/20",0,0,2020-03-07,TRUE
NA,"Gambia",13.4432,-15.3101,"3/8/20",0,0,2020-03-08,TRUE
NA,"Gambia",13.4432,-15.3101,"3/9/20",0,0,2020-03-09,TRUE
NA,"Gambia",13.4432,-15.3101,"3/10/20",0,0,2020-03-10,TRUE
NA,"Gambia",13.4432,-15.3101,"3/11/20",0,0,2020-03-11,TRUE
NA,"Gambia",13.4432,-15.3101,"3/12/20",0,0,2020-03-12,TRUE
NA,"Gambia",13.4432,-15.3101,"3/13/20",0,0,2020-03-13,TRUE
NA,"Gambia",13.4432,-15.3101,"3/14/20",0,0,2020-03-14,TRUE
NA,"Gambia",13.4432,-15.3101,"3/15/20",0,0,2020-03-15,TRUE
NA,"Gambia",13.4432,-15.3101,"3/16/20",0,0,2020-03-16,TRUE
