"weekly_correlation","solution_diff","solved_ifr","sir_total_deaths","sir_total_observed_deaths","sir_observed_to_date","actual_to_date","projected_to_date","it","initial_r0","incubation_period","distancing_effect","prop_susceptible","initial_shutdown","missing_death_rate"
0.96396629120235,11777.6658900902,0.0455816727562758,3714,2599.8,1393.7,17669,18294.6666666667,1141,2,6,0.6,0.7,2020-03-07,0.3
0.724830331989773,11778.3426287213,0.0417070439360867,129005,83853.25,1582.75,17669,18294.6666666667,1502,2.25,7,0.4,0.4,2020-03-07,0.35
0.879304503837866,11779.1768412181,0.0427308285526775,17235,12064.5,1096.2,17669,18294.6666666667,546,2,6,0.45,0.5,2020-03-07,0.3
0.834385344829455,11781.2099649328,0.0089962604409764,69780,38379,25983.65,17669,18294.6666666667,4650,3,6.5,0.7,0.6,2020-03-07,0.45
0.936946650357253,11785.4107150899,0.0455808125818557,9538,6676.6,1585.5,17669,18294.6666666667,826,2,6,0.5,0.6,2020-03-07,0.3
0.919093829882539,11788.8070831804,0.0355178182807938,33958,16979,13329,17669,18294.6666666667,5811,2,4,0.65,0.6,2020-03-07,0.5
0.924493375961192,11789.0363417123,0.0312836654487448,344135,240894.5,25541.6,17669,18294.6666666667,257,2.25,5,0.4,0.4,2020-03-07,0.3
0.819878054797969,11792.949284225,0.0464521948313354,21423,9640.35,7420.95,17669,18294.6666666667,7332,2.25,5.5,0.7,0.7,2020-03-07,0.55
0.878556776106032,11797.7315139054,0.0197157013326719,75526,41539.3,28015.9,17669,18294.6666666667,3915,3,6.5,0.7,0.3,2020-03-07,0.45
0.867586121236653,11800.6472149784,0.0132562485290914,187884,103336.2,17696.8,17669,18294.6666666667,4025,3,7,0.5,0.4,2020-03-07,0.45
0.91441683378042,11801.2990282039,0.0396558009269648,23164,13898.4,3409.8,17669,18294.6666666667,3562,2.25,6.5,0.55,0.7,2020-03-07,0.4
0.767739101010039,11808.5156327936,0.0197163540255122,217062,97677.9,12384,17669,18294.6666666667,6382,2.25,5,0.4,0.4,2020-03-07,0.55
0.724315318299554,11811.4606716329,0.0423395628510645,25379,15227.4,4624.8,17669,18294.6666666667,2868,2.5,7,0.6,0.4,2020-03-07,0.4
0.900734539399591,11813.6022319586,0.0407673576297447,9591,6234.15,2945.15,17669,18294.6666666667,1433,2.5,7,0.65,0.3,2020-03-07,0.35
0.920670242127474,11816.7485258575,0.0375798897184254,9108,6375.6,1277.5,17669,18294.6666666667,627,2.25,7,0.55,0.5,2020-03-07,0.3
0.975897226626245,11819.3590777618,0.0378681584067457,18093,12665.1,1451.8,17669,18294.6666666667,791,2,6,0.45,0.6,2020-03-07,0.3
0.695881715927981,11819.7062863227,0.00393131337394043,49270,32025.5,27722.5,17669,18294.6666666667,1624,2.75,5,0.6,0.4,2020-03-07,0.35
0.865068772098445,11821.93341387,0.0312836654487448,23548,14128.8,3876,17669,18294.6666666667,3113,2.5,7,0.6,0.5,2020-03-07,0.4
0.375919103265947,11826.9223149746,0.00258954121379405,48183,19273.2,18921.6,17669,18294.6666666667,7639,2.75,4.5,0.45,0.4,2020-03-07,0.6
0.966124303986597,11829.1106175667,0.0464613764215125,9956,6471.4,2525.25,17669,18294.6666666667,1882,2.25,6.5,0.6,0.5,2020-03-07,0.35
0.924375257321621,11830.4409525104,0.0478691170470007,6819,4432.35,2965.3,17669,18294.6666666667,1422,2.25,6,0.65,0.3,2020-03-07,0.35
0.909824109397048,11834.7540527807,0.0423088498814777,105421,68523.65,4339.4,17669,18294.6666666667,1236,2,5,0.4,0.3,2020-03-07,0.35
0.982955798449498,11838.1655078975,0.0384502848272341,43020,27963,3994.25,17669,18294.6666666667,1317,2.25,6,0.5,0.3,2020-03-07,0.35
0.870081401943941,11838.5462347092,0.0469720283399489,5372,3491.8,2915.25,17669,18294.6666666667,1936,2,5,0.7,0.5,2020-03-07,0.35
0.843024391645008,11843.087622932,0.0456140301594217,48041,24020.5,7887,17669,18294.6666666667,5221,2,4.5,0.5,0.4,2020-03-07,0.5
0.887988656316683,11845.3330668314,0.0125673308974897,122130,79384.5,4718.35,17669,18294.6666666667,1487,2.25,5.5,0.4,0.4,2020-03-07,0.35
0.981483827507318,11845.9232640174,0.0481832292602402,14973,9732.45,2271.75,17669,18294.6666666667,1801,2,5.5,0.5,0.5,2020-03-07,0.35
0.983961772505301,11848.0507304413,0.0384326561988695,87995,35198,11647.2,17669,18294.6666666667,7712,2.25,5,0.55,0.4,2020-03-07,0.6
0.50181305418546,11848.3288741962,0.00694683800167921,41560,20780,19383.5,17669,18294.6666666667,5083,2.5,4.5,0.65,0.3,2020-03-07,0.5
0.758351688101645,11848.6210485899,0.00466340938065725,58760,35256,29059.2,17669,18294.6666666667,3537,2.25,4,0.55,0.7,2020-03-07,0.4
0.628079032078123,11851.9287587204,0.00333643107875477,34719,15623.55,13963.95,17669,18294.6666666667,7078,2.5,4.5,0.7,0.6,2020-03-07,0.55
0.238465080744406,11852.2598912977,0.00148641717264561,30079,18047.4,17862,17669,18294.6666666667,2710,3,5,0.4,0.4,2020-03-07,0.4
0.945294446457906,11852.5529610687,0.0428307538041288,91256,59316.4,3764.15,17669,18294.6666666667,1532,2.25,6.5,0.45,0.4,2020-03-07,0.35
0.728041762290134,11854.0406177999,0.00504882728274054,52629,23683.05,18706.95,17669,18294.6666666667,6850,3,6,0.7,0.5,2020-03-07,0.55
0.594164129384078,11855.0117474796,0.00182086374197807,34060,23842,23451.4,17669,18294.6666666667,289,2.75,4.5,0.45,0.4,2020-03-07,0.3
0.989794494987749,11859.317466776,0.00328666027421481,75537,30214.8,22708.8,17669,18294.6666666667,7865,3,6,0.4,0.5,2020-03-07,0.6
0.983133164408385,11860.5512488125,0.0384326691025103,67963,44175.95,2378.35,17669,18294.6666666667,2027,2.25,7,0.45,0.6,2020-03-07,0.35
0.690195112801571,11862.756020963,0.0345617210329343,145236,65356.2,9784.8,17669,18294.6666666667,7238,2.5,6.5,0.55,0.7,2020-03-07,0.55
0.8804233203472,11863.864321043,0.047605983801507,8186,5730.2,1290.8,17669,18294.6666666667,581,2,6,0.5,0.5,2020-03-07,0.3
0.637192086824353,11866.6755106785,0.00187461707954525,50316,35221.2,31672.9,17669,18294.6666666667,1064,2.75,5,0.5,0.7,2020-03-07,0.3
0.942905414731328,11867.4660830945,0.0337971662009524,107966,70177.9,3747.25,17669,18294.6666666667,2022,2.25,6.5,0.45,0.6,2020-03-07,0.35
0.864408532046158,11868.0782698928,0.0364469209292421,268913,121010.85,8988.75,17669,18294.6666666667,6667,2.25,5.5,0.45,0.5,2020-03-07,0.55
0.674855245015535,11868.1800650601,0.0410007812601106,44491,31143.7,1904.7,17669,18294.6666666667,511,2,6,0.4,0.5,2020-03-07,0.3
0.910721097687187,11870.7189944183,0.0483631808617526,20438,10219,5820,17669,18294.6666666667,5536,2,4.5,0.6,0.5,2020-03-07,0.5
0.942690333958418,11871.9252910637,0.00411839167805439,43335,19500.75,15808.5,17669,18294.6666666667,6244,2.75,5,0.55,0.3,2020-03-07,0.55
0.989320519136778,11874.0968542957,0.0435333523913673,167207,108684.55,2557.1,17669,18294.6666666667,1747,2.25,7,0.4,0.5,2020-03-07,0.35
0.848936148460749,11879.8710172815,0.00594443396364675,74367,48338.55,22273.55,17669,18294.6666666667,1290,3,6.5,0.45,0.3,2020-03-07,0.35
0.88803232170098,11880.2495615057,0.0190939230562175,261821,170183.65,18359.9,17669,18294.6666666667,1493,2.5,6,0.4,0.4,2020-03-07,0.35
0.679619304815872,11882.5793479973,0.0384326691025103,4421,3094.7,1930.6,17669,18294.6666666667,1187,2.25,7,0.65,0.7,2020-03-07,0.3
0.730170609103001,11882.6607700173,0.0416890464264862,139454,83672.4,4078.2,17669,18294.6666666667,2706,2,5,0.4,0.4,2020-03-07,0.4
0.954063631281616,11882.9469208612,0.00326760632868492,57710,25969.5,19121.4,17669,18294.6666666667,7305,3,6,0.65,0.7,2020-03-07,0.55
0.640325022296408,11884.8187381435,0.0401203199361933,31006,20153.9,1750.45,17669,18294.6666666667,1766,2,5.5,0.45,0.5,2020-03-07,0.35
0.834109143994844,11886.4994481485,0.043063671865424,6343,4122.95,2278.9,17669,18294.6666666667,1468,2.5,7,0.7,0.3,2020-03-07,0.35
0.93064692388064,11886.6901494567,0.00502342155434228,92395,41577.75,20023.65,17669,18294.6666666667,7188,2.5,5,0.5,0.7,2020-03-07,0.55
0.99124951393851,11889.8132065403,0.0408780272595752,15700,9420,4416.6,17669,18294.6666666667,3102,2.25,6,0.6,0.5,2020-03-07,0.4
0.769474544149645,11891.7033006219,0.0436789225927045,4852,3396.4,1703.1,17669,18294.6666666667,861,2,6,0.55,0.6,2020-03-07,0.3
0.906762000961297,11893.2355942387,0.040936155744679,157770,102550.5,2765.1,17669,18294.6666666667,1252,2.25,6.5,0.4,0.3,2020-03-07,0.35
0.867687883889359,11893.4661941383,0.0444770106928544,84353,42176.5,4847,17669,18294.6666666667,4941,2,4.5,0.45,0.3,2020-03-07,0.5
0.932116487009648,11894.6462035927,0.0457420471751622,14176,8505.6,4101,17669,18294.6666666667,2903,2.5,7,0.65,0.4,2020-03-07,0.4
0.778935171713695,11898.8375839316,0.034379747053961,158612,103097.8,3433.95,17669,18294.6666666667,1992,2.25,7,0.4,0.6,2020-03-07,0.35
0.899747953998029,11903.9756369503,0.0472694324850963,11758,6466.9,4703.6,17669,18294.6666666667,4101,2,4.5,0.65,0.4,2020-03-07,0.45
0.933333741373107,11906.0535226943,0.0197163345512552,137015,95910.5,26606.3,17669,18294.6666666667,42,2.25,4.5,0.45,0.3,2020-03-07,0.3
0.891665823831002,11908.3420656734,0.0378165883851185,7606,4563.6,3927.6,17669,18294.6666666667,2911,2,4.5,0.7,0.4,2020-03-07,0.4
0.965853668046179,11909.5316008375,0.0441444494984297,6032,3920.8,3037.45,17669,18294.6666666667,1702,2.25,6,0.7,0.4,2020-03-07,0.35
0.930624301585157,11911.7174573302,0.00839727289339586,91991,41395.95,18415.35,17669,18294.6666666667,6407,2.25,4,0.45,0.4,2020-03-07,0.55
0.840913430432278,11912.9327361426,0.0433652637468458,44167,19875.15,7374.6,17669,18294.6666666667,7262,2.25,5.5,0.6,0.7,2020-03-07,0.55
0.922110089467145,11913.7103281583,0.00518339163066464,71483,32167.35,22957.2,17669,18294.6666666667,6150,3,6,0.4,0.3,2020-03-07,0.55
0.638907405755366,11916.2863506221,0.00184069215390113,32080,22456,20557.6,17669,18294.6666666667,335,3,5.5,0.5,0.4,2020-03-07,0.3
0.924868794003173,11920.7035868478,0.0486312631196725,24230,10903.5,7405.65,17669,18294.6666666667,7006,2,4.5,0.6,0.6,2020-03-07,0.55
0.873194036168555,11921.2779158496,0.0455816727562758,227976,125386.8,4385.7,17669,18294.6666666667,4421,2,5,0.4,0.6,2020-03-07,0.45
0.874266307205011,11922.1378662463,0.0125313595377476,65230,29353.5,18089.1,17669,18294.6666666667,6803,2.5,5,0.65,0.5,2020-03-07,0.55
0.936922983941401,11923.0806944835,0.0382337374565799,45108,31575.6,1546.3,17669,18294.6666666667,312,2.25,7,0.45,0.4,2020-03-07,0.3
0.887757831839756,11924.6768276731,0.0429840365177894,26323,13161.5,8513,17669,18294.6666666667,6118,2.5,6.5,0.7,0.7,2020-03-07,0.5
0.671751961979042,11925.0671872218,0.00366604714477953,50570,30342,27952.2,17669,18294.6666666667,2890,3,5.5,0.65,0.4,2020-03-07,0.4
0.933360854466654,11927.7132187238,0.0408656916676152,2479,1735.3,1390.9,17669,18294.6666666667,716,2,5.5,0.7,0.5,2020-03-07,0.3
0.443754564322549,11929.5674575131,0.00185367092428337,26812,18768.4,18433.8,17669,18294.6666666667,388,2.5,4,0.6,0.4,2020-03-07,0.3
0.859345575946586,11929.7399152054,0.00144685092287717,29161,14580.5,13763,17669,18294.6666666667,5463,2.5,4,0.5,0.5,2020-03-07,0.5
0.873493027080175,11933.5279127526,0.00734733858744798,156490,62596,17552.8,17669,18294.6666666667,8103,2.5,5.5,0.4,0.6,2020-03-07,0.6
0.816289674104488,11933.75952684,0.0312836654487448,418745,167498,9402.4,17669,18294.6666666667,7664,2.75,7,0.45,0.4,2020-03-07,0.6
0.492149310795532,11934.1233061511,0.0426047714079431,8526,5115.6,4260.6,17669,18294.6666666667,2677,2.25,5.5,0.7,0.3,2020-03-07,0.4
0.835627956140787,11934.2576131814,0.0454293438136242,66614,26645.6,8632,17669,18294.6666666667,7804,2.75,7,0.65,0.4,2020-03-07,0.6
0.926621583669346,11934.7089699553,0.0384326691025103,40177,24106.2,3306.6,17669,18294.6666666667,2588,2.5,7,0.55,0.3,2020-03-07,0.4
0.826908217976693,11936.1524094829,0.00168854864207541,40556,28389.2,26523,17669,18294.6666666667,808,2.5,4,0.5,0.6,2020-03-07,0.3
0.88301621237406,11936.5990213934,0.042851101082984,26360,15816,3361.2,17669,18294.6666666667,3021,2,5,0.5,0.5,2020-03-07,0.4
0.816691051281127,11936.6668618949,0.0384326691025103,10016,6510.4,2650.7,17669,18294.6666666667,2127,2.25,6.5,0.6,0.6,2020-03-07,0.35
0.537054874525803,11939.7376501176,0.00160438466481852,28533,12839.85,12484.35,17669,18294.6666666667,6560,3,5,0.65,0.4,2020-03-07,0.55
0.218035867202354,11946.2469710105,0.00107117960977961,13982,7690.1,7594.4,17669,18294.6666666667,3789,2.75,4.5,0.55,0.3,2020-03-07,0.45
0.53049878264949,11946.7632287434,0.044036524604996,5124,3330.6,2602.6,17669,18294.6666666667,1656,2,5,0.65,0.4,2020-03-07,0.35
0.813111705845608,11946.9742798938,0.0133519233904333,227286,113643,15967.5,17669,18294.6666666667,5734,2.75,6.5,0.5,0.6,2020-03-07,0.5
0.923383414856756,11949.1144069806,0.0122787477170689,52547,26273.5,21211.5,17669,18294.6666666667,5042,2.25,4,0.6,0.3,2020-03-07,0.5
0.876209497089666,11955.4391119291,0.0450734165374799,18169,9992.95,5308.6,17669,18294.6666666667,3786,2,4.5,0.55,0.3,2020-03-07,0.45
0.884515611566965,11962.1755592831,0.0199625594895466,240816,96326.4,24301.2,17669,18294.6666666667,7379,2.75,6.5,0.4,0.3,2020-03-07,0.6
0.954436091556851,11963.7162867573,0.0345701304444105,4487,3140.9,1229.2,17669,18294.6666666667,1106,2,6,0.55,0.7,2020-03-07,0.3
0.640167269963036,11967.0258116951,0.0205382567246849,169454,67781.6,5822,17669,18294.6666666667,7362,2.25,5,0.4,0.3,2020-03-07,0.6
0.944142617479882,11967.1225354209,0.0384326691025103,69436,34718,5741.5,17669,18294.6666666667,5033,2.5,6.5,0.55,0.3,2020-03-07,0.5
0.81349417787999,11967.4596087461,0.00877764433878807,216520,97434,12964.05,17669,18294.6666666667,7169,2.75,6.5,0.45,0.7,2020-03-07,0.55
0.631790698923293,11969.6579499016,0.0384053219603187,3088,2161.6,1488.2,17669,18294.6666666667,202,2.25,6.5,0.65,0.3,2020-03-07,0.3
0.536665333330552,11969.7173259939,0.020442933602581,224790,134874,8008.2,17669,18294.6666666667,2707,2.25,5,0.4,0.4,2020-03-07,0.4
0.689674220700353,11969.9353428125,0.0207158206871594,353903,141561.2,16403.6,17669,18294.6666666667,7863,2.5,6,0.4,0.5,2020-03-07,0.6
0.801086377807872,11971.3736907058,0.0383476607837586,70976,31939.2,9621.45,17669,18294.6666666667,7273,2.5,6.5,0.6,0.7,2020-03-07,0.55
0.772837786797806,11971.4753487493,0.0357021364715902,321008,176554.4,8192.25,17669,18294.6666666667,4233,2.5,7,0.45,0.5,2020-03-07,0.45
0.542121640670246,11972.6607782527,0.00328827469903413,61863,24745.2,23292.4,17669,18294.6666666667,8000,3,5.5,0.6,0.5,2020-03-07,0.6
0.857094329621598,11973.0089135707,0.00586308036781111,166665,66666,18609.6,17669,18294.6666666667,8400,3,7,0.45,0.7,2020-03-07,0.6
0.993322657158371,11973.6222087346,0.0429492845702061,34362,22335.3,2356.25,17669,18294.6666666667,1567,2.25,6.5,0.5,0.4,2020-03-07,0.35
0.882288300946283,11974.8376596641,0.0413859677888988,8538,5122.8,3778.2,17669,18294.6666666667,3417,2.25,6,0.7,0.6,2020-03-07,0.4
0.865383843245277,11976.5564101057,0.0373896435261521,157568,63027.2,10383.6,17669,18294.6666666667,8463,2.5,6.5,0.55,0.7,2020-03-07,0.6
0.773095556357434,11981.2875772627,0.0197163345512552,25872,18110.4,1072.4,17669,18294.6666666667,756,2,6,0.4,0.6,2020-03-07,0.3
0.8806041724837,11983.8856649992,0.0445925656843275,19454,10699.7,5535.75,17669,18294.6666666667,3832,2.25,5.5,0.6,0.3,2020-03-07,0.45
0.927708404010164,11984.3713012098,0.0455816727562758,4743,3320.1,1241.1,17669,18294.6666666667,417,2.25,7,0.6,0.4,2020-03-07,0.3
0.719937371297494,11984.773290246,0.0479139488472836,2375,1662.5,1434.3,17669,18294.6666666667,1211,2,6,0.7,0.7,2020-03-07,0.3
0.811841954072417,11990.8849293963,0.0462695403204395,40049,28034.3,1603,17669,18294.6666666667,266,2,6,0.4,0.4,2020-03-07,0.3
0.838237365732652,11993.8408267651,0.0090412675954168,62703,31351.5,25262,17669,18294.6666666667,5619,2.75,5.5,0.7,0.5,2020-03-07,0.5
0.941981863813508,11995.5945131267,0.044316158156274,3633,2543.1,1529.5,17669,18294.6666666667,401,2,5.5,0.6,0.4,2020-03-07,0.3
0.994996247301323,11995.8295613183,0.0326715573278924,104042,62425.2,3318.6,17669,18294.6666666667,3247,2.25,6.5,0.45,0.6,2020-03-07,0.4
0.879558501354512,11996.475780563,0.0333929226309121,153558,69101.1,8131.05,17669,18294.6666666667,6264,2.75,7,0.55,0.3,2020-03-07,0.55
0.90722332922005,11996.8428117539,0.0312836829928439,108705,48917.25,16266.15,17669,18294.6666666667,6931,2,4,0.5,0.6,2020-03-07,0.55
0.976031686335735,12001.1706889161,0.00260031722888101,59798,32888.9,23735.8,17669,18294.6666666667,4190,3,6,0.4,0.5,2020-03-07,0.45
0.499875923164722,12001.2118379978,0.0438829585776843,2159,1511.3,1324.4,17669,18294.6666666667,471,2,5.5,0.7,0.4,2020-03-07,0.3
0.953867358655818,12001.2249815046,0.0434871411602455,13886,9720.2,1458.1,17669,18294.6666666667,301,2,6,0.45,0.4,2020-03-07,0.3
0.827780629731891,12002.0698261221,0.0466643418831749,186150,93075,4723.5,17669,18294.6666666667,4998,2.5,6.5,0.5,0.3,2020-03-07,0.5
0.659757521898081,12009.44018031,0.00480662805478935,35670,14268,13389.2,17669,18294.6666666667,7574,2.75,5,0.7,0.3,2020-03-07,0.6
0.793794624892607,12009.9050221879,0.00319527664199859,33008,19804.8,18198.6,17669,18294.6666666667,3403,2.5,4.5,0.7,0.6,2020-03-07,0.4
0.95622048643953,12012.6563997218,0.0312836708819615,71435,28574,17008,17669,18294.6666666667,7595,3,7,0.7,0.3,2020-03-07,0.6
0.980680578543089,12014.6308500997,0.0427016279866717,87715,57014.75,2872.35,17669,18294.6666666667,2272,2.25,7,0.45,0.7,2020-03-07,0.35
0.790284236527232,12020.8204818427,0.0480931483673297,3466,2426.2,1390.9,17669,18294.6666666667,896,2,6,0.6,0.6,2020-03-07,0.3
0.824827665421042,12023.2457533082,0.00692089390582723,94434,37773.6,23761.6,17669,18294.6666666667,7877,2.25,4,0.45,0.5,2020-03-07,0.6
0.778655052042251,12024.1005726208,0.0470136838995756,2833,1983.1,1391.6,17669,18294.6666666667,436,2,5.5,0.65,0.4,2020-03-07,0.3
0.928423398877469,12027.9609991678,0.0428500686879593,18002,11701.3,2949.05,17669,18294.6666666667,1847,2.25,6.5,0.55,0.5,2020-03-07,0.35
0.817448008242389,12031.2300071631,0.0419739644158271,14191,9933.7,1596.7,17669,18294.6666666667,102,2.25,7,0.5,0.3,2020-03-07,0.3
0.940174025994473,12033.5258452432,0.04862039443721,42132,23172.6,6270.55,17669,18294.6666666667,4736,2,5,0.5,0.7,2020-03-07,0.45
0.928206089960257,12034.1659160402,0.0428156406229547,2712,1898.4,1357.3,17669,18294.6666666667,1176,2,6,0.65,0.7,2020-03-07,0.3
0.907568191496111,12039.4030352192,0.0455810988145342,30131,15065.5,5914.5,17669,18294.6666666667,5501,2,4.5,0.55,0.5,2020-03-07,0.5
0.312754589791773,12041.1548393083,0.00109920281001522,32185,19311,19095,17669,18294.6666666667,3468,2.5,4,0.45,0.7,2020-03-07,0.4
0.881429531583457,12042.4372227862,0.00445645511667784,54840,24678,16679.25,17669,18294.6666666667,6535,3,6,0.6,0.4,2020-03-07,0.55
0.731298518289012,12042.6014400728,0.00770058199795969,185081,74032.4,15020,17669,18294.6666666667,8114,2.75,6.5,0.4,0.6,2020-03-07,0.6
0.876732067643024,12044.7114231988,0.0125829013795952,52310,28770.5,20482,17669,18294.6666666667,3904,2.75,5.5,0.7,0.3,2020-03-07,0.45
0.672255369144897,12047.6615691462,0.00129209095782614,36846,23949.9,22339.85,17669,18294.6666666667,2330,3,5.5,0.55,0.7,2020-03-07,0.35
0.86208802336822,12048.1732215713,0.0366236577439652,8441,5486.65,2496,17669,18294.6666666667,1387,2.25,6,0.6,0.3,2020-03-07,0.35
0.91032860977887,12051.2029081283,0.00814894612723888,58909,41236.3,28371.7,17669,18294.6666666667,352,2.25,4,0.55,0.4,2020-03-07,0.3
0.905483961932875,12053.5455388317,0.0486162213608605,2913,2039.1,1270.5,17669,18294.6666666667,651,2,6,0.6,0.5,2020-03-07,0.3
0.81997676318579,12053.8317548947,0.00174019125657143,42581,25548.6,22690.2,17669,18294.6666666667,3549,2.75,5,0.55,0.7,2020-03-07,0.4
0.716696512216301,12054.1502637266,0.04545178587706,2384,1668.8,1314.6,17669,18294.6666666667,931,2,6,0.65,0.6,2020-03-07,0.3
0.736323627161013,12056.7263632414,0.00397625332372526,55838,25127.1,21274.2,17669,18294.6666666667,7288,2.5,4.5,0.65,0.7,2020-03-07,0.55
0.74705673703151,12059.4564323789,0.00646135282008244,67767,27106.8,23156.4,17669,18294.6666666667,7469,2.75,5,0.55,0.3,2020-03-07,0.6
0.939637625118415,12060.6104015941,0.0459821490135764,5425,3526.25,2676.05,17669,18294.6666666667,2197,2.25,6.5,0.7,0.6,2020-03-07,0.35
0.955271508538059,12064.012205119,0.00534339908148045,100737,70515.9,29199.8,17669,18294.6666666667,870,3,6.5,0.55,0.6,2020-03-07,0.3
0.918214943812765,12065.074489519,0.0312840404044349,72208,50545.6,1301.3,17669,18294.6666666667,32,2.25,7,0.4,0.3,2020-03-07,0.3
0.921930649019582,12068.9138923555,0.0417513713898707,32762,21295.3,2278.25,17669,18294.6666666667,2307,2.25,7,0.5,0.7,2020-03-07,0.35
0.92462359342909,12069.1422747089,0.0452970523169998,2749,1924.3,1321.6,17669,18294.6666666667,732,2.25,7,0.7,0.5,2020-03-07,0.3
0.938232143577456,12069.7061457371,0.0125673308974897,108243,43297.2,13349.2,17669,18294.6666666667,7490,3,7,0.55,0.3,2020-03-07,0.6
0.923266828181362,12069.9118239748,0.0455814922395559,6629,4308.85,2593.5,17669,18294.6666666667,2361,2,5.5,0.6,0.7,2020-03-07,0.35
0.677319632418521,12071.3889276245,0.0322556823513949,245772,147463.2,5708.4,17669,18294.6666666667,2717,2.25,6,0.4,0.4,2020-03-07,0.4
0.925545187693627,12074.0914956134,0.0313048577633306,209150,104575,8363.5,17669,18294.6666666667,5488,2.5,6.5,0.5,0.5,2020-03-07,0.5
0.953074734544334,12074.8152331136,0.0428509907406512,4248,2973.6,1082.2,17669,18294.6666666667,121,2,5.5,0.55,0.3,2020-03-07,0.3
0.897745724581847,12074.9584310304,0.0310967299233906,130778,65389,8964.5,17669,18294.6666666667,6013,2.5,6.5,0.55,0.7,2020-03-07,0.5
0.960959501763797,12075.9737834509,0.0456687111395665,4236,2965.2,1430.8,17669,18294.6666666667,616,2,6,0.55,0.5,2020-03-07,0.3
0.823734388196137,12079.1268233093,0.0420887818173283,19627,10794.85,4122.8,17669,18294.6666666667,4618,2.5,7,0.65,0.6,2020-03-07,0.45
0.928377052208852,12082.2999098314,0.0097635929979489,174263,87131.5,27495,17669,18294.6666666667,5180,3,7,0.4,0.4,2020-03-07,0.5
0.925168663467717,12084.5383629018,0.0249099854911752,77779,31111.6,18199.2,17669,18294.6666666667,8278,2.5,5.5,0.65,0.6,2020-03-07,0.6
0.664836869255505,12086.4148609367,0.00188165389529854,62817,28267.65,26194.5,17669,18294.6666666667,7125,3,5.5,0.4,0.7,2020-03-07,0.55
0.956217311725133,12088.779083239,0.0452866188042484,2114,1479.8,1050,17669,18294.6666666667,487,2.25,7,0.7,0.4,2020-03-07,0.3
0.867863322334988,12089.6793544898,0.00958324415544012,140192,63086.4,30737.7,17669,18294.6666666667,6429,2.75,6,0.45,0.4,2020-03-07,0.55
0.887699141414386,12092.5798464349,0.0346439793958005,6495,4546.5,1227.1,17669,18294.6666666667,86,2,5.5,0.5,0.3,2020-03-07,0.3
0.861239316636386,12096.9528476196,0.00437451926345847,107309,64385.4,29857.2,17669,18294.6666666667,3209,2.75,6,0.4,0.6,2020-03-07,0.4
0.80387789434853,12100.5768778921,0.0310374405104534,117953,58976.5,8433.5,17669,18294.6666666667,5676,2,4.5,0.45,0.6,2020-03-07,0.5
0.879748430730265,12101.6116240799,0.0387459936345308,61814,40179.1,2460.9,17669,18294.6666666667,1287,2.25,6.5,0.45,0.3,2020-03-07,0.35
0.736040131566841,12104.2904738029,0.0231908528639238,136501,75075.55,3257.1,17669,18294.6666666667,3972,2.25,5.5,0.45,0.4,2020-03-07,0.45
0.692728748573837,12104.5018181149,0.0459789767612215,17992,8096.4,7549.2,17669,18294.6666666667,6336,2,4,0.7,0.3,2020-03-07,0.55
0.941801808704623,12104.8393536543,0.0400380980317224,191764,76705.6,8920.8,17669,18294.6666666667,8417,2.25,5.5,0.5,0.7,2020-03-07,0.6
0.308512630086403,12109.7874730309,0.00236676953376767,52135,31281,29665.2,17669,18294.6666666667,3660,3,5.5,0.7,0.7,2020-03-07,0.4
0.965632406724194,12114.0280802358,0.00345157710797262,54623,30042.65,19168.05,17669,18294.6666666667,4015,3,6,0.5,0.4,2020-03-07,0.45
0.772799752690284,12114.6021579103,0.00205713362745906,51774,25887,24191.5,17669,18294.6666666667,5673,2.5,4,0.45,0.6,2020-03-07,0.5
0.9603219402628,12115.9068629266,0.048312349166317,26132,13066,5516,17669,18294.6666666667,6088,2.5,7,0.65,0.7,2020-03-07,0.5
0.976116316849699,12116.1783981992,0.0438940219225927,8496,5522.4,2249,17669,18294.6666666667,2081,2,5.5,0.55,0.6,2020-03-07,0.35
0.959285009625441,12122.6235244942,0.00308855121419948,24901,13695.55,10378.5,17669,18294.6666666667,4832,2.25,4,0.65,0.7,2020-03-07,0.45
0.934040156308471,12124.3497541704,0.0403166199562233,2364,1654.8,1187.9,17669,18294.6666666667,237,2.25,6.5,0.7,0.3,2020-03-07,0.3
0.804772721918393,12127.6485977522,0.0407268823237027,14791,8135.05,4995.65,17669,18294.6666666667,4112,2.25,5.5,0.65,0.4,2020-03-07,0.45
0.74782628308051,12128.8086022952,0.019716816220364,444364,222182,13309,17669,18294.6666666667,5908,2.5,6.5,0.4,0.7,2020-03-07,0.5
0.954618245251398,12133.6055925573,0.00441769840350834,114775,80342.5,36725.5,17669,18294.6666666667,1080,3,6.5,0.5,0.7,2020-03-07,0.3
0.953454910151396,12133.738889462,0.0369274850921717,47305,33113.5,1939,17669,18294.6666666667,16,2,5.5,0.4,0.3,2020-03-07,0.3
0.967650834225332,12137.5624704203,0.0455816727562758,2866,2006.2,1274,17669,18294.6666666667,156,2,5.5,0.6,0.3,2020-03-07,0.3
0.940721207984954,12143.2523438023,0.0405149873731602,5909,4136.3,1218,17669,18294.6666666667,1076,2,6.5,0.5,0.7,2020-03-07,0.3
